"","plot","mean.height","height.2","mean.height.var","mean.height.rms","transect.length","mode.el","max.el","mode.2","max.can.ht","mean.max.ht","mean.vai","mean.peak.vai","deep.gaps","deep.gap.fraction","porosity","std.std","mean.std","rugosity","top.rugosity","plot","mean.return.ht","sd.return.ht","sky.fraction","cover.fraction","max.ht","scan.density","rumple","clumping.index","enl"
"1","FORTE-1_CW_D3EW.CSV",9.55701392092536,3.78728441735715,14.3435232579563,10.2626239462073,40,9.5,6.38414214608216,4.74476769850965,19.234,12.385975,6.61217900990227,2.94375215839082,0,0,0.70625,145.874091504292,8.34502335972131,8.73124714058638,4.88882999210104,"FORTE-1_CW_D3EW.CSV",6.62742446159659,4.28490777560884,6.71198388721047,93.2880161127895,19.234,496.625,4.075,0.940226791379755,15.8738143144582
