"","plot","mean.height","height.2","mean.height.var","mean.height.rms","transect.length","mode.el","max.el","mode.2","max.can.ht","mean.max.ht","mean.vai","mean.peak.vai","deep.gaps","deep.gap.fraction","porosity","std.std","mean.std","rugosity","top.rugosity","plot","mean.return.ht","sd.return.ht","sky.fraction","cover.fraction","max.ht","scan.density","rumple","clumping.index","enl"
"1","2019_forte_D01W_NS.CSV",9.25429662942767,4.88973664113296,23.9095244196382,10.4380933323373,40,8.75,6.01213042200921,5.79455978284141,79.05,15.3834,5.17468635976746,2.4142217022743,4,0.1,0.9221875,277.427048955893,11.4583633061194,12.0885466165652,12.0640019910901,"2019_forte_D01W_NS.CSV",8.01607822388215,5.20394542351043,25.9656096085717,74.0343903914283,79.05,2604.05,5.425,0.834068160151903,17.4699915469146
