"","plot","mean.height","height.2","mean.height.var","mean.height.rms","transect.length","mode.el","max.el","mode.2","max.can.ht","mean.max.ht","mean.vai","mean.peak.vai","deep.gaps","deep.gap.fraction","porosity","std.std","mean.std","rugosity","top.rugosity","plot","mean.return.ht","sd.return.ht","sky.fraction","cover.fraction","max.ht","scan.density","rumple","clumping.index","enl"
"1","2019_forte_D01E_EW.CSV",9.77946955108729,2.99234059179892,8.95410221732754,10.2160792069432,40,9.625,7.22054228263906,4.4875183022268,66.05,15.312225,6.04501589214675,3.00257705209779,1,0.025,0.896641791044776,153.025296461203,9.53469186649397,7.8813036657787,8.87720470120247,"2019_forte_D01E_EW.CSV",7.37432586719019,3.29943545184431,13.5700040767307,86.4299959232693,66.05,2269.1,6.1,0.761515146845315,14.3606588059143
