"","plot","mean.height","height.2","mean.height.var","mean.height.rms","transect.length","mode.el","max.el","mode.2","max.can.ht","mean.max.ht","mean.vai","mean.peak.vai","deep.gaps","deep.gap.fraction","porosity","std.std","mean.std","rugosity","top.rugosity","plot","mean.return.ht","sd.return.ht","sky.fraction","cover.fraction","max.ht","scan.density","rumple","clumping.index","enl"
"1","forte_2019_A02W_E.CSV",6.91205423621228,3.96758514912864,15.7417319155861,7.92029917895447,20,5.6,7.85075956261983,4.96726123840153,32.85,15.0361,6.54864361264958,4.08612108429569,0,0,0.813235294117647,1243.77374732948,19.4411353846233,29.4247515246302,9.31636034590423,"forte_2019_A02W_E.CSV",4.64146410699077,5.3466132062342,16.2063112414166,83.7936887585834,32.85,2592.35,5.95,0.777215655694766,15.6137463697967
