"","plot","mean.height","height.2","mean.height.var","mean.height.rms","transect.length","mode.el","max.el","mode.2","max.can.ht","mean.max.ht","mean.vai","mean.peak.vai","deep.gaps","deep.gap.fraction","porosity","std.std","mean.std","rugosity","top.rugosity","plot","mean.return.ht","sd.return.ht","sky.fraction","cover.fraction","max.ht","scan.density","rumple","clumping.index","enl"
"1","forteA03W.CSV",9.9058080686142,5.54516375266596,30.7488410438804,11.3183547174492,40,10.375,6.49919294038265,7.66506393503701,28.364,15.762275,7.35037000610942,3.07339327162096,0,0,0.731896551724138,1383.63864320907,23.6823375249055,28.6842383996076,8.50070219418554,"forteA03W.CSV",7.07977730814952,6.6241152578102,1.32933663495374,98.6706633650463,28.489,383.775,4.9,0.919157491179889,21.1689647625301
