"","Species","Subplot","Tag","Site","dbh","Health_status","Canopy_status","Date","Notes","SubplotID","group","plotID","Latitude","Longitude","component","a","b","se","source","ref","leaf.mass","genus","fate","plot.side"
"118","PIST",411,"618","UMBS",8.9,"L","UN","06/26/2018","","D01W","D","D01",45.560768,-84.7072181,"FL",0.0039,1.817,0.262,"Upper Great Lakes","Perala and Alban, 1994",0.207064786584888,"Pinus","live","W"
"119","PIST",411,"590","UMBS",8.8,"L","UN","06/26/2018","","D01W","D","D01",45.5609533,-84.707413,"FL",0.0039,1.817,0.262,"Upper Great Lakes","Perala and Alban, 1994",0.202856824276808,"Pinus","live","W"
"120","PIST",410,"627","UMBS",8.3,"L","UN","06/26/2018","in new plot 410","D01W","D","D01",45.5608005,-84.707142,"FL",0.0039,1.817,0.262,"Upper Great Lakes","Perala and Alban, 1994",0.18240196006116,"Pinus","live","W"
"121","PIST",411,"586","UMBS",8.3,"L","OS","06/26/2018","","D01W","D","D01",45.5610071,-84.7072859,"FL",0.0039,1.817,0.262,"Upper Great Lakes","Perala and Alban, 1994",0.18240196006116,"Pinus","live","W"
"122","PIST",411,"582","UMBS",8.1,"L","OS","06/26/2018","","D01W","D","D01",45.5609173,-84.7072505,"FL",0.0039,1.817,0.262,"Upper Great Lakes","Perala and Alban, 1994",0.17449455770257,"Pinus","live","W"
"123","PIST",411,"629","UMBS",8.1,"L","OS","06/26/2018","","D01W","D","D01",45.5608976,-84.7071931,"FL",0.0039,1.817,0.262,"Upper Great Lakes","Perala and Alban, 1994",0.17449455770257,"Pinus","live","W"
"124","PIST",411,"632","UMBS",8,"L","UN","06/26/2018","read as 7.9 and as 8.0","D01W","D","D01",45.5608783,-84.7070791,"FL",0.0039,1.817,0.262,"Upper Great Lakes","Perala and Alban, 1994",0.170600034002338,"Pinus","live","W"
"125","PIST",411,"587","UMBS",7.1,"L","UN","06/26/2018","REDACT, under minimum DBH—mistakenly tagged","D01W","D","D01",45.5609071,-84.7073131,"FL",0.0039,1.817,0.262,"Upper Great Lakes","Perala and Alban, 1994",0.13734125976475,"Pinus","live","W"
"126","PIST",411,"591","UMBS",7.1,"L","UN","06/26/2018","veg plot","D01W","D","D01",45.5609283,-84.7073971,"FL",0.0039,1.817,0.262,"Upper Great Lakes","Perala and Alban, 1994",0.13734125976475,"Pinus","live","W"
"127","PIST",411,"638","UMBS",6.8,"L","UN","06/26/2018","REDACT, under minimum DBH—mistakenly tagged","D01W","D","D01",45.5609774,-84.7071595,"FL",0.0039,1.817,0.262,"Upper Great Lakes","Perala and Alban, 1994",0.12697940900193,"Pinus","live","W"
"128","PIST",411,"625","UMBS",2,"L","UN","06/26/2018","veg plot","D01W","D","D01",45.5608127,-84.7071982,"FL",0.0039,1.817,0.262,"Upper Great Lakes","Perala and Alban, 1994",0.0137415622363809,"Pinus","live","W"
"129","PIST",421,"325","UMBS",1.6,"L","UN","","Veg plot SE","D02E","D","D02",45.5620134,-84.7047304,"FL",0.0039,1.817,0.262,"Upper Great Lakes","Perala and Alban, 1994",0.00916116310794546,"Pinus","kill","E"
"130","PIST",419,"377","UMBS",8.4,"L","OS","","A little above dbh line","D02E","D","D02",NA,NA,"FL",0.0039,1.817,0.262,"Upper Great Lakes","Perala and Alban, 1994",0.186414662877526,"Pinus","kill","E"
"131","PIST",421,"312","UMBS",8.4,"L","OS","","","D02E","D","D02",45.562058,-84.7046651,"FL",0.0039,1.817,0.262,"Upper Great Lakes","Perala and Alban, 1994",0.186414662877526,"Pinus","kill","E"
"132","PIST",421,"293","UMBS",8.4,"L","UN","","","D02E","D","D02",45.5621559,-84.7047737,"FL",0.0039,1.817,0.262,"Upper Great Lakes","Perala and Alban, 1994",0.186414662877526,"Pinus","kill","E"
"133","PIST",420,"337","UMBS",8.4,"L","OS","","about an inch below dbh line","D02E","D","D02",NA,NA,"FL",0.0039,1.817,0.262,"Upper Great Lakes","Perala and Alban, 1994",0.186414662877526,"Pinus","kill","E"
"134","PIST",421,"309","UMBS",8.9,"L","OS","","","D02E","D","D02",45.5621405,-84.7046422,"FL",0.0039,1.817,0.262,"Upper Great Lakes","Perala and Alban, 1994",0.207064786584888,"Pinus","kill","E"
"135","PIST",421,"321","UMBS",10.7,"L","OS","","","D02E","D","D02",45.5620356,-84.7046188,"FL",0.0039,1.817,0.262,"Upper Great Lakes","Perala and Alban, 1994",0.289370950671482,"Pinus","kill","E"
"136","PIST",419,"378","UMBS",13.2,"L","OS","","","D02E","D","D02",NA,NA,"FL",0.0039,1.817,0.262,"Upper Great Lakes","Perala and Alban, 1994",0.42378681437615,"Pinus","kill","E"
"137","ACRU",421,"322","UMBS",7.3,"L","OS","","","D02E","D","D02",45.5620389,-84.7047847,"FL",0.0373,1.54,0.569,"Michigan","Crow and Erdman, 1983",0.796573833760687,"Acer","kill","E"
"138","FAGR",421,"307","UMBS",9,"L","OS","","","D02E","D","D02",45.5620647,-84.7047978,"FL",0.0233,1.6303,0.341,"New Brunswick","ker 1980a",0.83764014666654,"Fagus","kill","E"
"139","FAGR",420,"359","UMBS",9.3,"L","OS","","","D02E","D","D02",NA,NA,"FL",0.0233,1.6303,0.341,"New Brunswick","ker 1980a",0.883636551404782,"Fagus","kill","E"
"140","ACRU",421,"298","UMBS",7.9,"M","OS","","in a cluster","D02E","D","D02",45.5620924,-84.7047626,"FL",0.0373,1.54,0.569,"Michigan","Crow and Erdman, 1983",0.899610575897398,"Acer","kill","E"
"141","ACRU",419,"382","UMBS",8,"L","OS","","","D02E","D","D02",NA,NA,"FL",0.0373,1.54,0.569,"Michigan","Crow and Erdman, 1983",0.917207108192686,"Acer","kill","E"
"142","ACRU",421,"299","UMBS",8,"L","UN","","in a cluster","D02E","D","D02",45.5620987,-84.7047621,"FL",0.0373,1.54,0.569,"Michigan","Crow and Erdman, 1983",0.917207108192686,"Acer","kill","E"
"143","PIST",420,"348","UMBS",20.5,"L","OS","","used top of two lines","D02E","D","D02",NA,NA,"FL",0.0039,1.817,0.262,"Upper Great Lakes","Perala and Alban, 1994",0.943021018408977,"Pinus","kill","E"
"144","ACRU",419,"363","UMBS",8.2,"L","OS","","","D02E","D","D02",45.5619909,-84.7050124,"FL",0.0373,1.54,0.569,"Michigan","Crow and Erdman, 1983",0.952757035581599,"Acer","kill","E"
"145","ACRU",420,"360","UMBS",8.2,"L","OS","","cluster","D02E","D","D02",NA,NA,"FL",0.0373,1.54,0.569,"Michigan","Crow and Erdman, 1983",0.952757035581599,"Acer","kill","E"
"146","ACRU",420,"353","UMBS",8.2,"L","OS","","cluster","D02E","D","D02",NA,NA,"FL",0.0373,1.54,0.569,"Michigan","Crow and Erdman, 1983",0.952757035581599,"Acer","kill","E"
"147","ACRU",421,"320","UMBS",8.2,"L","OS","","Big knot under dbh where it lost a split branch","D02E","D","D02",45.5620114,-84.7046649,"FL",0.0373,1.54,0.569,"Michigan","Crow and Erdman, 1983",0.952757035581599,"Acer","kill","E"
"148","ACRU",421,"291","UMBS",8.3,"L","OS","","","D02E","D","D02",45.5621019,-84.704822,"FL",0.0373,1.54,0.569,"Michigan","Crow and Erdman, 1983",0.970709084559313,"Acer","kill","E"
"149","ACRU",420,"340","UMBS",8.6,"L","OS","","Cluster","D02E","D","D02",NA,NA,"FL",0.0373,1.54,0.569,"Michigan","Crow and Erdman, 1983",1.02526574324182,"Acer","kill","E"
"150","ACRU",419,"371","UMBS",8.8,"L","OS","","cluster","D02E","D","D02",NA,NA,"FL",0.0373,1.54,0.569,"Michigan","Crow and Erdman, 1983",1.06221430766171,"Acer","kill","E"
"151","ACRU",420,"361","UMBS",8.9,"M","OS","","cluster","D02E","D","D02",NA,NA,"FL",0.0373,1.54,0.569,"Michigan","Crow and Erdman, 1983",1.08085999274479,"Acer","kill","E"
"152","ACRU",421,"329","UMBS",9.3,"L","OS","","cluster","D02E","D","D02",45.5619905,-84.7047613,"FL",0.0373,1.54,0.569,"Michigan","Crow and Erdman, 1983",1.15657172976929,"Acer","kill","E"
"153","ACRU",421,"294","UMBS",9.5,"L","OS","","","D02E","D","D02",45.562176,-84.7047594,"FL",0.0373,1.54,0.569,"Michigan","Crow and Erdman, 1983",1.19509707634791,"Acer","kill","E"
"154","ACRU",421,"304","UMBS",9.6,"L","OS","","","D02E","D","D02",45.5621827,-84.7046728,"FL",0.0373,1.54,0.569,"Michigan","Crow and Erdman, 1983",1.214525200963,"Acer","kill","E"
"155","ACRU",420,"346","UMBS",9.9,"L","OS","","Veg plot SW","D02E","D","D02",NA,NA,"FL",0.0373,1.54,0.569,"Michigan","Crow and Erdman, 1983",1.2734650533812,"Acer","kill","E"
"156","ACRU",420,"339","UMBS",10.2,"L","OS","","cluster","D02E","D","D02",NA,NA,"FL",0.0373,1.54,0.569,"Michigan","Crow and Erdman, 1983",1.33337742001258,"Acer","kill","E"
"157","ACRU",421,"323","UMBS",10.4,"L","OS","","","D02E","D","D02",45.5620256,-84.7047515,"FL",0.0373,1.54,0.569,"Michigan","Crow and Erdman, 1983",1.37385270868471,"Acer","kill","E"
"158","ACRU",420,"347","UMBS",10.7,"M","OS","","Veg plot SW, lower branches dead","D02E","D","D02",NA,NA,"FL",0.0373,1.54,0.569,"Michigan","Crow and Erdman, 1983",1.43535672838668,"Acer","kill","E"
"159","ACRU",420,"345","UMBS",10.8,"L","OS","","Veg plot SW","D02E","D","D02",NA,NA,"FL",0.0373,1.54,0.569,"Michigan","Crow and Erdman, 1983",1.45606718787461,"Acer","kill","E"
"160","POGR",421,"316","UMBS",16,"L","OD","","","D02E","D","D02",45.5620558,-84.7046382,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",1.48161963461017,"Populus","kill","E"
"161","ACRU",421,"324","UMBS",11,"L","OS","","","D02E","D","D02",45.5620253,-84.7047471,"FL",0.0373,1.54,0.569,"Michigan","Crow and Erdman, 1983",1.49779910572978,"Acer","kill","E"
"162","ACRU",420,"342","UMBS",11.3,"L","OS","","cluster","D02E","D","D02",NA,NA,"FL",0.0373,1.54,0.569,"Michigan","Crow and Erdman, 1983",1.56116797847633,"Acer","kill","E"
"163","ACRU",421,"311","UMBS",11.3,"L","OS","","","D02E","D","D02",45.5620502,-84.7047332,"FL",0.0373,1.54,0.569,"Michigan","Crow and Erdman, 1983",1.56116797847633,"Acer","kill","E"
"164","ACRU",421,"332","UMBS",11.4,"M","OS","","Cluster","D02E","D","D02",45.5619543,-84.7047597,"FL",0.0373,1.54,0.569,"Michigan","Crow and Erdman, 1983",1.58249484097633,"Acer","kill","E"
"165","ACRU",421,"327","UMBS",11.8,"L","OS","","","D02E","D","D02",45.5619745,-84.7047063,"FL",0.0373,1.54,0.569,"Michigan","Crow and Erdman, 1983",1.66881088206259,"Acer","kill","E"
"166","PIST",421,"290","UMBS",28.3,"L","OD","6/22/2018","Has some big sap holes around DBH level","D02E","D","D02",45.5620865,-84.7048167,"FL",0.0039,1.817,0.262,"Upper Great Lakes","Perala and Alban, 1994",1.69418393937479,"Pinus","kill","E"
"167","ACRU",421,"296","UMBS",12.7,"L","OS","","","D02E","D","D02",45.5621933,-84.704745,"FL",0.0373,1.54,0.569,"Michigan","Crow and Erdman, 1983",1.86881607913329,"Acer","kill","E"
"168","ACRU",420,"351","UMBS",12.8,"L","OS","","Veg plot SW","D02E","D","D02",NA,NA,"FL",0.0373,1.54,0.569,"Michigan","Crow and Erdman, 1983",1.89152543290559,"Acer","kill","E"
"169","ACRU",421,"319","UMBS",13.3,"L","OS","","Cluster","D02E","D","D02",45.5620261,-84.7046866,"FL",0.0373,1.54,0.569,"Michigan","Crow and Erdman, 1983",2.00650552027729,"Acer","kill","E"
"170","ACRU",421,"318","UMBS",13.3,"L","OS","","Cluster","D02E","D","D02",45.5620224,-84.7046926,"FL",0.0373,1.54,0.569,"Michigan","Crow and Erdman, 1983",2.00650552027729,"Acer","kill","E"
"171","QURU",421,"302","UMBS",13.1,"M","UN","","","D02E","D","D02",45.5621362,-84.704686,"FL",0.048,1.455,0.426,"Upper Great Lakes","Perala and Alban, 1994",2.02708039121258,"Quercus","kill","E"
"172","ACRU",421,"300","UMBS",13.8,"L","OS","","","D02E","D","D02",45.5621539,-84.7047129,"FL",0.0373,1.54,0.569,"Michigan","Crow and Erdman, 1983",2.12384405361475,"Acer","kill","E"
"173","PIST",420,"355","UMBS",34.3,"L","OD","","","D02E","D","D02",NA,NA,"FL",0.0039,1.817,0.262,"Upper Great Lakes","Perala and Alban, 1994",2.4026694322478,"Pinus","kill","E"
"174","ACRU",421,"297","UMBS",15.5,"L","OS","","in a cluster","D02E","D","D02",45.5620952,-84.7047661,"FL",0.0373,1.54,0.569,"Michigan","Crow and Erdman, 1983",2.53991771417717,"Acer","kill","E"
"175","ACRU",419,"364","UMBS",15.5,"L","OS","","cluster","D02E","D","D02",NA,NA,"FL",0.0373,1.54,0.569,"Michigan","Crow and Erdman, 1983",2.53991771417717,"Acer","kill","E"
"176","ACRU",419,"370","UMBS",15.8,"L","OS","","cluster","D02E","D","D02",NA,NA,"FL",0.0373,1.54,0.569,"Michigan","Crow and Erdman, 1983",2.61601810729103,"Acer","kill","E"
"177","QURU",421,"314","UMBS",16.2,"L","OD","","Cluster","D02E","D","D02",45.5620721,-84.7046607,"FL",0.048,1.455,0.426,"Upper Great Lakes","Perala and Alban, 1994",2.76112191860743,"Quercus","kill","E"
"178","ACRU",419,"365","UMBS",16.4,"L","OS","","cluster","D02E","D","D02",NA,NA,"FL",0.0373,1.54,0.569,"Michigan","Crow and Erdman, 1983",2.77056509083843,"Acer","kill","E"
"179","POGR",421,"328","UMBS",21.1,"L","OD","","","D02E","D","D02",45.5620708,-84.7048153,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",2.78039404683785,"Populus","kill","E"
"180","QURU",421,"315","UMBS",17.7,"L","OD","","","D02E","D","D02",45.5620745,-84.7046466,"FL",0.048,1.455,0.426,"Upper Great Lakes","Perala and Alban, 1994",3.14081488106487,"Quercus","kill","E"
"181","QURU",421,"317","UMBS",17.8,"L","OD","","","D02E","D","D02",45.5620501,-84.7046018,"FL",0.048,1.455,0.426,"Upper Great Lakes","Perala and Alban, 1994",3.16666659496072,"Quercus","kill","E"
"182","QURU",419,"372","UMBS",18.2,"L","OS","","","D02E","D","D02",NA,NA,"FL",0.048,1.455,0.426,"Upper Great Lakes","Perala and Alban, 1994",3.2707331063167,"Quercus","kill","E"
"183","QURU",419,"374","UMBS",19.2,"M","OS","","Veg plot NW","D02E","D","D02",NA,NA,"FL",0.048,1.455,0.426,"Upper Great Lakes","Perala and Alban, 1994",3.53544857955877,"Quercus","kill","E"
"184","QURU",421,"301","UMBS",19.5,"L","OS","","","D02E","D","D02",45.5621206,-84.7047108,"FL",0.048,1.455,0.426,"Upper Great Lakes","Perala and Alban, 1994",3.61610969953181,"Quercus","kill","E"
"185","QURU",421,"308","UMBS",21.4,"L","OD","","","D02E","D","D02",45.5620563,-84.7047809,"FL",0.048,1.455,0.426,"Upper Great Lakes","Perala and Alban, 1994",4.13993266609299,"Quercus","kill","E"
"186","QURU",421,"306","UMBS",23.7,"L","OD","","cluster","D02E","D","D02",45.5621847,-84.7046476,"FL",0.048,1.455,0.426,"Upper Great Lakes","Perala and Alban, 1994",4.80286169618821,"Quercus","kill","E"
"187","QURU",419,"373","UMBS",24.6,"L","OD","","","D02E","D","D02",45.5620964,-84.7049151,"FL",0.048,1.455,0.426,"Upper Great Lakes","Perala and Alban, 1994",5.07051203906009,"Quercus","kill","E"
"188","QURU",419,"366","UMBS",25.6,"L","OS","","","D02E","D","D02",45.5620315,-84.7050078,"FL",0.048,1.455,0.426,"Upper Great Lakes","Perala and Alban, 1994",5.3731675950295,"Quercus","kill","E"
"189","QURU",420,"333","UMBS",25.8,"L","OD","","HAD TO MAKE NEW PLOT, starting to become moribund, new plot is 420","D02E","D","D02",45.5619356,-84.7046846,"FL",0.048,1.455,0.426,"Upper Great Lakes","Perala and Alban, 1994",5.43435380119584,"Quercus","kill","E"
"190","QURU",420,"336","UMBS",25.9,"L","OD","","","D02E","D","D02",NA,NA,"FL",0.048,1.455,0.426,"Upper Great Lakes","Perala and Alban, 1994",5.46502803423076,"Quercus","kill","E"
"191","QURU",419,"383","UMBS",26.2,"L","OD","","","D02E","D","D02",NA,NA,"FL",0.048,1.455,0.426,"Upper Great Lakes","Perala and Alban, 1994",5.55737388917147,"Quercus","kill","E"
"192","QURU",419,"368","UMBS",26.9,"L","OD","","","D02E","D","D02",NA,NA,"FL",0.048,1.455,0.426,"Upper Great Lakes","Perala and Alban, 1994",5.77471831699361,"Quercus","kill","E"
"193","QURU",420,"338","UMBS",27.8,"M","","","","D02E","D","D02",NA,NA,"FL",0.048,1.455,0.426,"Upper Great Lakes","Perala and Alban, 1994",6.05796019564345,"Quercus","kill","E"
"194","QURU",419,"375","UMBS",27.9,"L","OD","","","D02E","D","D02",NA,NA,"FL",0.048,1.455,0.426,"Upper Great Lakes","Perala and Alban, 1994",6.08969235587727,"Quercus","kill","E"
"195","QURU",421,"295","UMBS",28.1,"L","OD","","","D02E","D","D02",45.5621114,-84.704779,"FL",0.048,1.455,0.426,"Upper Great Lakes","Perala and Alban, 1994",6.153311951112,"Quercus","kill","E"
"196","QURU",420,"343","UMBS",28.7,"M","OD","","cluster, lower branches dead","D02E","D","D02",NA,NA,"FL",0.048,1.455,0.426,"Upper Great Lakes","Perala and Alban, 1994",6.3454057400844,"Quercus","kill","E"
"197","QURU",421,"292","UMBS",29.3,"L","OD","","","D02E","D","D02",45.5621554,-84.7047709,"FL",0.048,1.455,0.426,"Upper Great Lakes","Perala and Alban, 1994",6.53933558459886,"Quercus","kill","E"
"198","QURU",420,"344","UMBS",29.4,"L","OD","","Cluster","D02E","D","D02",NA,NA,"FL",0.048,1.455,0.426,"Upper Great Lakes","Perala and Alban, 1994",6.5718342754541,"Quercus","kill","E"
"199","QURU",420,"335","UMBS",30.6,"M","OD","","","D02E","D","D02",NA,NA,"FL",0.048,1.455,0.426,"Upper Great Lakes","Perala and Alban, 1994",6.96571839132403,"Quercus","kill","E"
"200","QURU",421,"305","UMBS",32.1,"L","OD","","cluster","D02E","D","D02",45.5621824,-84.7046445,"FL",0.048,1.455,0.426,"Upper Great Lakes","Perala and Alban, 1994",7.46803009680349,"Quercus","kill","E"
"201","QURU",419,"369","UMBS",32.3,"L","OD","","","D02E","D","D02",NA,NA,"FL",0.048,1.455,0.426,"Upper Great Lakes","Perala and Alban, 1994",7.53582678427496,"Quercus","kill","E"
"202","QURU",420,"354","UMBS",34.7,"L","OD","","","D02E","D","D02",NA,NA,"FL",0.048,1.455,0.426,"Upper Great Lakes","Perala and Alban, 1994",8.36412709090601,"Quercus","kill","E"
"203","QURU",419,"379","UMBS",34.9,"L","OD","","Has some widowmakers","D02E","D","D02",NA,NA,"FL",0.048,1.455,0.426,"Upper Great Lakes","Perala and Alban, 1994",8.43436193684773,"Quercus","kill","E"
"204","QURU",421,"303","UMBS",35.1,"L","OD","","","D02E","D","D02",45.5621413,-84.7046797,"FL",0.048,1.455,0.426,"Upper Great Lakes","Perala and Alban, 1994",8.5047801563686,"Quercus","kill","E"
"205","QURU",421,"330","UMBS",37.5,"L","OD","","Cluster","D02E","D","D02",45.561987,-84.7047524,"FL",0.048,1.455,0.426,"Upper Great Lakes","Perala and Alban, 1994",9.36389924182048,"Quercus","kill","E"
"206","QURU",419,"376","UMBS",37.6,"L","OD","","","D02E","D","D02",45.5621326,-84.7049059,"FL",0.048,1.455,0.426,"Upper Great Lakes","Perala and Alban, 1994",9.40025320158221,"Quercus","kill","E"
"207","QURU",420,"349","UMBS",40.6,"M","OD","","cluster","D02E","D","D02",NA,NA,"FL",0.048,1.455,0.426,"Upper Great Lakes","Perala and Alban, 1994",10.5110624460231,"Quercus","kill","E"
"208","QURU",421,"331","UMBS",42.3,"L","OD","","Cluster","D02E","D","D02",45.5619874,-84.704741,"FL",0.048,1.455,0.426,"Upper Great Lakes","Perala and Alban, 1994",11.1574891170966,"Quercus","kill","E"
"209","QURU",421,"326","UMBS",43.9,"L","OD","","","D02E","D","D02",45.5620005,-84.7047099,"FL",0.048,1.455,0.426,"Upper Great Lakes","Perala and Alban, 1994",11.7767949734523,"Quercus","live","E"
"210","QURU",420,"352","UMBS",47.6,"L","OD","","a little above dbh","D02E","D","D02",NA,NA,"FL",0.048,1.455,0.426,"Upper Great Lakes","Perala and Alban, 1994",13.2482755862154,"Quercus","live","E"
"211","POGR",419,"367","UMBS",42,"L","OD","","","D02E","D","D02",NA,NA,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",13.3123859410276,"Populus","live","E"
"212","QURU",419,"381","UMBS",56.2,"L","OD","","","D02E","D","D02",45.5621282,-84.7047895,"FL",0.048,1.455,0.426,"Upper Great Lakes","Perala and Alban, 1994",16.8697084325209,"Quercus","live","E"
"213","QURU",422,"253","UMBS",40.9,"L","OD","6/22/2018","0525- 0253 SHARE BASE","D02W","D","D02",45.5618888,-84.7054192,"FL",0.048,1.455,0.426,"Upper Great Lakes","Perala and Alban, 1994",10.6242590261326,"Quercus","kill","W"
"214","QURU",422,"278","UMBS",37.7,"L","OD","6/22/2018","","D02W","D","D02",45.5621109,-84.7054575,"FL",0.048,1.455,0.426,"Upper Great Lakes","Perala and Alban, 1994",9.43665118017113,"Quercus","kill","W"
"215","QURU",422,"233","UMBS",35.5,"L","OD","6/22/2018","0232- 0233 SHARE BASE","D02W","D","D02",45.5619669,-84.7052092,"FL",0.048,1.455,0.426,"Upper Great Lakes","Perala and Alban, 1994",8.64616444036262,"Quercus","kill","W"
"216","QURU",422,"269","UMBS",35.1,"L","OD","6/22/2018","0268- 0269 SHARE BASE","D02W","D","D02",45.5620416,-84.7055076,"FL",0.048,1.455,0.426,"Upper Great Lakes","Perala and Alban, 1994",8.5047801563686,"Quercus","kill","W"
"217","QURU",422,"232","UMBS",34.4,"L","OD","6/22/2018","0232- 0233 SHARE BASE","D02W","D","D02",45.5619709,-84.7052155,"FL",0.048,1.455,0.426,"Upper Great Lakes","Perala and Alban, 1994",8.25911990725518,"Quercus","kill","W"
"218","QURU",422,"207","UMBS",34.4,"L","OD","6/22/2018","","D02W","D","D02",45.5620681,-84.7053512,"FL",0.048,1.455,0.426,"Upper Great Lakes","Perala and Alban, 1994",8.25911990725518,"Quercus","kill","W"
"219","POGR",422,"287","UMBS",34,"L","OD","6/22/2018","","D02W","D","D02",45.562171,-84.7053704,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",8.23148707181359,"Populus","kill","W"
"220","QURU",422,"252","UMBS",33.1,"L","OD","6/22/2018","0525- 0253 SHARE BASE","D02W","D","D02",45.5618928,-84.7054139,"FL",0.048,1.455,0.426,"Upper Great Lakes","Perala and Alban, 1994",7.80891990437633,"Quercus","kill","W"
"221","QURU",422,"258","UMBS",33.1,"L","OD","6/22/2018","0257- 0258 SHARE BASE","D02W","D","D02",45.5619954,-84.7054413,"FL",0.048,1.455,0.426,"Upper Great Lakes","Perala and Alban, 1994",7.80891990437633,"Quercus","kill","W"
"222","QURU",422,"257","UMBS",31.7,"L","OD","6/22/2018","0257- 0258 SHARE BASE","D02W","D","D02",45.5619851,-84.705421,"FL",0.048,1.455,0.426,"Upper Great Lakes","Perala and Alban, 1994",7.33301315174142,"Quercus","kill","W"
"223","QURU",422,"219","UMBS",30.8,"L","OD","6/22/2018","","D02W","D","D02",45.5620689,-84.7052431,"FL",0.048,1.455,0.426,"Upper Great Lakes","Perala and Alban, 1994",7.03205938874725,"Quercus","kill","W"
"224","QURU",422,"268","UMBS",30.6,"L","OD","6/22/2018","0268- 0269 SHARE BASE","D02W","D","D02",45.5620223,-84.7055004,"FL",0.048,1.455,0.426,"Upper Great Lakes","Perala and Alban, 1994",6.96571839132403,"Quercus","kill","W"
"225","QURU",422,"218","UMBS",30.5,"L","OD","6/22/2018","","D02W","D","D02",45.5620379,-84.7052814,"FL",0.048,1.455,0.426,"Upper Great Lakes","Perala and Alban, 1994",6.93262172242635,"Quercus","kill","W"
"226","QURU",422,"271","UMBS",30.3,"L","OD","6/22/2018","0271- 0272 SHARE BASE","D02W","D","D02",45.5620738,-84.7054881,"FL",0.048,1.455,0.426,"Upper Great Lakes","Perala and Alban, 1994",6.86657648394799,"Quercus","kill","W"
"227","QURU",423,"230","UMBS",29.1,"L","OD","6/22/2018","0228-0230 SHARE BASE","D02W","D","D02",45.5620243,-84.7051089,"FL",0.048,1.455,0.426,"Upper Great Lakes","Perala and Alban, 1994",6.47448958141897,"Quercus","kill","W"
"228","QURU",422,"276","UMBS",28.1,"L","OD","6/22/2018","","D02W","D","D02",45.5620644,-84.705431,"FL",0.048,1.455,0.426,"Upper Great Lakes","Perala and Alban, 1994",6.153311951112,"Quercus","kill","W"
"229","QURU",422,"248","UMBS",27.2,"L","OD","6/22/2018","","D02W","D","D02",45.561883,-84.7052364,"FL",0.048,1.455,0.426,"Upper Great Lakes","Perala and Alban, 1994",5.86866058502624,"Quercus","kill","W"
"230","QURU",422,"247","UMBS",26.8,"L","OD","6/22/2018","","D02W","D","D02",45.5618979,-84.7052524,"FL",0.048,1.455,0.426,"Upper Great Lakes","Perala and Alban, 1994",5.743509750515,"Quercus","kill","W"
"231","POGR",422,"285","UMBS",28.9,"L","OD","6/22/2018","","D02W","D","D02",45.5621348,-84.7054402,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",5.68730286696222,"Populus","kill","W"
"232","QURU",422,"212","UMBS",26.6,"L","OD","6/22/2018","0211- 0212 SHARE BASE","D02W","D","D02",45.5621056,-84.7052847,"FL",0.048,1.455,0.426,"Upper Great Lakes","Perala and Alban, 1994",5.68125154503397,"Quercus","kill","W"
"233","QURU",422,"273","UMBS",26.6,"L","OD","6/22/2018","","D02W","D","D02",45.5620776,-84.7055131,"FL",0.048,1.455,0.426,"Upper Great Lakes","Perala and Alban, 1994",5.68125154503397,"Quercus","kill","W"
"234","QURU",422,"215","UMBS",25.8,"L","OD","6/22/2018","0214- 0215 SHARE BASE","D02W","D","D02",45.5621021,-84.7052605,"FL",0.048,1.455,0.426,"Upper Great Lakes","Perala and Alban, 1994",5.43435380119584,"Quercus","kill","W"
"235","QURU",422,"226","UMBS",24.5,"L","OD","6/22/2018","0225-- 0226 SHARE BASE","D02W","D","D02",45.562063,-84.7051775,"FL",0.048,1.455,0.426,"Upper Great Lakes","Perala and Alban, 1994",5.04054957078966,"Quercus","kill","W"
"236","QURU",422,"241","UMBS",24.4,"L","OD","6/22/2018","","D02W","D","D02",45.5619423,-84.7052281,"FL",0.048,1.455,0.426,"Upper Great Lakes","Perala and Alban, 1994",5.0106426955843,"Quercus","kill","W"
"237","QURU",422,"283","UMBS",24.1,"L","OD","6/22/2018","","D02W","D","D02",45.5620875,-84.705375,"FL",0.048,1.455,0.426,"Upper Great Lakes","Perala and Alban, 1994",4.92125687288727,"Quercus","kill","W"
"238","QURU",422,"266","UMBS",23.7,"L","OD","6/22/2018","","D02W","D","D02",45.5620257,-84.7054239,"FL",0.048,1.455,0.426,"Upper Great Lakes","Perala and Alban, 1994",4.80286169618821,"Quercus","kill","W"
"239","QURU",422,"288","UMBS",23.5,"L","OD","6/22/2018","","D02W","D","D02",45.562157,-84.7053681,"FL",0.048,1.455,0.426,"Upper Great Lakes","Perala and Alban, 1994",4.74400324017087,"Quercus","kill","W"
"240","QURU",422,"225","UMBS",23.2,"L","OD","6/22/2018","0225-- 0226 SHARE BASE","D02W","D","D02",45.5620616,-84.7051842,"FL",0.048,1.455,0.426,"Upper Great Lakes","Perala and Alban, 1994",4.65614241508594,"Quercus","kill","W"
