"","Species","Subplot","Tag","Site","dbh","Health_status","Canopy_status","Date","Notes","SubplotID","group","plotID","Latitude","Longitude","component","a","b","se","source","ref","leaf.mass","genus","fate","plot.side"
"301","POGR",221,1805,"UMBS",39.2,"D","OS","07/05/2018","","B02W","B","B02",45.5557687,-84.7271539,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",11.3786192834076,"Populus","live","W"
"302","POGR",221,1804,"UMBS",39.3,"L","OD","07/05/2018","","B02W","B","B02",45.5557632,-84.7271614,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",11.4447633320329,"Populus","live","W"
"303","POGR",221,1816,"UMBS",39.3,"L","OD","07/05/2018","","B02W","B","B02",45.5557352,-84.727244,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",11.4447633320329,"Populus","live","W"
"304","POGR",221,1799,"UMBS",39.6,"L","OD","07/05/2018","","B02W","B","B02",45.5557133,-84.7271965,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",11.6444857068383,"Populus","live","W"
"305","POGR",221,1761,"UMBS",39.6,"L","OD","07/05/2018","","B02W","B","B02",45.5558776,-84.7270344,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",11.6444857068383,"Populus","live","W"
"306","POGR",221,1797,"UMBS",40,"L","OD","07/05/2018","","B02W","B","B02",45.5556829,-84.7271735,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",11.913798332605,"Populus","live","W"
"307","POGR",221,1808,"UMBS",40.1,"L","OD","07/05/2018","","B02W","B","B02",45.5557329,-84.7272002,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",11.9816660774252,"Populus","live","W"
"308","POGR",221,1846,"UMBS",41,"L","OD","07/05/2018","","B02W","B","B02",45.5558833,-84.7272602,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",12.6022194564227,"Populus","live","W"
"309","POGR",221,1828,"UMBS",42.8,"D","UN","07/05/2018","","B02W","B","B02",45.5558755,-84.7273544,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",13.8962730379115,"Populus","live","W"
"310","QURU",221,1826,"UMBS",49.3,"L","OD","07/05/2018","","B02W","B","B02",45.5558453,-84.7273622,"FL",0.048,1.455,0.426,"Upper Great Lakes","Perala and Alban, 1994",13.9422705162853,"Quercus","live","W"
"311","BEPA",221,1773,"UMBS",36.1,"L","OD","07/05/2018","read as outside plot at 18.22","B02W","B","B02",45.5557698,-84.7269323,"FL",0.0132,1.9505,NA,"Upper Great Lakes","Perala and Alban, 1994",14.4042857589934,"Betula","live","W"
"312","POGR",221,1852,"UMBS",43.7,"L","OD","07/05/2018","","B02W","B","B02",45.5558884,-84.727302,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",14.5699826049172,"Populus","live","W"
"313","POGR",221,1859,"UMBS",44.5,"L","OD","07/05/2018","","B02W","B","B02",45.5559587,-84.7271658,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",15.1838809203617,"Populus","live","W"
"314","POGR",222,1923,"UMBS",51.2,"D","UN","07/05/2018","","B02E","B","B02",45.555877,-84.7267952,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",20.8906967738201,"Populus","kill","E"
"315","BEPA",222,1882,"UMBS",42.2,"L","OD","07/05/2018","1881-1883 share base, 1882 reading taken above DBH","B02E","B","B02",45.5557637,-84.7265357,"FL",0.0132,1.9505,NA,"Upper Great Lakes","Perala and Alban, 1994",19.531961825781,"Betula","kill","E"
"316","BEPA",222,1881,"UMBS",42.1,"L","OD","07/05/2018","1881-1883 share base","B02E","B","B02",45.5557998,-84.7264773,"FL",0.0132,1.9505,NA,"Upper Great Lakes","Perala and Alban, 1994",19.4417860307671,"Betula","kill","E"
"317","POGR",222,1913,"UMBS",47.8,"L","OD","07/05/2018","","B02E","B","B02",45.5558487,-84.7266971,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",17.8674357445253,"Populus","kill","E"
"318","QURU",222,1865,"UMBS",55.6,"L","OD","07/05/2018","reading taken above DBH","B02E","B","B02",45.5559922,-84.7265,"FL",0.048,1.455,0.426,"Upper Great Lakes","Perala and Alban, 1994",16.608295338879,"Quercus","kill","E"
"319","POGR",222,1928,"UMBS",43.3,"L","OD","07/05/2018","","B02E","B","B02",45.5559112,-84.7267497,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",14.2683491590072,"Populus","kill","E"
"320","POGR",222,1940,"UMBS",43.2,"L","OD","07/05/2018","","B02E","B","B02",45.5559054,-84.7266724,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",14.1934930081644,"Populus","kill","E"
"321","POGR",222,1922,"UMBS",42.1,"L","OD","07/05/2018","","B02E","B","B02",45.5558795,-84.726729,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",13.3846041728781,"Populus","kill","E"
"322","POGR",222,1926,"UMBS",41.3,"L","OD","07/05/2018","read as outside plot at 18.45 m","B02E","B","B02",45.5559232,-84.7267991,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",12.8129795110761,"Populus","kill","E"
"323","BEPA",222,1883,"UMBS",33,"L","OD","07/05/2018","1881-1883 share base, 1883 reading taken above DBH","B02E","B","B02",45.5558464,-84.726442,"FL",0.0132,1.9505,NA,"Upper Great Lakes","Perala and Alban, 1994",12.0902524977391,"Betula","kill","E"
"324","POGR",224,1925,"UMBS",40.2,"L","OD","07/05/2018","in new plot 224","B02E","B","B02",45.555886,-84.7267803,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",12.0497499547109,"Populus","kill","E"
"325","POGR",222,1934,"UMBS",39.5,"L","OD","07/05/2018","","B02E","B","B02",45.5559287,-84.7267456,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",11.5776963936228,"Populus","kill","E"
"326","POGR",222,1955,"UMBS",39.2,"L","OD","07/05/2018","","B02E","B","B02",45.5559625,-84.7266788,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",11.3786192834076,"Populus","kill","E"
"327","POGR",222,1957,"UMBS",39.2,"L","OD","07/05/2018","read as outside plot at 18.51","B02E","B","B02",45.5560195,-84.726571,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",11.3786192834076,"Populus","kill","E"
"328","POGR",222,1864,"UMBS",38.9,"L","OD","07/05/2018","","B02E","B","B02",45.5559621,-84.7265868,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",11.1814752588791,"Populus","live","E"
"329","POGR",222,1935,"UMBS",38.4,"L","OD","07/05/2018","","B02E","B","B02",45.5559528,-84.7267214,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",10.8571865395635,"Populus","live","E"
"330","ACRU",222,1903,"UMBS",37.8,"L","OD","07/05/2018","1902-1903 share base","B02E","B","B02",45.5557183,-84.7266637,"FL",0.0373,1.54,0.569,"Michigan","Crow and Erdman, 1983",10.0241187662304,"Acer","live","E"
"331","POGR",222,1958,"UMBS",35.8,"L","OD","07/05/2018","","B02E","B","B02",45.5559769,-84.7266938,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",9.25651799540504,"Populus","live","E"
"332","POGR",222,1939,"UMBS",35.6,"D","OS","07/05/2018","","B02E","B","B02",45.5559194,-84.7267352,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",9.13929108055162,"Populus","live","E"
"333","POGR",222,1941,"UMBS",35.3,"D","UN","07/05/2018","","B02E","B","B02",45.5558969,-84.7266603,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",8.9650190948683,"Populus","live","E"
"334","ACRU",222,1896,"UMBS",34.3,"L","OD","07/05/2018","1896-1897 share base","B02E","B","B02",45.5558104,-84.7265706,"FL",0.0373,1.54,0.569,"Michigan","Crow and Erdman, 1983",8.631013117877,"Acer","live","E"
"335","POGR",222,1932,"UMBS",32.4,"L","OD","07/05/2018","","B02E","B","B02",45.5558959,-84.7267194,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",7.37655631624258,"Populus","live","E"
"336","ACRU",222,1895,"UMBS",30.6,"L","OD","07/05/2018","1892-1895 share base","B02E","B","B02",45.5557575,-84.7265602,"FL",0.0373,1.54,0.569,"Michigan","Crow and Erdman, 1983",7.23968763741519,"Acer","live","E"
"337","ACRU",222,1894,"UMBS",30.5,"L","OD","07/05/2018","1892-1895 share base","B02E","B","B02",45.5557537,-84.7265745,"FL",0.0373,1.54,0.569,"Michigan","Crow and Erdman, 1983",7.20328477281265,"Acer","live","E"
"338","ACRU",223,1893,"UMBS",27.4,"L","OS","07/05/2018","1892-1895 share base, 1893 in new plot 223","B02E","B","B02",45.5558046,-84.7265522,"FL",0.0373,1.54,0.569,"Michigan","Crow and Erdman, 1983",6.107235942722,"Acer","live","E"
"339","ACRU",223,1887,"UMBS",26.3,"L","OS","07/05/2018","1887-1890 share base, 1887 in new plot 223","B02E","B","B02",45.5557622,-84.7264851,"FL",0.0373,1.54,0.569,"Michigan","Crow and Erdman, 1983",5.73377549850919,"Acer","live","E"
"340","ACRU",222,1945,"UMBS",25.3,"L","OS","07/05/2018","1945-1947 share base","B02E","B","B02",45.5559004,-84.7266427,"FL",0.0373,1.54,0.569,"Michigan","Crow and Erdman, 1983",5.40150067152684,"Acer","live","E"
"341","ACRU",222,1869,"UMBS",23.1,"D","OS","07/05/2018","1866-1869 share base","B02E","B","B02",45.5559378,-84.726503,"FL",0.0373,1.54,0.569,"Michigan","Crow and Erdman, 1983",4.69538578521965,"Acer","live","E"
"342","FAGR",222,1872,"UMBS",25.8,"L","OS","07/05/2018","","B02E","B","B02",45.5558582,-84.7263626,"FL",0.0233,1.6303,0.341,"New Brunswick","ker 1980a",4.66358103645139,"Fagus","live","E"
"343","ACRU",223,1888,"UMBS",22.8,"L","OS","07/05/2018","1887-1890 share base, 1888 in new plot 223","B02E","B","B02",45.5557613,-84.7264866,"FL",0.0373,1.54,0.569,"Michigan","Crow and Erdman, 1983",4.60180801516151,"Acer","live","E"
"344","ACRU",222,1948,"UMBS",22.4,"L","OS","07/05/2018","","B02E","B","B02",45.5559106,-84.7266227,"FL",0.0373,1.54,0.569,"Michigan","Crow and Erdman, 1983",4.47806898921292,"Acer","live","E"
"345","POGR",222,1880,"UMBS",25.9,"L","OD","07/05/2018","","B02E","B","B02",45.5558641,-84.7265195,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",4.43221406362574,"Populus","live","E"
"346","ACRU",222,1910,"UMBS",21.2,"L","OS","07/05/2018","1910-1911 share base","B02E","B","B02",45.5558594,-84.7266273,"FL",0.0373,1.54,0.569,"Michigan","Crow and Erdman, 1983",4.11401676960711,"Acer","live","E"
"347","ACRU",222,1868,"UMBS",21.2,"L","OS","07/05/2018","1866-1869 share base","B02E","B","B02",45.5559413,-84.7264964,"FL",0.0373,1.54,0.569,"Michigan","Crow and Erdman, 1983",4.11401676960711,"Acer","live","E"
"348","ACRU",222,1917,"UMBS",21.1,"L","OS","07/05/2018","1916-1917 share base","B02E","B","B02",45.5558204,-84.7268017,"FL",0.0373,1.54,0.569,"Michigan","Crow and Erdman, 1983",4.08417001926444,"Acer","live","E"
"349","ACRU",222,1918,"UMBS",21,"L","OS","07/05/2018","","B02E","B","B02",45.5558329,-84.7268092,"FL",0.0373,1.54,0.569,"Michigan","Crow and Erdman, 1983",4.05439955651768,"Acer","live","E"
"350","POGR",222,1906,"UMBS",24.9,"L","OD","07/05/2018","","B02E","B","B02",45.5557146,-84.7266931,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",4.05244639508492,"Populus","live","E"
"351","ACRU",222,1942,"UMBS",19.6,"L","OS","07/05/2018","","B02E","B","B02",45.5558706,-84.7266225,"FL",0.0373,1.54,0.569,"Michigan","Crow and Erdman, 1983",3.64571891668771,"Acer","live","E"
"352","POGR",222,1938,"UMBS",23.4,"D","UN","07/05/2018","","B02E","B","B02",45.555985,-84.7265522,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",3.51827546522409,"Populus","live","E"
"353","FAGR",222,1907,"UMBS",21.6,"L","OS","07/05/2018","","B02E","B","B02",45.5557168,-84.7266841,"FL",0.0233,1.6303,0.341,"New Brunswick","ker 1980a",3.49072689022466,"Fagus","live","E"
"354","ACRU",222,1916,"UMBS",18.8,"L","OS","07/05/2018","reading taken below DBH, 1916-1917 share base","B02E","B","B02",45.5558056,-84.7267916,"FL",0.0373,1.54,0.569,"Michigan","Crow and Erdman, 1983",3.41910091860036,"Acer","live","E"
"355","ACRU",222,1947,"UMBS",18.6,"L","OS","07/05/2018","1945-1947 share base","B02E","B","B02",45.5558966,-84.7266645,"FL",0.0373,1.54,0.569,"Michigan","Crow and Erdman, 1983",3.36324701878833,"Acer","live","E"
"356","ACRU",222,1953,"UMBS",17.8,"L","OS","07/05/2018","1952-1953 share base","B02E","B","B02",45.5559388,-84.7266949,"FL",0.0373,1.54,0.569,"Michigan","Crow and Erdman, 1983",3.14308144904392,"Acer","live","E"
"357","ACRU",222,1902,"UMBS",17.8,"L","OS","07/05/2018","1902-1903 share base","B02E","B","B02",45.555725,-84.7266779,"FL",0.0373,1.54,0.569,"Michigan","Crow and Erdman, 1983",3.14308144904392,"Acer","live","E"
"358","ACRU",222,1956,"UMBS",17.6,"L","OS","07/05/2018","","B02E","B","B02",45.555967,-84.7266986,"FL",0.0373,1.54,0.569,"Michigan","Crow and Erdman, 1983",3.08886082168909,"Acer","live","E"
"359","FAGR",222,1936,"UMBS",19.5,"L","OS","07/05/2018","1936-1937 share base w/ third <8 cm","B02E","B","B02",45.5559692,-84.7264718,"FL",0.0233,1.6303,0.341,"New Brunswick","ker 1980a",2.95460445229728,"Fagus","live","E"
"360","ACRU",222,1950,"UMBS",17,"L","OS","07/05/2018","1950-1951 share base","B02E","B","B02",45.5559459,-84.7266411,"FL",0.0373,1.54,0.569,"Michigan","Crow and Erdman, 1983",2.92819618671585,"Acer","live","E"
"361","ACRU",222,1889,"UMBS",16.6,"L","OS","07/05/2018","1887-1890 share base","B02E","B","B02",45.5557244,-84.7264624,"FL",0.0373,1.54,0.569,"Michigan","Crow and Erdman, 1983",2.8227686625248,"Acer","live","E"
"362","ACRU",222,1867,"UMBS",16,"D","UN","07/05/2018","1866-1869 share base","B02E","B","B02",45.5559426,-84.7264974,"FL",0.0373,1.54,0.569,"Michigan","Crow and Erdman, 1983",2.667187856006,"Acer","live","E"
"363","POGR",222,1871,"UMBS",20.6,"L","OS","07/05/2018","","B02E","B","B02",45.5559181,-84.7264609,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",2.63276254293641,"Populus","live","E"
"364","FAGR",222,1921,"UMBS",17.8,"L","OS","07/05/2018","1920-1921 share base","B02E","B","B02",45.5558677,-84.7267435,"FL",0.0233,1.6303,0.341,"New Brunswick","ker 1980a",2.54633565210547,"Fagus","live","E"
"365","ACRU",222,1890,"UMBS",15,"L","OS","07/05/2018","1887-1890 share base","B02E","B","B02",45.5557203,-84.7264641,"FL",0.0373,1.54,0.569,"Michigan","Crow and Erdman, 1983",2.41484561461407,"Acer","live","E"
"366","ACRU",222,1951,"UMBS",14.5,"L","OS","07/05/2018","1950-1951 share base","B02E","B","B02",45.5559492,-84.7266422,"FL",0.0373,1.54,0.569,"Michigan","Crow and Erdman, 1983",2.29200497119752,"Acer","live","E"
"367","ACRU",222,1897,"UMBS",14.4,"L","OS","07/05/2018","1896-1897 share base","B02E","B","B02",45.555811,-84.726575,"FL",0.0373,1.54,0.569,"Michigan","Crow and Erdman, 1983",2.26770767350101,"Acer","live","E"
"368","ACRU",222,1927,"UMBS",14.4,"L","OS","07/05/2018","","B02E","B","B02",45.5558893,-84.7267755,"FL",0.0373,1.54,0.569,"Michigan","Crow and Erdman, 1983",2.26770767350101,"Acer","live","E"
"369","ACRU",223,1892,"UMBS",14.3,"L","OS","07/05/2018","1892-1895 share base, 1892 in new plot 223","B02E","B","B02",45.5558031,-84.7265461,"FL",0.0373,1.54,0.569,"Michigan","Crow and Erdman, 1983",2.24350132057645,"Acer","live","E"
"370","ACRU",222,1911,"UMBS",14,"L","OS","07/05/2018","1910-1911 share base","B02E","B","B02",45.5558611,-84.7266311,"FL",0.0373,1.54,0.569,"Michigan","Crow and Erdman, 1983",2.17143086549676,"Acer","live","E"
"371","ACRU",222,1952,"UMBS",13.9,"L","OS","07/05/2018","1952-1953 share base","B02E","B","B02",45.555948,-84.7266784,"FL",0.0373,1.54,0.569,"Michigan","Crow and Erdman, 1983",2.14759124191562,"Acer","live","E"
"372","ACRU",222,1946,"UMBS",13.4,"D","OS","07/05/2018","1945-1947 share base","B02E","B","B02",45.5559035,-84.7266428,"FL",0.0373,1.54,0.569,"Michigan","Crow and Erdman, 1983",2.02978585305094,"Acer","live","E"
"373","FAGR",222,1919,"UMBS",15.3,"L","OS","07/05/2018","","B02E","B","B02",45.5558834,-84.7267796,"FL",0.0233,1.6303,0.341,"New Brunswick","ker 1980a",1.98956604621454,"Fagus","live","E"
"374","FAGR",222,1863,"UMBS",15,"L","OS","07/05/2018","","B02E","B","B02",45.5558866,-84.7266033,"FL",0.0233,1.6303,0.341,"New Brunswick","ker 1980a",1.92636021700305,"Fagus","live","E"
"375","FAGR",222,1914,"UMBS",15,"L","OS","07/05/2018","","B02E","B","B02",45.555812,-84.7267518,"FL",0.0233,1.6303,0.341,"New Brunswick","ker 1980a",1.92636021700305,"Fagus","live","E"
"376","TSCA",222,1879,"UMBS",9.2,"L","UN","07/05/2018","reading taken below DBH","B02E","B","B02",45.5558618,-84.72652,"FL",0.0454,1.6829,0.28,"New Brunswick","ker 1980a",1.90114126071661,"Tsuga","live","E"
"377","ACSA",222,1943,"UMBS",10.2,"L","OS","07/05/2018","","B02E","B","B02",45.5558731,-84.7266127,"FL",0.037,1.695,0.405,"Upper Great Lakes","Perala and Alban, 1994",1.89574105389176,"Acer","live","E"
"378","ACRU",222,1930,"UMBS",12.8,"L","OS","07/05/2018","1930-1931 share base","B02E","B","B02",45.5558864,-84.7267385,"FL",0.0373,1.54,0.569,"Michigan","Crow and Erdman, 1983",1.89152543290559,"Acer","live","E"
"379","FAGR",222,1874,"UMBS",13.9,"L","OS","07/05/2018","1873-1875 share base","B02E","B","B02",45.5558814,-84.7264185,"FL",0.0233,1.6303,0.341,"New Brunswick","ker 1980a",1.70142554859226,"Fagus","live","E"
"380","QURU",222,1870,"UMBS",11.4,"L","OS","07/05/2018","NE veg plot","B02E","B","B02",45.5559085,-84.7264978,"FL",0.048,1.455,0.426,"Upper Great Lakes","Perala and Alban, 1994",1.65591406919406,"Quercus","live","E"
"381","ACRU",222,1866,"UMBS",11.5,"L","OS","07/05/2018","1866-1869 share base","B02E","B","B02",45.5559438,-84.726495,"FL",0.0373,1.54,0.569,"Michigan","Crow and Erdman, 1983",1.60392296604766,"Acer","live","E"
"382","ACRU",222,1924,"UMBS",11.4,"L","OS","07/05/2018","","B02E","B","B02",45.5559051,-84.7267961,"FL",0.0373,1.54,0.569,"Michigan","Crow and Erdman, 1983",1.58249484097633,"Acer","live","E"
"383","FAGR",222,1899,"UMBS",13.2,"L","UN","07/05/2018","","B02E","B","B02",45.5557638,-84.7266411,"FL",0.0233,1.6303,0.341,"New Brunswick","ker 1980a",1.56396705742514,"Fagus","live","E"
"384","FAGR",222,1905,"UMBS",13,"L","OS","07/05/2018","read as outside plot at 18.16 m","B02E","B","B02",45.5557671,-84.7267825,"FL",0.0233,1.6303,0.341,"New Brunswick","ker 1980a",1.52551951719562,"Fagus","live","E"
"385","ACRU",222,1862,"UMBS",10.8,"L","OS","07/05/2018","","B02E","B","B02",45.5558685,-84.7265635,"FL",0.0373,1.54,0.569,"Michigan","Crow and Erdman, 1983",1.45606718787461,"Acer","live","E"
"386","FAGR",222,1875,"UMBS",12.6,"L","OS","07/05/2018","1873-1875 share base","B02E","B","B02",45.5558665,-84.726414,"FL",0.0233,1.6303,0.341,"New Brunswick","ker 1980a",1.44973966275382,"Fagus","live","E"
"387","BEPA",222,1898,"UMBS",11.1,"L","UN","07/05/2018","","B02E","B","B02",45.5557626,-84.7266207,"FL",0.0132,1.9505,NA,"Upper Great Lakes","Perala and Alban, 1994",1.44369815456477,"Betula","live","E"
"388","ACRU",222,1931,"UMBS",10.7,"L","OS","07/05/2018","1930-1931 share base","B02E","B","B02",45.5558926,-84.7267296,"FL",0.0373,1.54,0.569,"Michigan","Crow and Erdman, 1983",1.43535672838668,"Acer","live","E"
"389","ACRU",222,1929,"UMBS",10.5,"L","OS","07/05/2018","","B02E","B","B02",45.5558979,-84.7267388,"FL",0.0373,1.54,0.569,"Michigan","Crow and Erdman, 1983",1.39424903435932,"Acer","live","E"
"390","ACRU",222,1954,"UMBS",10.5,"L","UN","07/05/2018","","B02E","B","B02",45.5559671,-84.7266719,"FL",0.0373,1.54,0.569,"Michigan","Crow and Erdman, 1983",1.39424903435932,"Acer","live","E"
"391","POGR",222,1876,"UMBS",15.4,"L","OS","07/05/2018","","B02E","B","B02",45.5558897,-84.7264449,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",1.35823026681936,"Populus","live","E"
"392","QURU",222,1878,"UMBS",9.7,"L","OS","07/05/2018","","B02E","B","B02",45.5558435,-84.7264392,"FL",0.048,1.455,0.426,"Upper Great Lakes","Perala and Alban, 1994",1.30916416990796,"Quercus","live","E"
"393","ACSA",222,1933,"UMBS",8.1,"L","OS","07/05/2018","","B02E","B","B02",45.5558911,-84.7267051,"FL",0.037,1.695,0.405,"Upper Great Lakes","Perala and Alban, 1994",1.2825781324648,"Acer","live","E"
"394","ACRU",222,1912,"UMBS",9.8,"L","OS","07/05/2018","","B02E","B","B02",45.5558627,-84.7266801,"FL",0.0373,1.54,0.569,"Michigan","Crow and Erdman, 1983",1.25370970677177,"Acer","live","E"
"395","QURU",222,1885,"UMBS",8.9,"L","OS","07/05/2018","","B02E","B","B02",45.5558196,-84.726377,"FL",0.048,1.455,0.426,"Upper Great Lakes","Perala and Alban, 1994",1.15505774636836,"Quercus","live","E"
"396","QURU",222,1891,"UMBS",8.7,"L","OS","07/05/2018","","B02E","B","B02",45.5557015,-84.7265617,"FL",0.048,1.455,0.426,"Upper Great Lakes","Perala and Alban, 1994",1.11748512254914,"Quercus","live","E"
"397","FAGR",222,1915,"UMBS",10.7,"L","OS","07/05/2018","","B02E","B","B02",45.5558034,-84.7267649,"FL",0.0233,1.6303,0.341,"New Brunswick","ker 1980a",1.11060671190828,"Fagus","live","E"
"398","FAGR",222,1901,"UMBS",10.1,"L","UN","07/05/2018","","B02E","B","B02",45.5557243,-84.7266501,"FL",0.0233,1.6303,0.341,"New Brunswick","ker 1980a",1.01088338084938,"Fagus","live","E"
"399","FAGR",222,1900,"UMBS",10.1,"L","UN","07/05/2018","reading taken above DBH","B02E","B","B02",45.5557293,-84.7266486,"FL",0.0233,1.6303,0.341,"New Brunswick","ker 1980a",1.01088338084938,"Fagus","live","E"
"400","QURU",222,1886,"UMBS",8,"L","OS","07/05/2018","","B02E","B","B02",45.5557428,-84.7264677,"FL",0.048,1.455,0.426,"Upper Great Lakes","Perala and Alban, 1994",0.989093091463546,"Quercus","live","E"
"401","FAGR",222,1873,"UMBS",9.8,"L","OS","07/05/2018","1873-1875 share base","B02E","B","B02",45.5558738,-84.7264168,"FL",0.0233,1.6303,0.341,"New Brunswick","ker 1980a",0.962391530223983,"Fagus","live","E"
"402","FAGR",222,1877,"UMBS",9.8,"L","UN","07/05/2018","","B02E","B","B02",45.5558819,-84.7264453,"FL",0.0233,1.6303,0.341,"New Brunswick","ker 1980a",0.962391530223983,"Fagus","live","E"
"403","unknown",222,1944,"UMBS",9.7,"D","UN","07/05/2018","","B02E","B","B02",45.5558797,-84.7266188,"FL",0.0233,1.6303,NA,"","ash",0.946433010111768,"Other","live","E"
"404","FAGR",222,1937,"UMBS",9.1,"L","UN","07/05/2018","1936-1937 share base w/ third <8 cm","B02E","B","B02",45.555976,-84.7266641,"FL",0.0233,1.6303,0.341,"New Brunswick","ker 1980a",0.852866592231075,"Fagus","live","E"
"405","FAGR",222,1908,"UMBS",8.5,"L","UN","07/05/2018","","B02E","B","B02",45.5557262,-84.7266611,"FL",0.0233,1.6303,0.341,"New Brunswick","ker 1980a",0.763110792312719,"Fagus","live","E"
"406","FAGR",222,1904,"UMBS",8.4,"L","UN","07/05/2018","","B02E","B","B02",45.5557094,-84.7266894,"FL",0.0233,1.6303,0.341,"New Brunswick","ker 1980a",0.748528673157573,"Fagus","live","E"
"407","FAGR",222,1949,"UMBS",8.3,"L","UN","07/05/2018","","B02E","B","B02",45.5559229,-84.7266477,"FL",0.0233,1.6303,0.341,"New Brunswick","ker 1980a",0.734055564243987,"Fagus","live","E"
"408","FAGR",222,1920,"UMBS",8,"L","OS","07/05/2018","1920-1921 share base","B02E","B","B02",45.5558643,-84.7267466,"FL",0.0233,1.6303,0.341,"New Brunswick","ker 1980a",0.691295176831293,"Fagus","live","E"
"409","unknown",222,1909,"UMBS",2,"D","UN","07/05/2018","SW veg plot","B02E","B","B02",45.5557736,-84.7266576,"FL",0.0233,1.6303,NA,"","ash",0.0721315264689325,"Other","live","E"
"410","ACPE",222,1884,"UMBS",2.6,"L","UN","07/05/2018","SE veg plot","B02E","B","B02",45.5557844,-84.7265063,"FL",0.0049,2.094,NA,"","basswood",0.0362368360175381,"Acer","live","E"
"411","FAGR",233,2131,"UMBS",2.1,"L","UN","7/6/2018","In NW veg plot","B03E","B","B03",45.5563417,-84.7254754,"FL",0.0233,1.6303,0.341,"New Brunswick","ker 1980a",0.0781034174838413,"Fagus","kill","E"
"412","ACRU",233,2129,"UMBS",1.8,"L","UN","7/6/2018","In NW veg plot","B03E","B","B03",45.5563446,-84.7254538,"FL",0.0373,1.54,0.569,"Michigan","Crow and Erdman, 1983",0.0922207159823035,"Acer","kill","E"
"413","FAGR",233,2132,"UMBS",3.2,"L","UN","7/6/2018","In NW veg plot","B03E","B","B03",45.5563419,-84.7254788,"FL",0.0233,1.6303,0.341,"New Brunswick","ker 1980a",0.155203650044085,"Fagus","kill","E"
"414","ACRU",233,2130,"UMBS",2.7,"L","UN","7/6/2018","In NW veg plot","B03E","B","B03",45.5563426,-84.7254695,"FL",0.0373,1.54,0.569,"Michigan","Crow and Erdman, 1983",0.172190437154377,"Acer","kill","E"
"415","ACRU",233,2133,"UMBS",2.9,"L","UN","7/6/2018","In NW veg plot","B03E","B","B03",45.5563342,-84.7254607,"FL",0.0373,1.54,0.569,"Michigan","Crow and Erdman, 1983",0.192221405560638,"Acer","kill","E"
"416","PIST",232,2076,"UMBS",11.5,"L","UN","7/5/2018","","B03E","B","B03",45.5562657,-84.7252992,"FL",0.0039,1.817,0.262,"Upper Great Lakes","Perala and Alban, 1994",0.32987741521437,"Pinus","kill","E"
"417","FAGR",233,2144,"UMBS",7.4,"D","UN","7/6/2018","Shared base with smaller trees, taken below DBH, REDACT","B03E","B","B03",45.556397,-84.7254265,"FL",0.0233,1.6303,0.341,"New Brunswick","ker 1980a",0.608785631495235,"Fagus","kill","E"
