"","Species","Subplot","Tag","Site","dbh","Health_status","Canopy_status","Date","Notes","SubplotID","group","plotID","Latitude","Longitude","component","a","b","se","source","ref","leaf.mass","genus","fate","plot.side"
"11","POGR",111,2967,"UMBS",38.6,"L","OD","07/13/2018","","A01W","A","A01",45.563704,-84.7290025,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",10.9862602403155,"Populus","kill","W"
"12","POGR",111,2885,"UMBS",37.4,"L","OD","07/13/2018","read as outside plot at 18.41 m","A01W","A","A01",45.5637448,-84.7287391,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",10.2246078241275,"Populus","kill","W"
"13","POGR",111,2947,"UMBS",37.3,"L","OD","07/13/2018","","A01W","A","A01",45.5636331,-84.7289473,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",10.1625186714,"Populus","kill","W"
"14","POGR",111,2879,"UMBS",37.2,"L","OD","07/13/2018","","A01W","A","A01",45.5636704,-84.7288268,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",10.1006413914826,"Populus","kill","W"
"15","POGR",111,2912,"UMBS",37,"L","OD","07/13/2018","read as outside plot at 18.33 m as tripod is not directly at center","A01W","A","A01",45.5634888,-84.7287777,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",9.97752182433847,"Populus","kill","W"
"16","POGR",111,2944,"UMBS",36.9,"L","OD","07/13/2018","","A01W","A","A01",45.5636134,-84.7290876,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",9.91627922347789,"Populus","kill","W"
"17","POGR",111,2911,"UMBS",36.8,"L","OD","07/13/2018","","A01W","A","A01",45.5636186,-84.7290703,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",9.85524786815687,"Populus","kill","W"
"18","POGR",111,2966,"UMBS",36.7,"L","OD","07/13/2018","","A01W","A","A01",45.5636485,-84.7289513,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",9.79442760078807,"Populus","kill","W"
"19","FAGR",111,2886,"UMBS",40.6,"L","OS","07/13/2018","","A01W","A","A01",45.5636795,-84.7287998,"FL",0.0233,1.6303,0.341,"New Brunswick","ker 1980a",9.76643161732711,"Fagus","kill","W"
"20","POGR",111,2965,"UMBS",35.9,"L","OD","07/13/2018","","A01W","A","A01",45.5636605,-84.729004,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",9.31544561439972,"Populus","kill","W"
"21","ACRU",111,2894,"UMBS",35.2,"L","OS","07/13/2018","2893-2894 share base","A01W","A","A01",45.5637625,-84.7290275,"FL",0.0373,1.54,0.569,"Michigan","Crow and Erdman, 1983",8.98223748912673,"Acer","kill","W"
"22","ACSA",111,2925,"UMBS",25,"L","OS","07/13/2018","2924-2926 share base","A01W","A","A01",45.5634952,-84.7289197,"FL",0.037,1.695,0.405,"Upper Great Lakes","Perala and Alban, 1994",8.66383232822682,"Acer","kill","W"
"23","ACSA",111,2914,"UMBS",24.4,"L","OS","07/13/2018","","A01W","A","A01",45.5635147,-84.7288397,"FL",0.037,1.695,0.405,"Upper Great Lakes","Perala and Alban, 1994",8.31433424680107,"Acer","kill","W"
"24","POGR",111,2935,"UMBS",34,"L","OD","07/13/2018","","A01W","A","A01",45.5635652,-84.7290314,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",8.23148707181359,"Populus","kill","W"
"25","POGR",111,2948,"UMBS",34,"L","OD","07/13/2018","","A01W","A","A01",45.5636495,-84.7290201,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",8.23148707181359,"Populus","kill","W"
"26","POGR",111,2951,"UMBS",33.9,"L","OD","07/13/2018","","A01W","A","A01",45.5636719,-84.7290739,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",8.17651198321661,"Populus","kill","W"
"27","POGR",111,2974,"UMBS",32.8,"L","OD","07/13/2018","","A01W","A","A01",45.563686,-84.7289682,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",7.58536980613348,"Populus","kill","W"
"28","POGR",111,2976,"UMBS",32.7,"L","OD","07/13/2018","","A01W","A","A01",45.5636666,-84.728945,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",7.53286009401178,"Populus","kill","W"
"29","POGR",111,2931,"UMBS",32.2,"L","OD","07/13/2018","","A01W","A","A01",45.5635851,-84.7289339,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",7.27337320471699,"Populus","kill","W"
"30","ACRU",111,2984,"UMBS",30.5,"L","OS","07/13/2018","2981-2984 share base","A01W","A","A01",45.5637686,-84.7289617,"FL",0.0373,1.54,0.569,"Michigan","Crow and Erdman, 1983",7.20328477281265,"Acer","kill","W"
"31","POGR",111,2939,"UMBS",31.8,"L","OD","07/13/2018","","A01W","A","A01",45.5635982,-84.7289649,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",7.06944731292249,"Populus","kill","W"
"32","ACSA",111,2926,"UMBS",22.1,"L","OS","07/13/2018","2924-2926 share base","A01W","A","A01",45.5634947,-84.7289074,"FL",0.037,1.695,0.405,"Upper Great Lakes","Perala and Alban, 1994",7.02985922064861,"Acer","kill","W"
"33","POGR",111,2930,"UMBS",31.7,"L","OD","07/13/2018","","A01W","A","A01",45.563568,-84.7289624,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",7.01897322459611,"Populus","kill","W"
"34","POGR",111,2938,"UMBS",31.6,"L","OD","07/13/2018","SW veg plot","A01W","A","A01",45.5635738,-84.7289926,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",6.96870173959789,"Populus","kill","W"
"35","POGR",111,2957,"UMBS",31.2,"L","OD","07/13/2018","","A01W","A","A01",45.5636793,-84.7290403,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",6.76963830757967,"Populus","kill","W"
"36","ACRU",111,2983,"UMBS",28.9,"L","OS","07/13/2018","2981-2984 share base, 2983 reading taken above DBH","A01W","A","A01",45.5637584,-84.7290072,"FL",0.0373,1.54,0.569,"Michigan","Crow and Erdman, 1983",6.62966386720398,"Acer","kill","W"
"37","POGR",111,2918,"UMBS",30.9,"L","OD","07/13/2018","","A01W","A","A01",45.563598,-84.7289069,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",6.62245940582176,"Populus","kill","W"
"38","POGR",111,2898,"UMBS",30.5,"L","OD","07/13/2018","","A01W","A","A01",45.5636261,-84.7288983,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",6.42903660740243,"Populus","kill","W"
"39","POGR",111,2920,"UMBS",30.3,"L","OD","07/13/2018","","A01W","A","A01",45.5635462,-84.728897,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",6.3335287165275,"Populus","kill","W"
"40","ACRU",111,2982,"UMBS",27.6,"L","OS","07/13/2018","2981-2984 share base, 2982 reading taken above DBH","A01W","A","A01",45.5637667,-84.728989,"FL",0.0373,1.54,0.569,"Michigan","Crow and Erdman, 1983",6.17602177006002,"Acer","kill","W"
"41","ACRU",111,2919,"UMBS",25.9,"L","OD","07/13/2018","","A01W","A","A01",45.563575,-84.7289072,"FL",0.0373,1.54,0.569,"Michigan","Crow and Erdman, 1983",5.60003148179322,"Acer","kill","W"
"42","POGR",111,2908,"UMBS",28.7,"D","UN","07/13/2018","","A01W","A","A01",45.5635013,-84.7288043,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",5.59815706655775,"Populus","kill","W"
"43","ACRU",111,2901,"UMBS",25.6,"L","OS","07/13/2018","2901-2902 share base","A01W","A","A01",45.5635719,-84.7287142,"FL",0.0373,1.54,0.569,"Michigan","Crow and Erdman, 1983",5.50045199051426,"Acer","kill","W"
"44","POGR",111,2923,"UMBS",27.6,"L","OD","07/13/2018","read as outside plot at 18.86 m as tripod is not at exact center","A01W","A","A01",45.5634579,-84.7289194,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",5.12190979825554,"Populus","kill","W"
"45","POGR",111,2946,"UMBS",27.3,"L","OD","07/13/2018","","A01W","A","A01",45.5636445,-84.7290721,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",4.99613064335683,"Populus","kill","W"
"46","ACRU",111,2913,"UMBS",22.5,"L","OS","07/13/2018","","A01W","A","A01",45.5635222,-84.7288397,"FL",0.0373,1.54,0.569,"Michigan","Crow and Erdman, 1983",4.50889279715111,"Acer","kill","W"
"47","ACSA",111,2924,"UMBS",17,"L","UN","07/13/2018","2924-2926 share base","A01W","A","A01",45.5634938,-84.728923,"FL",0.037,1.695,0.405,"Upper Great Lakes","Perala and Alban, 1994",4.50622264618232,"Acer","kill","W"
"48","POGR",111,2922,"UMBS",26,"L","OD","07/13/2018","","A01W","A","A01",45.5634815,-84.7288685,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",4.47124153340966,"Populus","kill","W"
"49","FAGR",111,2876,"UMBS",24.9,"L","OS","07/13/2018","2876-2877 share base","A01W","A","A01",45.5636319,-84.728906,"FL",0.0233,1.6303,0.341,"New Brunswick","ker 1980a",4.4012872791882,"Fagus","kill","W"
"50","POGR",111,2977,"UMBS",25.8,"D","UN","07/13/2018","","A01W","A","A01",45.5636913,-84.7289506,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",4.39337824554251,"Populus","kill","W"
"51","POGR",111,2941,"UMBS",25.5,"D","UN","07/13/2018","","A01W","A","A01",45.5635541,-84.7290228,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",4.27801866085594,"Populus","kill","W"
"52","ACRU",111,2889,"UMBS",21.2,"L","OS","07/13/2018","2889-2890 share base","A01W","A","A01",45.5636933,-84.7287906,"FL",0.0373,1.54,0.569,"Michigan","Crow and Erdman, 1983",4.11401676960711,"Acer","kill","W"
"53","FAGR",111,2962,"UMBS",23.2,"D","UN","07/13/2018","2958-2962 share base","A01W","A","A01",45.5636938,-84.7290237,"FL",0.0233,1.6303,0.341,"New Brunswick","ker 1980a",3.92203064558744,"Fagus","kill","W"
"54","ACSA",111,2929,"UMBS",15.4,"L","OS","07/13/2018","2927-2929 share base","A01W","A","A01",45.5634766,-84.7289234,"FL",0.037,1.695,0.405,"Upper Great Lakes","Perala and Alban, 1994",3.81109123733364,"Acer","kill","W"
"55","POGR",111,2975,"UMBS",24.1,"L","OD","07/13/2018","","A01W","A","A01",45.5636686,-84.7289559,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",3.76229231980647,"Populus","live","W"
"56","FAGR",111,2942,"UMBS",22.4,"L","OS","07/13/2018","","A01W","A","A01",45.5636103,-84.729083,"FL",0.0233,1.6303,0.341,"New Brunswick","ker 1980a",3.70395127804025,"Fagus","live","W"
"57","ACRU",111,2902,"UMBS",19.3,"L","OS","07/13/2018","2901-2902 share base","A01W","A","A01",45.5635777,-84.7287143,"FL",0.0373,1.54,0.569,"Michigan","Crow and Erdman, 1983",3.56014009055904,"Acer","live","W"
"58","ACSA",111,2928,"UMBS",14.3,"L","OS","07/13/2018","2927-2929 share base","A01W","A","A01",45.5634877,-84.7289696,"FL",0.037,1.695,0.405,"Upper Great Lakes","Perala and Alban, 1994",3.36121511284896,"Acer","live","W"
"59","ACSA",111,2916,"UMBS",14.1,"L","OS","07/13/2018","","A01W","A","A01",45.5635535,-84.7288813,"FL",0.037,1.695,0.405,"Upper Great Lakes","Perala and Alban, 1994",3.28192097879414,"Acer","live","W"
"60","ACRU",111,2981,"UMBS",18.3,"L","OS","07/13/2018","2981-2984 share base","A01W","A","A01",45.5637853,-84.7289373,"FL",0.0373,1.54,0.569,"Michigan","Crow and Erdman, 1983",3.2800730052043,"Acer","live","W"
"61","ACSA",111,2917,"UMBS",13.9,"L","UN","07/13/2018","","A01W","A","A01",45.5635723,-84.7288865,"FL",0.037,1.695,0.405,"Upper Great Lakes","Perala and Alban, 1994",3.20340471522133,"Acer","live","W"
"62","ACSA",111,2932,"UMBS",13.8,"L","UN","07/13/2018","SW veg plot, 2932-2933 share base","A01W","A","A01",45.5635687,-84.7289934,"FL",0.037,1.695,0.405,"Upper Great Lakes","Perala and Alban, 1994",3.1644393439055,"Acer","live","W"
"63","FAGR",111,2964,"UMBS",19.4,"L","UN","07/13/2018","2963-2964 share base","A01W","A","A01",45.5636765,-84.7290194,"FL",0.0233,1.6303,0.341,"New Brunswick","ker 1980a",2.9299423914141,"Fagus","live","W"
"64","FAGR",111,2897,"UMBS",18.9,"L","OS","07/13/2018","","A01W","A","A01",45.5636267,-84.7287955,"FL",0.0233,1.6303,0.341,"New Brunswick","ker 1980a",2.80783511057179,"Fagus","live","W"
"65","FAGR",111,2969,"UMBS",18.6,"L","OS","07/13/2018","2968-2970 share base","A01W","A","A01",45.5637089,-84.7290492,"FL",0.0233,1.6303,0.341,"New Brunswick","ker 1980a",2.73553876809314,"Fagus","live","W"
"66","ACSA",111,2915,"UMBS",11.7,"L","UN","07/13/2018","","A01W","A","A01",45.5635079,-84.7288442,"FL",0.037,1.695,0.405,"Upper Great Lakes","Perala and Alban, 1994",2.39208583709903,"Acer","live","W"
"67","FAGR",111,2940,"UMBS",16.9,"L","OS","07/13/2018","","A01W","A","A01",45.5636134,-84.7289727,"FL",0.0233,1.6303,0.341,"New Brunswick","ker 1980a",2.33980473526641,"Fagus","live","W"
"68","FAGR",111,2958,"UMBS",16.4,"L","UN","07/13/2018","2958-2962 share base","A01W","A","A01",45.5636795,-84.7290413,"FL",0.0233,1.6303,0.341,"New Brunswick","ker 1980a",2.22800338588989,"Fagus","live","W"
"69","FAGR",111,2905,"UMBS",16,"L","OS","07/13/2018","","A01W","A","A01",45.5635795,-84.7291093,"FL",0.0233,1.6303,0.341,"New Brunswick","ker 1980a",2.1400934053842,"Fagus","live","W"
"70","ACSA",111,2921,"UMBS",10.7,"L","UN","07/13/2018","","A01W","A","A01",45.5635239,-84.7288298,"FL",0.037,1.695,0.405,"Upper Great Lakes","Perala and Alban, 1994",2.05592480904934,"Acer","live","W"
"71","ACRU",111,2949,"UMBS",13.3,"L","UN","07/13/2018","","A01W","A","A01",45.5636722,-84.7291113,"FL",0.0373,1.54,0.569,"Michigan","Crow and Erdman, 1983",2.00650552027729,"Acer","live","W"
"72","ACRU",111,2893,"UMBS",12.8,"L","UN","07/13/2018","2893-2894 share base, 2893 read as outside plot at 18.13 m","A01W","A","A01",45.5637853,-84.7289629,"FL",0.0373,1.54,0.569,"Michigan","Crow and Erdman, 1983",1.89152543290559,"Acer","live","W"
"73","ACSA",111,2909,"UMBS",10,"L","UN","07/13/2018","","A01W","A","A01",45.5635199,-84.7287878,"FL",0.037,1.695,0.405,"Upper Great Lakes","Perala and Alban, 1994",1.83316570597772,"Acer","live","W"
"74","FAGR",111,2968,"UMBS",14,"L","OS","07/13/2018","2968-2970 share base","A01W","A","A01",45.5637192,-84.7290396,"FL",0.0233,1.6303,0.341,"New Brunswick","ker 1980a",1.72142639413253,"Fagus","live","W"
"75","ACSA",111,2895,"UMBS",9.4,"D","OS","07/13/2018","","A01W","A","A01",45.5636662,-84.7287181,"FL",0.037,1.695,0.405,"Upper Great Lakes","Perala and Alban, 1994",1.65064406964143,"Acer","live","W"
"76","FAGR",111,2979,"UMBS",13.4,"L","UN","07/13/2018","2979-2980 share base","A01W","A","A01",45.5637293,-84.7288935,"FL",0.0233,1.6303,0.341,"New Brunswick","ker 1980a",1.6027835402284,"Fagus","live","W"
"77","FAGR",111,2877,"UMBS",13.4,"L","UN","07/13/2018","2876-2877 share base","A01W","A","A01",45.5636311,-84.728904,"FL",0.0233,1.6303,0.341,"New Brunswick","ker 1980a",1.6027835402284,"Fagus","live","W"
"78","FAGR",111,2972,"UMBS",13.2,"L","UN","07/13/2018","2971-2973 share base","A01W","A","A01",45.5637388,-84.7289082,"FL",0.0233,1.6303,0.341,"New Brunswick","ker 1980a",1.56396705742514,"Fagus","live","W"
"79","FAGR",111,2953,"UMBS",12.7,"L","UN","07/13/2018","","A01W","A","A01",45.5636741,-84.7290675,"FL",0.0233,1.6303,0.341,"New Brunswick","ker 1980a",1.46854455478707,"Fagus","live","W"
"80","ACSA",111,2927,"UMBS",8.1,"D","UN","07/13/2018","2927-2929 share base","A01W","A","A01",45.563486,-84.7289554,"FL",0.037,1.695,0.405,"Upper Great Lakes","Perala and Alban, 1994",1.2825781324648,"Acer","live","W"
"81","FAGR",111,2970,"UMBS",11.6,"L","OS","07/13/2018","2968-2970 share base","A01W","A","A01",45.5637249,-84.7290252,"FL",0.0233,1.6303,0.341,"New Brunswick","ker 1980a",1.26689838016317,"Fagus","live","W"
"82","ACSA",111,2896,"UMBS",8,"L","UN","07/13/2018","","A01W","A","A01",45.5636332,-84.7287263,"FL",0.037,1.695,0.405,"Upper Great Lakes","Perala and Alban, 1994",1.25585428577997,"Acer","live","W"
"83","FAGR",111,2971,"UMBS",11.3,"L","UN","07/13/2018","2971-2973 share base","A01W","A","A01",45.5637246,-84.7289913,"FL",0.0233,1.6303,0.341,"New Brunswick","ker 1980a",1.2139189957492,"Fagus","live","W"
"84","FAGR",111,2980,"UMBS",10.9,"L","UN","07/13/2018","2979-2980 share base","A01W","A","A01",45.5637222,-84.728937,"FL",0.0233,1.6303,0.341,"New Brunswick","ker 1980a",1.14464901955949,"Fagus","live","W"
"85","FAGR",111,2955,"UMBS",10.6,"L","UN","07/13/2018","2954-2956 share base","A01W","A","A01",45.5636946,-84.7290597,"FL",0.0233,1.6303,0.341,"New Brunswick","ker 1980a",1.09373490736316,"Fagus","live","W"
"86","FAGR",111,2963,"UMBS",10.5,"L","UN","07/13/2018","2963-2964 share base","A01W","A","A01",45.5636767,-84.7290195,"FL",0.0233,1.6303,0.341,"New Brunswick","ker 1980a",1.07696312971802,"Fagus","live","W"
"87","FAGR",111,2959,"UMBS",9.9,"L","UN","07/13/2018","2958-2962 share base","A01W","A","A01",45.5636823,-84.7290324,"FL",0.0233,1.6303,0.341,"New Brunswick","ker 1980a",0.978453021681029,"Fagus","live","W"
"88","ACSA",111,2933,"UMBS",6.8,"D","UN","07/13/2018","SW veg plot, 2932-2933 share base","A01W","A","A01",45.5635669,-84.728991,"FL",0.037,1.695,0.405,"Upper Great Lakes","Perala and Alban, 1994",0.953464068270153,"Acer","live","W"
"89","FAGR",111,2961,"UMBS",9.7,"D","UN","07/13/2018","2958-2962 share base","A01W","A","A01",45.5636846,-84.7290278,"FL",0.0233,1.6303,0.341,"New Brunswick","ker 1980a",0.946433010111768,"Fagus","live","W"
"90","FAGR",111,2892,"UMBS",9.4,"D","UN","07/13/2018","2891-2892 share base","A01W","A","A01",45.5636576,-84.7287533,"FL",0.0233,1.6303,0.341,"New Brunswick","ker 1980a",0.899179217802815,"Fagus","live","W"
"91","FAGR",111,2954,"UMBS",9.1,"L","UN","07/13/2018","2954-2956 share base","A01W","A","A01",45.5636873,-84.7290724,"FL",0.0233,1.6303,0.341,"New Brunswick","ker 1980a",0.852866592231075,"Fagus","live","W"
"92","FAGR",111,2887,"UMBS",9.1,"L","UN","07/13/2018","","A01W","A","A01",45.5636459,-84.7288482,"FL",0.0233,1.6303,0.341,"New Brunswick","ker 1980a",0.852866592231075,"Fagus","live","W"
"93","ACSA",111,2936,"UMBS",6.3,"D","UN","07/13/2018","SW veg plot","A01W","A","A01",45.5636249,-84.7290372,"FL",0.037,1.695,0.405,"Upper Great Lakes","Perala and Alban, 1994",0.837691204274252,"Acer","live","W"
"94","ACRU",111,2937,"UMBS",7.4,"D","UN","07/13/2018","SW veg plot","A01W","A","A01",45.5635665,-84.7289859,"FL",0.0373,1.54,0.569,"Michigan","Crow and Erdman, 1983",0.813440291546975,"Acer","live","W"
"95","FAGR",111,2899,"UMBS",8.8,"L","UN","07/13/2018","reading taken below DBH","A01W","A","A01",45.563617,-84.7288152,"FL",0.0233,1.6303,0.341,"New Brunswick","ker 1980a",0.807506489912035,"Fagus","live","W"
"96","FAGR",111,2973,"UMBS",8.3,"L","UN","07/13/2018","2971-2973 share base","A01W","A","A01",45.5637164,-84.7289886,"FL",0.0233,1.6303,0.341,"New Brunswick","ker 1980a",0.734055564243987,"Fagus","live","W"
"97","FAGR",111,2891,"UMBS",8,"L","UN","07/13/2018","2891-2892 share base","A01W","A","A01",45.5636743,-84.7287637,"FL",0.0233,1.6303,0.341,"New Brunswick","ker 1980a",0.691295176831293,"Fagus","live","W"
"98","FAGR",111,2952,"UMBS",6.9,"L","UN","07/13/2018","REDACT, under minimum DBH","A01W","A","A01",45.5635375,-84.7290482,"FL",0.0233,1.6303,0.341,"New Brunswick","ker 1980a",0.543164770094313,"Fagus","live","W"
"99","FAGR",111,2956,"UMBS",6.7,"L","UN","07/13/2018","REDACT, under minimum DBH, 2954-2956 share base","A01W","A","A01",45.5636944,-84.7290592,"FL",0.0233,1.6303,0.341,"New Brunswick","ker 1980a",0.517732790576758,"Fagus","live","W"
"100","FAGR",111,2934,"UMBS",4.1,"L","UN","07/13/2018","SW veg plot","A01W","A","A01",45.5635629,-84.7290022,"FL",0.0233,1.6303,0.341,"New Brunswick","ker 1980a",0.232475634994063,"Fagus","live","W"
"101","FAGR",111,2880,"UMBS",1.7,"L","SA","07/13/2018","NE veg plot","A01W","A","A01",45.5636871,-84.7288121,"FL",0.0233,1.6303,0.341,"New Brunswick","ker 1980a",0.0553422481733714,"Fagus","live","W"
"102","FAGR",111,2907,"UMBS",1.6,"L","UN","07/13/2018","SE veg plot","A01W","A","A01",45.563547,-84.7288349,"FL",0.0233,1.6303,0.341,"New Brunswick","ker 1980a",0.0501340429497873,"Fagus","live","W"
"103","FAGR",111,2882,"UMBS",1.4,"L","SA","07/13/2018","2881-2882 share base, NE veg plot","A01W","A","A01",45.5636785,-84.7288002,"FL",0.0233,1.6303,0.341,"New Brunswick","ker 1980a",0.0403263075159304,"Fagus","live","W"
"104","FAGR",111,2881,"UMBS",1.3,"L","SA","07/13/2018","2881-2882 share base, NE veg plot","A01W","A","A01",45.56367,-84.7288217,"FL",0.0233,1.6303,0.341,"New Brunswick","ker 1980a",0.0357369733505131,"Fagus","live","W"
"105","FAGR",111,2906,"UMBS",1,"L","SA","07/13/2018","SE veg plot","A01W","A","A01",45.5635481,-84.7288309,"FL",0.0233,1.6303,0.341,"New Brunswick","ker 1980a",0.0233,"Fagus","live","W"
"106","FAGR",111,2883,"UMBS",1,"L","SA","07/13/2018","NE veg plot","A01W","A","A01",45.5636894,-84.7287925,"FL",0.0233,1.6303,0.341,"New Brunswick","ker 1980a",0.0233,"Fagus","live","W"
"107","ACPE",111,2884,"UMBS",1,"L","SA","07/13/2018","NE veg plot","A01W","A","A01",45.563671,-84.7288148,"FL",0.0049,2.094,NA,"","basswood",0.0049,"Acer","live","W"
"108","FAGR",111,2960,"UMBS",0,"D","UN","07/13/2018","REDACT, tree fell, 2958-2962 share base","A01W","A","A01",NA,NA,"FL",0.0233,1.6303,0.341,"New Brunswick","ker 1980a",0,"Fagus","live","W"
"109","ACPE",112,2839,"UMBS",1.1,"L","SA","7/12/2018","in SW veg plot","A01E","A","A01",45.5635927,-84.7283887,"FL",0.0049,2.094,NA,"","basswood",0.00598235750349129,"Acer","kill","E"
"110","ACPE",112,2784,"UMBS",1.1,"L","SA","7/12/2018","In NE veg plot","A01E","A","A01",45.5637098,-84.7282211,"FL",0.0049,2.094,NA,"","basswood",0.00598235750349129,"Acer","kill","E"
"111","ACPE",112,2836,"UMBS",1.4,"L","SA","7/12/2018","in SW veg plot","A01E","A","A01",45.5635832,-84.7283894,"FL",0.0049,2.094,NA,"","basswood",0.00991261381241418,"Acer","kill","E"
"112","ACPE",112,2835,"UMBS",1.6,"L","SA","7/12/2018","in SW veg plot","A01E","A","A01",45.5636029,-84.7283989,"FL",0.0049,2.094,NA,"","basswood",0.0131106228313223,"Acer","kill","E"
"113","ACPE",112,2837,"UMBS",2.6,"L","SA","7/12/2018","in SW veg plot","A01E","A","A01",45.5636042,-84.7283973,"FL",0.0049,2.094,NA,"","basswood",0.0362368360175381,"Acer","kill","E"
"114","ACPE",112,2838,"UMBS",3.2,"L","SA","7/12/2018","in SW veg plot","A01E","A","A01",45.5635974,-84.7284011,"FL",0.0049,2.094,NA,"","basswood",0.0559731997814221,"Acer","kill","E"
"115","FAGR",112,2807,"UMBS",8.3,"L","UN","7/12/2018","shares base with smaller tree","A01E","A","A01",45.5635867,-84.7282425,"FL",0.0233,1.6303,0.341,"New Brunswick","ker 1980a",0.734055564243987,"Fagus","kill","E"
"116","FAGR",112,2832,"UMBS",8.4,"D","UN","7/12/2018","2832 - 2834 share base","A01E","A","A01",45.5635625,-84.7284079,"FL",0.0233,1.6303,0.341,"New Brunswick","ker 1980a",0.748528673157573,"Fagus","kill","E"
