7.492,82
7.509,79
7.533,79
7.512,81
7.508,80
7.512,81
7.484,79
7.509,79
7.545,83
7.545,83
7.545,83
7.492,82
7.512,81
7.517,82
7.508,80
7.510,78
7.487,81
7.559,86
7.536,81
7.568,88
7.532,80
7.484,79
7.487,81
7.506,85
7.520,83
7.501,84
7.483,80
7.517,82
7.487,81
7.487,81
7.482,75
7.482,75
7.508,80
7.509,77
7.533,77
7.509,79
7.483,80
7.534,78
7.550,84
7.533,77
7.483,76
7.483,80
7.533,77
7.487,81
7.492,82
7.483,80
7.512,81
7.512,81
7.533,77
7.484,77
7.509,77
7.541,82
7.508,76
7.483,80
7.482,75
7.506,73
7.482,75
7.459,77
7.484,77
7.509,77
7.508,76
7.483,80
7.530,73
7.506,73
7.505,71
7.451,66
7.506,73
7.457,74
7.478,69
7.479,70
7.427,67
7.428,69
7.430,71
7.449,63
7.451,66
7.423,61
7.450,65
7.423,62
7.424,60
7.399,63
7.425,65
7.423,62
7.424,60
7.449,58
7.424,59
7.424,59
7.449,58
7.399,57
7.474,60
7.423,62
7.474,60
7.474,57
7.474,60
7.474,52
7.474,63
7.474,59
7.523,59
7.449,56
7.473,62
7.423,61
7.474,63
7.474,57
7.522,61
7.474,59
7.473,61
7.474,59
7.498,62
7.474,55
7.474,59
7.499,57
7.474,57
7.474,56
7.499,57
7.499,55
7.449,58
7.449,55
7.449,57
7.474,60
7.449,60
7.448,61
7.474,60
7.499,60
7.473,61
7.449,59
7.423,62
7.473,62
7.450,64
7.449,59
7.473,61
7.475,64
7.423,61
7.450,64
7.424,63
7.424,60
7.423,62
7.449,60
7.425,64
7.474,60
7.399,59
7.427,67
7.426,66
7.425,64
7.426,66
7.430,71
7.474,63
7.430,72
7.477,68
7.431,73
7.479,70
7.478,69
7.482,74
7.430,71
7.454,70
7.481,73
7.477,67
7.482,74
7.481,73
7.480,71
7.534,78
7.509,79
7.460,78
7.509,77
7.456,73
7.510,78
7.531,74
7.508,76
7.512,81
7.484,77
7.531,75
7.496,83
7.550,84
7.484,79
7.484,79
7.534,78
7.509,77
7.509,79
7.484,79
7.517,82
7.510,78
7.530,85
7.529,71
7.536,81
7.532,80
7.484,77
7.508,80
7.531,75
7.520,83
7.483,80
7.531,75
7.510,78
7.507,75
7.536,81
7.506,85
7.510,78
7.482,75
7.483,76
7.507,75
7.492,82
7.536,81
7.517,82
7.512,81
7.484,79
7.509,79
7.532,76
7.508,80
7.508,80
7.512,81
7.536,81
7.487,81
7.487,81
7.559,86
7.506,85
7.508,80
7.485,78
7.536,81
7.509,79
7.520,83
7.531,75
7.541,82
7.532,80
7.545,83
7.509,79
7.487,81
7.512,81
7.487,81
7.532,80
7.501,84
7.508,80
7.550,84
7.492,82
7.533,79
7.532,80
7.534,78
7.532,80
7.507,74
7.532,80
7.509,77
7.534,78
7.496,83
7.483,80
7.545,83
7.545,83
7.561,81
7.508,80
7.534,78
7.517,82
7.533,79
7.531,75
7.508,80
7.533,79
7.492,82
7.536,81
7.484,79
7.517,82
7.536,81
7.509,79
7.530,85
7.484,77
7.533,79
7.532,76
7.484,79
7.509,77
7.508,80
7.508,76
7.545,83
7.536,81
7.541,82
7.533,79
7.532,80
7.509,79
7.512,81
7.533,79
7.541,82
7.492,82
7.534,78
7.545,83
7.541,82
7.508,80
7.484,79
7.570,83
7.509,77
7.510,78
7.536,81
7.507,74
7.541,82
7.508,80
7.501,84
7.541,82
7.536,81
7.517,82
7.533,79
7.536,81
7.483,80
7.517,82
7.534,78
7.509,79
7.532,80
7.559,78
7.541,82
7.536,81
7.550,84
7.507,74
7.532,80
7.508,80
7.508,80
7.483,76
7.564,87
7.532,76
7.510,78
7.533,77
7.533,77
7.532,80
7.484,79
7.536,81
7.536,81
7.534,78
7.534,78
7.533,79
7.512,81
7.558,77
7.530,85
7.512,81
7.531,75
7.532,80
7.509,79
7.533,79
7.534,78
7.531,75
7.509,79
7.484,77
7.541,82
7.550,84
7.512,81
7.520,83
7.536,81
7.484,79
7.484,79
7.557,80
7.509,77
7.558,77
7.533,79
7.533,79
7.533,79
7.536,81
7.533,79
7.508,80
7.533,77
7.509,79
7.512,81
7.545,83
7.533,77
7.510,78
7.541,82
7.533,79
7.533,79
7.532,80
7.533,79
7.532,80
7.534,78
7.557,80
7.532,80
7.532,80
7.534,78
7.545,83
7.533,77
7.534,78
7.536,81
7.536,81
7.510,78
7.532,76
7.545,83
7.545,83
7.517,82
7.532,76
7.541,82
7.550,84
7.517,82
7.536,81
7.550,84
7.550,84
7.534,78
7.541,82
7.509,79
7.541,82
7.545,83
7.508,80
7.533,79
7.508,80
7.564,87
7.545,83
7.534,78
7.496,83
7.492,82
7.508,80
7.484,77
7.550,84
7.545,83
7.536,81
7.559,78
7.532,80
7.533,79
7.510,78
7.510,78
7.532,80
7.561,81
7.545,83
7.484,79
7.512,81
7.512,81
7.501,84
7.512,81
7.541,82
7.541,82
7.545,83
7.541,82
7.545,83
7.520,83
7.484,79
7.541,82
7.550,84
7.559,86
7.564,87
7.533,79
7.570,83
7.487,81
7.487,81
7.534,78
7.506,85
7.501,84
7.530,85
7.517,82
7.496,83
7.509,79
7.541,82
7.545,83
7.545,83
7.532,80
7.509,79
7.525,84
7.517,82
7.534,78
7.545,83
7.561,81
7.545,83
7.534,78
7.545,83
7.558,79
7.531,75
7.534,78
7.545,83
7.533,77
7.534,78
7.536,81
7.556,75
7.541,82
7.591,82
7.559,78
7.536,81
7.561,81
7.557,80
7.575,84
7.583,77
7.533,79
7.558,79
7.520,83
7.566,82
7.559,86
7.575,84
7.570,83
7.566,82
7.525,84
7.605,85
7.591,82
7.586,81
7.541,82
7.550,84
7.566,82
7.545,83
7.550,84
7.618,88
7.580,85
7.541,82
7.609,86
7.545,83
7.589,87
7.578,90
7.550,84
7.566,82
7.557,80
7.561,81
7.645,83
7.581,74
7.608,77
7.608,77
7.606,74
7.526,68
7.581,74
7.550,66
7.505,71
7.478,69
7.479,70
7.449,63
7.477,68
7.454,70
7.480,72
7.504,70
7.483,76
7.482,75
7.507,74
7.505,71
7.485,78
7.492,82
7.532,76
7.485,78
7.487,81
5.578,83
5.594,81
5.626,88
5.681,89
5.730,89
5.725,88
5.676,88
5.705,95
5.690,91
5.734,96
5.784,96
5.749,93
5.734,96
5.715,98
5.762,97
5.754,102
5.769,99
5.755,95
5.762,97
5.705,95
5.722,100
5.749,93
5.755,95
5.765,98
5.730,95
5.702,94
5.752,94
5.744,92
5.694,92
5.719,92
5.665,91
5.690,91
5.719,92
5.744,92
5.744,92
5.699,93
5.744,99
5.755,95
5.765,98
5.759,96
5.755,95
5.769,99
5.755,95
5.765,98
5.751,101
5.769,99
5.715,98
5.740,98
5.747,100
5.740,98
5.734,96
5.759,96
5.702,94
5.749,93
5.755,95
5.755,95
5.675,93
5.752,94
5.699,93
5.699,93
5.694,92
5.699,93
5.665,91
5.686,90
5.686,90
5.688,85
5.730,89
5.649,82
5.663,85
5.624,82
5.678,83
5.628,83
5.653,83
5.624,82
5.583,84
5.553,83
5.558,84
5.608,84
5.663,85
5.439,85
7.462,81
7.417,82
7.467,82
7.435,78
7.460,86
7.435,78
7.433,80
7.467,82
7.437,81
7.462,81
7.446,83
7.462,81
7.506,85
7.459,77
7.434,77
7.437,81
7.467,82
7.437,81
7.442,82
7.460,78
7.451,84
7.431,73
7.484,79
7.431,73
7.435,78
7.392,82
7.434,79
7.434,77
7.433,76
7.384,77
7.433,76
7.435,78
7.457,74
7.433,80
7.410,78
7.409,77
7.437,81
7.421,83
7.408,80
7.433,80
7.383,76
7.408,80
7.432,75
7.435,78
7.409,77
7.434,79
7.384,77
7.434,79
7.434,79
7.409,77
7.435,78
7.433,80
7.433,80
7.381,73
7.409,77
7.409,77
7.408,76
7.437,81
7.383,80
7.408,80
7.435,78
7.446,83
7.392,82
7.384,79
7.434,79
7.446,83
7.407,74
7.410,78
7.408,80
7.410,78
7.387,81
7.435,78
7.409,77
7.410,78
7.434,77
7.412,81
7.435,78
7.446,83
7.384,77
7.433,80
7.432,74
7.407,74
7.383,80
7.437,81
7.433,80
7.435,78
7.437,81
7.433,76
7.442,82
7.434,79
7.437,81
7.409,79
7.421,83
7.392,82
7.442,82
7.433,80
7.465,87
7.446,83
7.412,81
7.437,81
7.433,80
7.434,79
7.451,84
7.469,88
7.460,86
7.412,81
7.437,81
7.434,77
7.433,80
7.409,79
7.490,87
7.459,77
7.506,85
7.433,76
7.437,81
7.434,79
7.433,80
7.462,81
7.457,75
7.433,80
7.434,77
7.408,76
7.432,75
7.434,77
7.432,75
7.433,76
7.433,80
7.433,76
7.409,77
7.434,77
7.433,80
7.458,76
7.409,77
7.432,75
7.434,79
7.433,80
7.433,76
7.434,77
7.432,74
7.431,73
7.435,78
7.432,75
7.432,75
7.434,77
7.434,77
7.408,76
7.383,76
7.433,76
7.407,75
7.434,79
7.459,79
7.434,79
7.432,75
7.408,76
7.432,75
7.383,80
7.434,77
7.434,77
7.432,75
7.432,75
7.432,75
7.434,77
7.434,77
7.432,75
7.432,74
7.432,74
7.382,74
7.405,71
7.430,71
7.431,73
7.429,70
7.404,70
7.404,70
7.427,68
7.381,73
7.402,67
7.401,66
7.373,62
7.374,63
7.399,59
7.424,60
7.373,61
7.374,59
7.424,54
7.374,59
7.374,56
7.424,59
7.424,52
7.348,45
7.424,49
7.374,47
7.373,44
7.346,36
7.374,46
7.349,32
7.347,35
7.327,26
7.277,26
7.280,21
7.354,23
7.231,19

















































7.305,15


7.480,21
7.380,21
7.528,23
7.526,14
7.624,18
7.599,18
7.600,29
7.575,28
7.525,29
7.501,28
7.574,31
7.549,31
7.524,31
7.526,26
7.546,35
7.574,30
7.573,32
7.575,28
7.624,31
7.623,32
7.524,31
7.522,33
7.550,29
7.520,37
7.570,37
7.549,30
7.549,31
7.571,35
7.572,33
7.521,35
7.522,34
7.546,35
7.620,39
7.522,34
7.520,39
7.548,32
7.521,35
7.471,37
7.473,34
7.596,35
7.595,38
7.497,35
7.545,37
7.545,36
7.599,31
7.546,41
7.546,35
7.546,40
7.522,34
7.596,35
7.570,36
7.520,37
7.549,30
7.599,31
7.545,38
7.523,32
7.545,37
7.571,35
7.550,29
7.548,32
7.523,32
7.545,39
7.471,38
7.549,31
7.503,24
7.471,36
7.501,29
7.525,28
7.549,31
7.573,32
7.523,32
7.575,29
7.575,28
7.554,21
7.552,25
7.528,22
7.552,24
7.603,23
7.551,13
7.578,22
7.529,20
7.524,18
7.429,23
7.430,19
7.629,15
7.716,16
7.425,18
7.551,8
7.505,15

7.651,14
7.417,16










































































































































































































































7.576,14


7.551,13
7.502,14
7.442,16
7.502,11

7.427,14
7.599,18
7.654,19
7.566,16
7.527,24
7.549,30
7.551,27
7.501,29
7.549,30
7.574,30
7.572,34
7.521,35
7.521,40
7.496,38
7.520,39
7.570,39
7.521,40
7.498,45
7.522,45
7.573,46
7.523,52
7.548,49
7.573,56
7.573,51
7.523,51
7.573,56
7.523,58
7.548,52
7.572,61
7.523,56
7.548,63
7.522,62
7.574,65
7.574,65
7.525,66
7.576,68
7.526,68
7.528,70
7.554,72
7.555,73
7.506,73
7.531,75
7.555,73
7.507,74
7.531,75
7.529,72
7.532,76
7.545,83
7.534,78
7.508,80
7.570,83
7.508,80
7.484,79
7.483,80
7.483,80
7.532,80
7.512,81
7.517,82
7.483,80
7.525,84
7.508,76
7.487,81
7.545,83
7.543,88
7.510,86
7.525,84
7.506,85
7.501,84
7.467,82
7.483,76
7.539,87
7.515,87
7.525,84
7.496,83
7.492,82
7.525,84
7.496,83
7.517,82
7.512,81
7.517,82
7.510,78
7.530,85
7.518,88
7.510,78
7.525,84
7.485,78
7.483,80
7.510,78
7.510,78
7.550,84
7.532,76
7.532,80
7.529,72
7.482,74
7.532,76
7.525,84
7.531,74
7.510,78
7.531,75
7.531,75
7.529,72
7.531,75
7.534,78
7.532,76
7.529,71
7.530,73
7.553,70
7.554,72
7.551,67
7.578,70
7.578,70
7.577,69
7.549,64
7.576,67
7.574,64
7.576,67
7.523,63
7.523,58
7.573,60
7.549,64
7.523,59
7.523,57
7.573,56
7.523,58
7.548,52
7.548,53
7.548,49
7.573,53
7.523,46
7.522,45
7.522,44
7.523,47
7.521,35
7.520,39
7.523,32
7.548,32
7.524,31
7.524,30
7.501,28
7.496,17
7.430,20
7.427,13























































































































7.442,16
7.302,11
7.427,27
7.453,24
7.450,30
7.399,32
7.374,32
