"",".id","xbin","zbin","bin.hits","sky.hits","can.hits","lidar.pulses","Freq","hit.count","phi","dee","x.counter","sum.dee","fee","cvr","olai","vai"
"1","1",1,0,0,0,343,343,1,0,1,0,1,5.8406416573734,0,0,8,0
"2","1",1,1,0,0,343,343,1,0,1,0,1,5.8406416573734,0,0,8,0
"3","1",1,2,0,0,343,343,1,0,1,0,1,5.8406416573734,0,0,8,0
"4","1",1,3,0,0,343,343,1,0,1,0,1,5.8406416573734,0,0,8,0
"5","1",1,4,0,0,343,343,1,0,1,0,1,5.8406416573734,0,0,8,0
"6","1",1,5,0,0,343,343,1,0,1,0,1,5.8406416573734,0,0,8,0
"7","1",1,6,0,0,343,343,1,0,1,0,1,5.8406416573734,0,0,8,0
"8","1",1,7,27,0,343,343,1,27,0.921511627906977,0.0817398834961179,1,5.8406416573734,0.0139950177208573,0.0787172011661808,8,0.111960141766858
"9","1",1,8,76,0,343,343,1,103,0.700581395348837,0.274104840386626,1,5.8406416573734,0.0469306039415357,0.221574344023324,8,0.375444831532286
"10","1",1,9,80,0,343,343,1,183,0.468023255813953,0.403392568506192,1,5.8406416573734,0.0690664814193724,0.233236151603499,8,0.552531851354979
"11","1",1,10,13,0,343,343,1,196,0.430232558139535,0.084192091220348,1,5.8406416573734,0.0144148701733929,0.0379008746355685,8,0.115318961387143
"12","1",1,11,47,0,343,343,1,243,0.293604651162791,0.382091756922855,1,5.8406416573734,0.0654194828817295,0.137026239067055,8,0.523355863053836
"13","1",1,12,4,0,343,343,1,247,0.281976744186047,0.0404095383378767,1,5.8406416573734,0.00691868132106042,0.0116618075801749,8,0.0553494505684834
"14","1",1,13,33,0,343,343,1,280,0.186046511627907,0.415827895143711,1,5.8406416573734,0.0711955842418029,0.0962099125364431,8,0.569564673934423
"15","1",1,14,20,0,343,343,1,300,0.127906976744186,0.374693449441411,1,5.8406416573734,0.0641527885841766,0.0583090379008746,8,0.513222308673413
"16","1",1,15,34,0,343,343,1,334,0.0290697674418605,1.48160454092422,1,5.8406416573734,0.253671536080936,0.0991253644314869,8,2.02937228864749
"17","1",1,16,0,0,343,343,1,334,0.0290697674418605,0,1,5.8406416573734,0,0,8,0
"18","1",1,17,0,0,343,343,1,334,0.0290697674418605,0,1,5.8406416573734,0,0,8,0
"19","1",1,18,0,0,343,343,1,334,0.0290697674418605,0,1,5.8406416573734,0,0,8,0
"20","1",1,19,0,0,343,343,1,334,0.0290697674418605,0,1,5.8406416573734,0,0,8,0
"21","1",1,20,0,0,343,343,1,334,0.0290697674418605,0,1,5.8406416573734,0,0,8,0
"22","1",1,21,0,0,343,343,1,334,0.0290697674418605,0,1,5.8406416573734,0,0,8,0
"23","1",1,22,5,0,343,343,1,339,0.0145348837209302,0.693147180559945,1,5.8406416573734,0.118676546383375,0.0145772594752187,8,0.949412371066999
"24","1",1,23,4,0,343,343,1,343,0.00290697674418605,1.6094379124341,1,5.8406416573734,0.275558407251761,0.0116618075801749,8,2.20446725801409
"25","1",1,24,0,0,343,343,1,343,0.00290697674418605,0,1,5.8406416573734,0,0,8,0
"26","1",1,25,0,0,343,343,1,343,0.00290697674418605,0,1,5.8406416573734,0,0,8,0
"27","1",1,26,0,0,343,343,1,343,0.00290697674418605,0,1,5.8406416573734,0,0,8,0
"28","2",2,0,0,0,343,343,1,0,1,0,1,5.8406416573734,0,0,8,0
"29","2",2,1,0,0,343,343,1,0,1,0,1,5.8406416573734,0,0,8,0
"30","2",2,2,0,0,343,343,1,0,1,0,1,5.8406416573734,0,0,8,0
"31","2",2,3,0,0,343,343,1,0,1,0,1,5.8406416573734,0,0,8,0
"32","2",2,4,21,0,343,343,1,21,0.938953488372093,0.0629893341507419,1,5.8406416573734,0.0107846599476313,0.0612244897959184,8,0.0862772795810505
"33","2",2,5,0,0,343,343,1,21,0.938953488372093,0,1,5.8406416573734,0,0,8,0
"34","2",2,6,0,0,343,343,1,21,0.938953488372093,0,1,5.8406416573734,0,0,8,0
"35","2",2,7,0,0,343,343,1,21,0.938953488372093,0,1,5.8406416573734,0,0,8,0
"36","2",2,8,0,0,343,343,1,21,0.938953488372093,0,1,5.8406416573734,0,0,8,0
"37","2",2,9,113,0,343,343,1,134,0.61046511627907,0.430544792505188,1,5.8406416573734,0.0737153240623238,0.329446064139942,8,0.58972259249859
"38","2",2,10,110,0,343,343,1,244,0.290697674418605,0.741937344729377,1,5.8406416573734,0.127030108719773,0.32069970845481,8,1.01624086975818
"39","2",2,11,22,0,343,343,1,266,0.226744186046512,0.2484613592985,1,5.8406416573734,0.0425400793052994,0.0641399416909621,8,0.340320634442395
"40","2",2,12,9,0,343,343,1,275,0.200581395348837,0.122602322092332,1,5.8406416573734,0.0209912419361588,0.0262390670553936,8,0.16792993548927
"41","2",2,13,21,0,343,343,1,296,0.13953488372093,0.362905493689368,1,5.8406416573734,0.0621345247625705,0.0612244897959184,8,0.497076198100564
"42","2",2,14,11,0,343,343,1,307,0.107558139534884,0.260283098263667,1,5.8406416573734,0.0445641272881512,0.032069970845481,8,0.35651301830521
"43","2",2,15,24,0,343,343,1,331,0.0377906976744186,1.04596855518269,1,5.8406416573734,0.179084528129238,0.0699708454810496,8,1.43267622503391
"44","2",2,16,10,0,343,343,1,341,0.00872093023255814,1.46633706879343,1,5.8406416573734,0.25105753011611,0.0291545189504373,8,2.00846024092888
"45","2",2,17,2,0,343,343,1,343,0.00290697674418605,1.09861228866811,1,5.8406416573734,0.188097875732744,0.00583090379008746,8,1.50478300586195
"46","2",2,18,0,0,343,343,1,343,0.00290697674418605,0,1,5.8406416573734,0,0,8,0
"47","2",2,19,0,0,343,343,1,343,0.00290697674418605,0,1,5.8406416573734,0,0,8,0
"48","2",2,20,0,0,343,343,1,343,0.00290697674418605,0,1,5.8406416573734,0,0,8,0
"49","2",2,21,0,0,343,343,1,343,0.00290697674418605,0,1,5.8406416573734,0,0,8,0
"50","2",2,22,0,0,343,343,1,343,0.00290697674418605,0,1,5.8406416573734,0,0,8,0
"51","2",2,23,0,0,343,343,1,343,0.00290697674418605,0,1,5.8406416573734,0,0,8,0
"52","2",2,24,0,0,343,343,1,343,0.00290697674418605,0,1,5.8406416573734,0,0,8,0
"53","2",2,25,0,0,343,343,1,343,0.00290697674418605,0,1,5.8406416573734,0,0,8,0
"54","2",2,26,0,0,343,343,1,343,0.00290697674418605,0,1,5.8406416573734,0,0,8,0
"55","3",3,0,0,0,342,342,1,0,1,0,1,5.83773044716594,0,0,8,0
"56","3",3,1,0,0,342,342,1,0,1,0,1,5.83773044716594,0,0,8,0
"57","3",3,2,0,0,342,342,1,0,1,0,1,5.83773044716594,0,0,8,0
"58","3",3,3,0,0,342,342,1,0,1,0,1,5.83773044716594,0,0,8,0
"59","3",3,4,0,0,342,342,1,0,1,0,1,5.83773044716594,0,0,8,0
"60","3",3,5,0,0,342,342,1,0,1,0,1,5.83773044716594,0,0,8,0
"61","3",3,6,0,0,342,342,1,0,1,0,1,5.83773044716594,0,0,8,0
"62","3",3,7,0,0,342,342,1,0,1,0,1,5.83773044716594,0,0,8,0
"63","3",3,8,0,0,342,342,1,0,1,0,1,5.83773044716594,0,0,8,0
"64","3",3,9,2,0,342,342,1,2,0.994169096209913,0.00584796988242312,1,5.83773044716594,0.00100175400960182,0.00584795321637427,8,0.00801403207681458
"65","3",3,10,97,0,342,342,1,99,0.711370262390671,0.334714251990315,1,5.83773044716594,0.0573363664217846,0.283625730994152,8,0.458690931374277
"66","3",3,11,55,0,342,342,1,154,0.551020408163265,0.25542121023356,1,5.83773044716594,0.0437535121817006,0.160818713450292,8,0.350028097453605
"67","3",3,12,1,0,342,342,1,155,0.548104956268222,0.0053050522296931,1,5.83773044716594,0.000908752515674744,0.00292397660818713,8,0.00727002012539795
"68","3",3,13,111,0,342,342,1,266,0.224489795918367,0.892636540976265,1,5.83773044716594,0.15290814624879,0.324561403508772,8,1.22326516999032
"69","3",3,14,50,0,342,342,1,316,0.0787172011661808,1.04796855584935,1,5.83773044716594,0.179516434568868,0.146198830409357,8,1.43613147655095
"70","3",3,15,18,0,342,342,1,334,0.0262390670553936,1.09861228866811,1,5.83773044716594,0.18819167801786,0.0526315789473684,8,1.50553342414288
"71","3",3,16,0,0,342,342,1,334,0.0262390670553936,0,1,5.83773044716594,0,0,8,0
"72","3",3,17,0,0,342,342,1,334,0.0262390670553936,0,1,5.83773044716594,0,0,8,0
"73","3",3,18,0,0,342,342,1,334,0.0262390670553936,0,1,5.83773044716594,0,0,8,0
"74","3",3,19,0,0,342,342,1,334,0.0262390670553936,0,1,5.83773044716594,0,0,8,0
"75","3",3,20,0,0,342,342,1,334,0.0262390670553936,0,1,5.83773044716594,0,0,8,0
"76","3",3,21,0,0,342,342,1,334,0.0262390670553936,0,1,5.83773044716594,0,0,8,0
"77","3",3,22,0,0,342,342,1,334,0.0262390670553936,0,1,5.83773044716594,0,0,8,0
"78","3",3,23,0,0,342,342,1,334,0.0262390670553936,0,1,5.83773044716594,0,0,8,0
"79","3",3,24,7,0,342,342,1,341,0.00583090379008746,1.50407739677627,1,5.83773044716594,0.257647626999712,0.0204678362573099,8,2.0611810159977
"80","3",3,25,0,0,342,342,1,341,0.00583090379008746,0,1,5.83773044716594,0,0,8,0
"81","3",3,26,1,0,342,342,1,342,0.00291545189504373,0.693147180559945,1,5.83773044716594,0.118735729036007,0.00292397660818713,8,0.949885832288059
"82","4",4,0,0,0,343,343,1,0,1,0,1,5.8406416573734,0,0,8,0
"83","4",4,1,0,0,343,343,1,0,1,0,1,5.8406416573734,0,0,8,0
"84","4",4,2,0,0,343,343,1,0,1,0,1,5.8406416573734,0,0,8,0
"85","4",4,3,301,0,343,343,1,301,0.125,2.07944154167984,1,5.8406416573734,0.356029639150124,0.877551020408163,8,2.848237113201
"86","4",4,4,0,0,343,343,1,301,0.125,0,1,5.8406416573734,0,0,8,0
"87","4",4,5,0,0,343,343,1,301,0.125,0,1,5.8406416573734,0,0,8,0
"88","4",4,6,0,0,343,343,1,301,0.125,0,1,5.8406416573734,0,0,8,0
"89","4",4,7,0,0,343,343,1,301,0.125,0,1,5.8406416573734,0,0,8,0
"90","4",4,8,0,0,343,343,1,301,0.125,0,1,5.8406416573734,0,0,8,0
"91","4",4,9,1,0,343,343,1,302,0.122093023255814,0.0235304974101943,1,5.8406416573734,0.00402875211159182,0.00291545189504373,8,0.0322300168927346
"92","4",4,10,7,0,343,343,1,309,0.101744186046512,0.182321556793955,1,5.8406416573734,0.0312160148643577,0.0204081632653061,8,0.249728118914861
"93","4",4,11,1,0,343,343,1,310,0.0988372093023256,0.0289875368732524,1,5.8406416573734,0.00496307402058431,0.00291545189504373,8,0.0397045921646745
"94","4",4,12,19,0,343,343,1,329,0.0436046511627907,0.818310323513951,1,5.8406416573734,0.140106236868837,0.0553935860058309,8,1.12084989495069
"95","4",4,13,9,0,343,343,1,338,0.0174418604651163,0.916290731874155,1,5.8406416573734,0.156881860868386,0.0262390670553936,8,1.25505488694709
"96","4",4,14,1,0,343,343,1,339,0.0145348837209302,0.182321556793955,1,5.8406416573734,0.0312160148643577,0.00291545189504373,8,0.249728118914861
"97","4",4,15,0,0,343,343,1,339,0.0145348837209302,0,1,5.8406416573734,0,0,8,0
"98","4",4,16,2,0,343,343,1,341,0.00872093023255814,0.510825623765991,1,5.8406416573734,0.0874605315190172,0.00583090379008746,8,0.699684252152137
"99","4",4,17,0,0,343,343,1,341,0.00872093023255814,0,1,5.8406416573734,0,0,8,0
"100","4",4,18,0,0,343,343,1,341,0.00872093023255814,0,1,5.8406416573734,0,0,8,0
"101","4",4,19,0,0,343,343,1,341,0.00872093023255814,0,1,5.8406416573734,0,0,8,0
"102","4",4,20,0,0,343,343,1,341,0.00872093023255814,0,1,5.8406416573734,0,0,8,0
"103","4",4,21,0,0,343,343,1,341,0.00872093023255814,0,1,5.8406416573734,0,0,8,0
"104","4",4,22,0,0,343,343,1,341,0.00872093023255814,0,1,5.8406416573734,0,0,8,0
"105","4",4,23,2,0,343,343,1,343,0.00290697674418605,1.09861228866811,1,5.8406416573734,0.188097875732744,0.00583090379008746,8,1.50478300586195
"106","4",4,24,0,0,343,343,1,343,0.00290697674418605,0,1,5.8406416573734,0,0,8,0
"107","4",4,25,0,0,343,343,1,343,0.00290697674418605,0,1,5.8406416573734,0,0,8,0
"108","4",4,26,0,0,343,343,1,343,0.00290697674418605,0,1,5.8406416573734,0,0,8,0
"109","5",5,0,0,0,339,343,1,0,1,0,1,5.13285292682051,0,0,7.0289212157846,0
"110","5",5,1,0,0,339,343,1,0,1,0,1,5.13285292682051,0,0,7.0289212157846,0
"111","5",5,2,0,0,339,343,1,0,1,0,1,5.13285292682051,0,0,7.0289212157846,0
"112","5",5,3,144,4,339,343,1,144,0.575221238938053,0.553000548816703,1,5.13285292682051,0.107737462323756,0.424778761061947,7.0289212157846,2.98573644564301
"113","5",5,4,0,0,339,343,1,144,0.575221238938053,0,1,5.13285292682051,0,0,7.0289212157846,0
"114","5",5,5,0,0,339,343,1,144,0.575221238938053,0,1,5.13285292682051,0,0,7.0289212157846,0
"115","5",5,6,0,0,339,343,1,144,0.575221238938053,0,1,5.13285292682051,0,0,7.0289212157846,0
"116","5",5,7,0,0,339,343,1,144,0.575221238938053,0,1,5.13285292682051,0,0,7.0289212157846,0
"117","5",5,8,0,0,339,343,1,144,0.575221238938053,0,1,5.13285292682051,0,0,7.0289212157846,0
"118","5",5,9,2,4,339,343,1,146,0.569321533923304,0.0103093696588613,1,5.13285292682051,0.00200850673219023,0.00589970501474926,7.0289212157846,0.0414685617450419
"119","5",5,10,39,4,339,343,1,185,0.454277286135693,0.225737586491256,1,5.13285292682051,0.0439789703133161,0.115044247787611,7.0289212157846,0.808636954028316
"120","5",5,11,9,4,339,343,1,194,0.427728613569322,0.0602188599930549,1,5.13285292682051,0.0117320447033258,0.0265486725663717,7.0289212157846,0.186608527852688
"121","5",5,12,107,4,339,343,1,301,0.112094395280236,1.33914758269419,1,5.13285292682051,0.260897321974061,0.315634218289086,7.0289212157846,2.21856805335974
"122","5",5,13,0,0,339,343,1,301,0.112094395280236,0,1,5.13285292682051,0,0,7.0289212157846,0
"123","5",5,14,0,0,339,343,1,301,0.112094395280236,0,1,5.13285292682051,0,0,7.0289212157846,0
"124","5",5,15,0,0,339,343,1,301,0.112094395280236,0,1,5.13285292682051,0,0,7.0289212157846,0
"125","5",5,16,4,4,339,343,1,305,0.100294985250737,0.111225635110224,1,5.13285292682051,0.0216693594568123,0.0117994100294985,7.0289212157846,0.0829371234900837
"126","5",5,17,0,0,339,343,1,305,0.100294985250737,0,1,5.13285292682051,0,0,7.0289212157846,0
"127","5",5,18,0,0,339,343,1,305,0.100294985250737,0,1,5.13285292682051,0,0,7.0289212157846,0
"128","5",5,19,0,0,339,343,1,305,0.100294985250737,0,1,5.13285292682051,0,0,7.0289212157846,0
"129","5",5,20,0,0,339,343,1,305,0.100294985250737,0,1,5.13285292682051,0,0,7.0289212157846,0
"130","5",5,21,0,0,339,343,1,305,0.100294985250737,0,1,5.13285292682051,0,0,7.0289212157846,0
"131","5",5,22,2,4,339,343,1,307,0.0943952802359882,0.0606246218164348,1,5.13285292682051,0.0118110966125009,0.00589970501474926,7.0289212157846,0.0414685617450419
"132","5",5,23,2,4,339,343,1,309,0.0884955752212389,0.0645385211375712,1,5.13285292682051,0.0125736158930914,0.00589970501474926,7.0289212157846,0.0414685617450419
"133","5",5,24,18,4,339,343,1,327,0.0353982300884956,0.916290731874155,1,5.13285292682051,0.178514900960106,0.0530973451327434,7.0289212157846,0.373217055705377
"134","5",5,25,10,4,339,343,1,337,0.00589970501474926,1.79175946922805,1,5.13285292682051,0.349076721030841,0.0294985250737463,7.0289212157846,0.207342808725209
"135","5",5,26,2,4,339,343,1,339,0,0,1,5.13285292682051,0,0.00589970501474926,7.0289212157846,0.0414685617450419
"136","6",6,0,0,0,313,342,1,0,1,0,1,5.05305600998021,0,0,4.57425279274603,0
"137","6",6,1,0,0,313,342,1,0,1,0,1,5.05305600998021,0,0,4.57425279274603,0
"138","6",6,2,0,0,313,342,1,0,1,0,1,5.05305600998021,0,0,4.57425279274603,0
"139","6",6,3,0,0,313,342,1,0,1,0,1,5.05305600998021,0,0,4.57425279274603,0
"140","6",6,4,0,0,313,342,1,0,1,0,1,5.05305600998021,0,0,4.57425279274603,0
"141","6",6,5,0,0,313,342,1,0,1,0,1,5.05305600998021,0,0,4.57425279274603,0
"142","6",6,6,0,0,313,342,1,0,1,0,1,5.05305600998021,0,0,4.57425279274603,0
"143","6",6,7,0,0,313,342,1,0,1,0,1,5.05305600998021,0,0,4.57425279274603,0
"144","6",6,8,0,0,313,342,1,0,1,0,1,5.05305600998021,0,0,4.57425279274603,0
"145","6",6,9,0,0,313,342,1,0,1,0,1,5.05305600998021,0,0,4.57425279274603,0
"146","6",6,10,30,29,313,342,1,30,0.904153354632588,0.100756292896916,1,5.05305600998021,0.0199396746637903,0.0958466453674121,4.57425279274603,0.438426785247224
"147","6",6,11,5,29,313,342,1,35,0.888178913738019,0.0178257839526004,1,5.05305600998021,0.00352772340488469,0.0159744408945687,4.57425279274603,0.0730711308745373
"148","6",6,12,62,29,313,342,1,97,0.690095846645367,0.252342706006472,1,5.05305600998021,0.0499386322866942,0.198083067092652,4.57425279274603,0.906082022844262
"149","6",6,13,0,0,313,342,1,97,0.690095846645367,0,1,5.05305600998021,0,0,4.57425279274603,0
"150","6",6,14,0,0,313,342,1,97,0.690095846645367,0,1,5.05305600998021,0,0,4.57425279274603,0
"151","6",6,15,0,0,313,342,1,97,0.690095846645367,0,1,5.05305600998021,0,0,4.57425279274603,0
"152","6",6,16,0,0,313,342,1,97,0.690095846645367,0,1,5.05305600998021,0,0,4.57425279274603,0
"153","6",6,17,0,0,313,342,1,97,0.690095846645367,0,1,5.05305600998021,0,0,4.57425279274603,0
"154","6",6,18,0,0,313,342,1,97,0.690095846645367,0,1,5.05305600998021,0,0,4.57425279274603,0
"155","6",6,19,0,0,313,342,1,97,0.690095846645367,0,1,5.05305600998021,0,0,4.57425279274603,0
"156","6",6,20,0,0,313,342,1,97,0.690095846645367,0,1,5.05305600998021,0,0,4.57425279274603,0
"157","6",6,21,0,0,313,342,1,97,0.690095846645367,0,1,5.05305600998021,0,0,4.57425279274603,0
"158","6",6,22,130,29,313,342,1,227,0.274760383386581,0.920931111430657,1,5.05305600998021,0.182252306250265,0.415335463258786,4.57425279274603,1.89984940273797
"159","6",6,23,6,29,313,342,1,233,0.255591054313099,0.0723206615796263,1,5.05305600998021,0.0143122620126883,0.0191693290734824,4.57425279274603,0.0876853570494447
"160","6",6,24,30,29,313,342,1,263,0.159744408945687,0.470003629245736,1,5.05305600998021,0.0930137382838107,0.0958466453674121,4.57425279274603,0.438426785247224
"161","6",6,25,48,29,313,342,1,311,0.00638977635782748,3.2188758248682,1,5.05305600998021,0.637015663097866,0.153354632587859,4.57425279274603,0.701482856395558
"162","6",6,26,2,29,313,342,1,313,0,0,1,5.05305600998021,0,0.00638977635782748,4.57425279274603,0.0292284523498149
"163","7",7,0,0,0,310,343,1,0,1,0,1,4.63796000881108,0,0,4.3649268253621,0
"164","7",7,1,0,0,310,343,1,0,1,0,1,4.63796000881108,0,0,4.3649268253621,0
"165","7",7,2,0,0,310,343,1,0,1,0,1,4.63796000881108,0,0,4.3649268253621,0
"166","7",7,3,0,0,310,343,1,0,1,0,1,4.63796000881108,0,0,4.3649268253621,0
"167","7",7,4,0,0,310,343,1,0,1,0,1,4.63796000881108,0,0,4.3649268253621,0
"168","7",7,5,0,0,310,343,1,0,1,0,1,4.63796000881108,0,0,4.3649268253621,0
"169","7",7,6,0,0,310,343,1,0,1,0,1,4.63796000881108,0,0,4.3649268253621,0
"170","7",7,7,0,0,310,343,1,0,1,0,1,4.63796000881108,0,0,4.3649268253621,0
"171","7",7,8,0,0,310,343,1,0,1,0,1,4.63796000881108,0,0,4.3649268253621,0
"172","7",7,9,0,0,310,343,1,0,1,0,1,4.63796000881108,0,0,4.3649268253621,0
"173","7",7,10,24,33,310,343,1,24,0.92258064516129,0.0805804866593394,1,4.63796000881108,0.0173741227837788,0.0774193548387097,4.3649268253621,0.337929818737711
"174","7",7,11,24,33,310,343,1,48,0.845161290322581,0.0876473070587557,1,4.63796000881108,0.0188978143175546,0.0774193548387097,4.3649268253621,0.337929818737711
"175","7",7,12,7,33,310,343,1,55,0.82258064516129,0.0270809586026706,1,4.63796000881108,0.00583898061889772,0.0225806451612903,4.3649268253621,0.098562863798499
