"","plot","mean.height","height.2","mean.height.var","mean.height.rms","transect.length","mode.el","max.el","mode.2","max.can.ht","mean.max.ht","mean.vai","mean.peak.vai","deep.gaps","deep.gap.fraction","porosity","std.std","mean.std","rugosity","top.rugosity","plot","mean.return.ht","sd.return.ht","sky.fraction","cover.fraction","max.ht","scan.density","rumple","clumping.index","enl"
"1","forte_2019_B03W_NS.CSV",11.6049442917573,5.63154762717236,31.7143286771107,12.8581459162145,30,10.9333333333333,7.20923539592552,8.07692897140958,75.05,26.1470333333333,6.773507196519,2.82835682922095,0,0,0.875438596491228,5153.39518492408,49.3707208200601,52.1145575691837,16.2857188199235,"forte_2019_B03W_NS.CSV",5.58352404414958,5.46993516194313,10.2273491173584,89.7726508826416,75.05,2479.43333333333,15.5333333333333,0.804007880771516,24.1340514661879
