"","Site","Subplot","Tag","Species","DBH_cm","Health_status","Canopy_status","Date","Notes","SubplotID"
"53","UMBS",211,1601,"ACRU",30.3,"L","OD","07/03/2018","1600-1601 share base","B01W"
"54","UMBS",211,1602,"ACRU",20.2,"L","OD","07/03/2018","","B01W"
"55","UMBS",211,1603,"POGR",13.4,"D","OD","07/03/2018","","B01W"
"56","UMBS",211,1604,"POGR",38.6,"L","OD","07/03/2018","1604-1605 share base","B01W"
"57","UMBS",208,1605,"POGR",38.3,"L","OD","07/03/2018","1604-1605 share base, 1605 in new plot 208","B01W"
"58","UMBS",211,1606,"FAGR",16.8,"L","OS","07/03/2018","1606-1608 share base","B01W"
"59","UMBS",211,1607,"FAGR",8.5,"L","OS","07/03/2018","1606-1608 share base","B01W"
"60","UMBS",211,1608,"FAGR",8.5,"L","OS","07/03/2018","1606-1608 share base","B01W"
"61","UMBS",211,1609,"POGR",35.7,"L","OD","07/03/2018","","B01W"
"62","UMBS",211,1610,"ACRU",9,"D","UN","07/03/2018","1610-1612 share base","B01W"
"63","UMBS",211,1611,"ACRU",25.3,"L","OS","07/03/2018","1610-1612 share base","B01W"
"64","UMBS",211,1612,"ACRU",24.6,"L","OS","07/03/2018","1610-1612 share base","B01W"
"65","UMBS",211,1613,"ACRU",14.8,"L","OS","07/03/2018","","B01W"
"66","UMBS",211,1614,"POGR",40.9,"L","OD","07/03/2018","","B01W"
"67","UMBS",211,1615,"POGR",30.7,"L","OD","07/03/2018","","B01W"
"68","UMBS",211,1616,"POGR",34.7,"L","OD","07/03/2018","","B01W"
"69","UMBS",208,1617,"FAGR",17.1,"L","OS","07/03/2018","1617-1618 share base, 1617 in new plot 208","B01W"
"70","UMBS",208,1618,"FAGR",21.4,"L","OS","07/03/2018","1617-1618 share base, 1618 in new plot 208","B01W"
"71","UMBS",211,1619,"POGR",37.4,"L","OD","07/03/2018","","B01W"
"72","UMBS",208,1620,"POGR",40,"L","OD","07/03/2018","in new plot 208","B01W"
"73","UMBS",211,1621,"ACRU",18.6,"L","OS","07/03/2018","","B01W"
"74","UMBS",211,1622,"ACRU",13.3,"L","OS","07/03/2018","1622-1624 share plot","B01W"
"75","UMBS",208,1623,"ACRU",22.4,"L","OS","07/03/2018","1622-1624 share plot, 1623 in new plot 208","B01W"
"76","UMBS",211,1624,"ACRU",34.7,"L","OS","07/03/2018","1622-1624 share plot","B01W"
"77","UMBS",211,1627,"FAGR",1.6,"L","UN","07/03/2018","SW veg plot","B01W"
"78","UMBS",211,1625,"POGR",25.2,"D","UN","07/03/2018","","B01W"
"79","UMBS",211,1626,"POGR",36.6,"L","OD","07/03/2018","","B01W"
"80","UMBS",211,1628,"FAGR",1.9,"L","UN","07/03/2018","SW veg plot","B01W"
"81","UMBS",211,1629,"FAGR",1.6,"L","UN","07/03/2018","SW veg plot","B01W"
"82","UMBS",211,1630,"FAGR",1.1,"L","UN","07/03/2018","SW veg plot","B01W"
"83","UMBS",211,1631,"FAGR",3,"L","UN","07/03/2018","SW veg plot","B01W"
"84","UMBS",211,1632,"POGR",36.7,"L","OD","07/03/2018","","B01W"
"85","UMBS",211,1633,"ACRU",49.1,"L","OD","07/03/2018","","B01W"
"86","UMBS",211,1634,"ACRU",40.5,"L","OD","07/03/2018","","B01W"
"87","UMBS",211,1635,"ACRU",11,"L","OS","07/03/2018","","B01W"
"88","UMBS",211,1636,"ACRU",18.2,"L","OS","07/03/2018","","B01W"
"89","UMBS",211,1637,"ACRU",10.9,"L","OS","07/03/2018","","B01W"
"90","UMBS",211,1638,"ACRU",12.7,"L","OS","07/03/2018","","B01W"
"91","UMBS",211,1639,"FAGR",21.1,"L","OS","07/03/2018","","B01W"
"92","UMBS",207,1640,"FAGR",15.4,"L","OS","07/03/2018","in new plot 207","B01W"
"93","UMBS",211,1641,"FAGR",11.8,"M","UN","07/03/2018","","B01W"
"94","UMBS",210,1642,"QURU",39.9,"L","OD","07/03/2018","in new plot 210","B01W"
"95","UMBS",210,1643,"FAGR",23.6,"L","OS","07/03/2018","in new plot 210","B01W"
"96","UMBS",211,1644,"FAGR",10,"L","OS","07/03/2018","","B01W"
"97","UMBS",211,1645,"ACRU",19.3,"L","OD","07/03/2018","1645-1646 share base","B01W"
"98","UMBS",211,1646,"ACRU",16.7,"L","OD","07/03/2018","1645-1646 share base","B01W"
"99","UMBS",211,1647,"FAGR",1.9,"L","UN","07/03/2018","NW veg plot","B01W"
"100","UMBS",211,1648,"QURU",2.9,"L","UN","07/03/2018","NW veg plot","B01W"
"101","UMBS",211,1649,"FAGR",1.5,"L","UN","07/03/2018","NW veg plot","B01W"
"102","UMBS",211,1650,"ACRU",8,"D","UN","07/03/2018","","B01W"
"103","UMBS",211,1651,"ACRU",12.2,"L","OS","07/03/2018","","B01W"
"104","UMBS",211,1652,"QURU",26.3,"L","OD","07/03/2018","","B01W"
"105","UMBS",211,1653,"ACRU",27.1,"L","OD","07/03/2018","","B01W"
