"","xbin","mean.ht","sd.ht","max.ht","max.vai","sum.vai","sd.vai","vai.z.sum","max.vai.z","height.bin"
"1",1,5.30025476493011,3.72551190958433,21.409,1.50233838302932,4.3790381757188,0.268757141337738,25.6705115929843,4,5.86213468869123
"2",2,7.0865,4.9278771340693,20.262,2.66638520549281,5.97185075318098,0.339203404118698,45.0090083222802,3,7.53686087990488
"3",3,4.59880300187617,3.77508237594796,22.609,0.633968014732952,1.84144387930607,0.097730993486191,9.26422469485783,3,5.03095684803002
"4",4,6.68876822276822,3.1959143194427,75.1,1.03576346138113,2.3376472945404,0.166071714364276,16.6535831216705,4,7.12407862407862
"5",5,9.27118909306461,1.60719516566021,17.428,3.19558650214188,6.06406572453694,0.432629639603156,59.1183502896247,8,9.74896265560166
"6",6,6.27081311098332,2.60793568398375,11.206,5.57947734121393,8,0.656779331374343,82.3178944716113,11,10.2897368089514
"7",7,3.39430246189918,1.1725246591032,20.118,3.43367486295362,6.59667715788162,0.524104546504196,27.2451273472649,4,4.13012895662368
"8",8,2.95509461426492,2.23918880550541,17.18,1.25085016636089,2.98898804970412,0.203826573487419,10.0981677778213,4,3.37845705967977
"9",9,2.16328459900639,0.707504490667867,3.937,1.73419718009687,3.17335561916427,0.251620143062173,8.43563056889976,3,2.6582682753726
"10",10,3.86261644623347,2.04122699978581,12.569,3.82707555856877,8,0.486617566893841,73.642222587628,11,9.2052778234535
"11",11,4.33980366618427,1.23880545843468,10.502,3.41902838349158,7.7123458530773,0.488975996566329,36.1044188765985,4,4.68137964302943
"12",12,5.5675386996904,2.07868285527206,14.901,1.76757665910602,4.94309316788955,0.266375958513393,29.9442279623443,4,6.0577915376677
"13",13,3.36230326669917,2.13751106200168,9.635,4.07911933893249,6.94296577937804,0.487469333901973,26.4296466711331,2,3.80667966845441
"14",14,4.42594513955727,2.98655105619177,11.359,4.32180903716344,8,0.528144847379964,76.594620158657,11,9.57432751983212
"15",15,5.92111405197305,1.96271552352177,11.405,5.2114835275262,8,0.614023312642505,79.8317966811686,11,9.97897458514607
"16",16,5.70693163216177,1.96286422933414,12.767,2.85890882539064,7.94906777822806,0.444220387223217,48.8789211023783,7,6.14901299951854
"17",17,4.28464641434263,2.48312796042404,12.74,4.21313329125526,5.93682220971268,0.495936994700758,27.36023542265,3,4.60856573705179
"18",18,3.99366780654617,1.35917113889449,12.961,3.24407095753474,6.82488514909929,0.460317928427992,30.4152490340295,3,4.45652173913043
"19",19,3.81295674562307,1.1549613700418,8.691,3.08240060669986,4.98835164850928,0.383177509423478,21.5716669125545,3,4.32440782698249
"20",20,2.75822532498796,0.262734741859382,3.133,7.63821844488436,8,0.876593114599437,27.6382184448844,3,3.45477730561054
"21",21,2.61989949285385,1.32233918798678,11.429,7.18248516772706,7.68185913648914,0.823776757154535,21.7652675533859,2,2.83333333333333
"22",22,8.87496968026461,2.64719097478729,17.085,1.60429930254501,3.41572644931532,0.216326470357159,31.7960070689848,9,9.30871003307607
"23",23,10.2099220512821,4.15945602018635,21.927,2.4373126458734,4.23597117598318,0.298592556646842,46.2111870906104,8,10.9092307692308
"24",24,16.3176004108885,5.81870021435565,23.004,0.990575768412272,4.22024293457045,0.192053635170315,70.576897827982,7,16.7234206471495
"25",25,13.3963887089311,5.01679580765325,23.306,3.29842701267852,7.37114868086689,0.424553479995459,101.806103240858,9,13.8114298935678
"26",26,10.6925745098039,2.87049938124562,21.407,2.59731265092445,5.07035196926879,0.334012948598091,56.2535667257159,9,11.0946078431373
"27",27,9.00748827586207,2.29213138173549,24.275,2.44316196106429,8,0.426058120149554,132.569063787351,9,16.5711329734188
"28",28,5.67169754253308,2.9821864957171,22.504,2.35890565294244,6.18518508256035,0.382515880602501,37.5232612971773,5,6.06663516068053
"29",29,3.0608973172988,2.25059822487952,24.508,5.26465114240862,7.4441960561723,0.621448064401265,25.8171054714061,2,3.46808510638298
"30",30,4.56467976131278,5.37639136395326,24.901,3.3241004432891,4.76462294472872,0.38560928896775,23.1301001978688,2,4.85454997513675
"31",31,4.58428839779006,5.41874206779278,23.135,2.63679933061346,4.35456823760069,0.317092039595668,21.4600821433139,2,4.92817679558011
"32",32,3.73455924412666,2.30223116576888,23.251,4.33132726518905,6.3957306072701,0.518812967379345,26.3766724482666,3,4.1241062308478
"33",33,3.69861926147705,0.645791635122554,5.801,4.424013451367,8,0.555712323330452,45.3915958794204,6,5.67394948492755
"34",34,4.44266683518706,2.25700026472402,16.683,3.97412125924982,6.9441800802086,0.479227255007455,35.7284735471602,4,5.14509605662285
"35",35,3.92654097116844,1.00377067055389,5.753,0.807596136291856,2.07487662306563,0.131075535803843,9.54002453397398,4,4.59787556904401
"36",36,5.59651007049345,0.290185149181234,6.217,3.78203798918096,7.25012301787006,0.584691255336311,43.6577145874663,6,6.02165156092649
"37",37,6.43828542914172,1.25677878522625,9.135,6.24724383374023,8,0.737142285286007,70.5834685942717,9,8.82293357428396
"38",38,5.14720309381237,0.88301654449033,6.418,6.91215192244617,8,0.797727084199089,50.6384072063943,6,6.32980090079929
"39",39,4.63107642357642,3.6258745865508,21.153,4.76428735153709,7.89578085908712,0.600741138623255,40.8237900461592,4,5.17032967032967
"40",40,8.71895278754395,7.47562906432078,23.605,3.97386858318714,7.44305959466189,0.481994504473804,68.1931549954922,3,9.16197890507283
