"","xbin","mean.ht","sd.ht","max.ht","max.vai","sum.vai","sd.vai","vai.z.sum","max.vai.z","height.bin"
"1",1,7.3084985915493,6.06173539193636,25.903,2.56152031226126,5.86130568689616,0.579823539207205,44.9693052609733,3,7.67223340040241
"2",2,3.78617119565217,1.0666610408736,9.007,3.94297236875403,8,0.879459161249117,57.5944367028329,9,7.19930458785411
"3",3,3.59851362179487,1.11962710646438,6.77,3.86449559715997,6.03993801534832,0.791449817922802,25.8899426387066,3,4.28645833333333
"4",4,5.75670081490105,1.16468201154463,8.161,4.72042284625348,8,0.945828057933117,62.760520286259,8,7.84506503578237
"5",5,4.83153117692907,2.07142075048464,8.087,2.99412780338249,7.6219562931344,0.741150733365735,38.8048468486001,2,5.09119251753702
"6",6,5.4805,1.82264801111657,9.442,4.00472095995734,8,0.834978918803061,67.5652302202266,9,8.44565377752832
"7",7,6.50940318199457,1.00419840179154,9.333,4.90940619946538,8,0.961807807689785,70.4666868043692,9,8.80833585054615
"8",8,4.78630769230769,1.5553569651008,25.229,4.36530385201354,7.9184581501641,0.994653796419095,41.7610992185228,5,5.27389277389277
"9",9,13.6154392090871,9.09693090273317,27.608,0.870782255814964,4.72568361203692,0.244990633082682,66.3832303944967,4,14.0473285654186
"10",10,19.856397601476,5.06948403997838,27.175,1.59326854825043,3.4997023430668,0.321404981880744,71.2499363552964,15,20.3588560885609
"11",11,16.2836596426935,3.77024276146057,27.2,3.4400516182484,5.3222060117904,0.642502675892951,89.9569841136218,15,16.9021988089785
"12",12,8.34638124185845,1.72978480872002,18.746,3.09540348342844,8,0.714746577097289,116.410672492333,19,14.5513340615417
"13",13,10.2889726443769,2.23493365064739,26.103,2.1486267810125,8,0.602718964573458,147.950991044401,26,18.4938738805501
"14",14,23.6727430997877,2.4567521202128,28.451,1.07123023203149,3.24991587302308,0.244200553814774,78.2239570562514,23,24.0695329087049
"15",15,23.5816674907293,1.69791941681103,27.908,0.377409201514467,0.845772975139069,0.0814354710393568,20.3931650674292,24,24.1118665018541
"16",16,21.947169151671,2.56225157335879,27.783,0.92097890884957,3.53314394026117,0.229337006651277,79.3140860111328,23,22.4485861182519
"17",17,10.7474068606166,2.61440954039438,25.909,2.27032858396668,8,0.604751815824089,154.632119416642,26,19.3290149270803
"18",18,7.98134303082935,2.02239250674767,10.802,5.46941872541316,8,1.03106045919002,86.1466459535361,11,10.768330744192
"19",19,6.11399081766506,2.01236416427592,13.472,3.30496726341143,7.36692020606426,0.70367144725513,48.538888117656,5,6.58876257105378
"20",20,6.37302432667246,1.48770132687978,9.848,3.05935718029897,8,0.790792262946541,71.7807681295837,8,8.97259601619797
