"","Site","Subplot","Tag","Species","DBH_cm","Health_status","Canopy_status","Date","Notes"
"28","UMBS",321,921,"ACRU",8.9,"L","UN","06/27/2018","Shared base with 920"
"29","UMBS",321,922,"POGR",31.8,"L","OD","06/27/2018",""
"30","UMBS",321,923,"QURU",20.9,"L","OS","06/27/2018",""
"31","UMBS",321,924,"POGR",30.6,"L","OD","06/27/2018",""
"32","UMBS",321,925,"POGR",32.2,"L","OD","06/27/2018",""
"33","UMBS",321,926,"ACRU",8.7,"D","UN","06/27/2018","18.24 m out of plot, shared base with 827 & 828"
"34","UMBS",321,927,"ACRU",15,"L","OS","06/27/2018","Shared base with 826 & 828"
"35","UMBS",321,928,"ACRU",14.1,"L","OS","06/27/2018","Shared base with 826 & 827"
"36","UMBS",321,929,"POGR",19.3,"D","UN","06/27/2018",""
"37","UMBS",321,930,"POGR",29.8,"L","OD","06/27/2018",""
"38","UMBS",321,931,"ACRU",1.7,"L","UN","06/27/2018","Shared base with 933, SW veg plot"
"39","UMBS",321,932,"ACRU",8.1,"L","OS","06/27/2018",""
"40","UMBS",321,933,"ACRU",2.6,"D","UN","06/27/2018","Shared base with 931, SW veg plot"
"41","UMBS",321,934,"ACPE",1.2,"L","SA","06/27/2018","SW veg plot"
"42","UMBS",321,935,"POGR",29.4,"L","OD","06/27/2018",""
"43","UMBS",321,936,"POGR",18.2,"D","UN","06/27/2018",""
"44","UMBS",321,937,"POGR",22,"L","OD","06/27/2018",""
"45","UMBS",321,938,"POGR",27.7,"L","OD","06/27/2018",""
"46","UMBS",321,939,"POGR",30.8,"L","OD","06/27/2018",""
"47","UMBS",321,940,"POGR",34.5,"L","OD","06/27/2018",""
"48","UMBS",321,941,"BEPA",13.3,"L","OS","06/27/2018",""
"49","UMBS",321,942,"ACRU",14.7,"L","OS","06/27/2018",""
"50","UMBS",321,943,"POGR",20.8,"D","UN","06/27/2018",""
"51","UMBS",321,944,"POGR",22.2,"L","OD","06/27/2018",""
"52","UMBS",321,945,"POGR",24.7,"L","OD","06/27/2018",""
"53","UMBS",321,946,"POGR",29.7,"L","OD","06/27/2018",""
"54","UMBS",321,947,"POGR",19.8,"D","UN","06/27/2018",""
"55","UMBS",321,948,"ACRU",11.3,"L","OS","06/27/2018",""
"56","UMBS",321,949,"ACRU",14.2,"L","OS","06/27/2018",""
"57","UMBS",321,950,"POGR",26.3,"L","OD","06/27/2018",""
"58","UMBS",321,951,"POGR",25.9,"L","OD","06/27/2018",""
"59","UMBS",321,952,"POGR",26.5,"L","OD","06/27/2018",""
"60","UMBS",321,953,"QURU",22.1,"L","OS","06/27/2018",""
"61","UMBS",321,954,"POGR",8.6,"D","UN","06/27/2018",""
"62","UMBS",321,955,"POGR",30.4,"L","OD","06/27/2018",""
"63","UMBS",321,956,"ACRU",13.1,"L","OS","06/27/2018","shared base with smaller tree"
"64","UMBS",321,957,"POGR",28.6,"L","OD","06/27/2018",""
"65","UMBS",321,958,"ACRU",11.7,"L","OS","06/27/2018",""
"66","UMBS",321,959,"QURU",29.4,"L","OD","06/27/2018",""
"67","UMBS",321,960,"POGR",29.2,"L","OD","06/27/2018",""
"68","UMBS",321,961,"ACRU",10.1,"L","OS","06/27/2018",""
"69","UMBS",321,962,"ACRU",12,"L","OS","06/27/2018","Shared base with 963"
"70","UMBS",321,963,"ACRU",12.5,"L","OS","06/27/2018","Shared base withn962"
