"","plot","mean.height","height.2","mean.height.var","mean.height.rms","transect.length","mode.el","max.el","mode.2","max.can.ht","mean.max.ht","mean.vai","mean.peak.vai","deep.gaps","deep.gap.fraction","porosity","std.std","mean.std","rugosity","top.rugosity","plot","mean.return.ht","sd.return.ht","sky.fraction","cover.fraction","max.ht","scan.density","rumple","clumping.index","enl"
"1","forte_d04e_NS.CSV",7.77272804033504,2.84880509460501,8.11569046704743,8.26198938758031,30,7.16666666666667,4.04808374808313,3.31228989791294,63.1,14.6362,3.97660689827774,1.80044874082887,1,0.0333333333333333,0.902604166666667,55.709286044378,4.32647441326425,6.08201489604784,13.168112915362,"forte_d04e_NS.CSV",6.67470841140124,3.20749282899683,32.3726848731567,67.6273151268433,63.1,4945.86666666667,9.3,0.773252217324065,13.8931267381804
