"","plot","mean.height","height.2","mean.height.var","mean.height.rms","transect.length","mode.el","max.el","mode.2","max.can.ht","mean.max.ht","mean.vai","mean.peak.vai","deep.gaps","deep.gap.fraction","porosity","std.std","mean.std","rugosity","top.rugosity","plot","mean.return.ht","sd.return.ht","sky.fraction","cover.fraction","max.ht","scan.density","rumple","clumping.index","enl"
"1","forte2019_d02e_NS.CSV",11.8696966797737,4.37703816300551,19.1584630804066,12.6320703280669,40,10.7,6.52186558319084,6.34560215162176,21.955,18.661125,5.19757005547131,2.08658775666909,0,0,0.576086956521739,511.538814144495,17.211906484945,14.672732850359,2.82196578317496,"forte2019_d02e_NS.CSV",9.42283376685934,5.54340545674699,14.9433057800449,85.0566942199551,21.955,2440.85,2.65,0.904444627417756,19.1368897835934
