"","plot","mean.height","height.2","mean.height.var","mean.height.rms","transect.length","mode.el","max.el","mode.2","max.can.ht","mean.max.ht","mean.vai","mean.peak.vai","deep.gaps","deep.gap.fraction","porosity","std.std","mean.std","rugosity","top.rugosity","plot","mean.return.ht","sd.return.ht","sky.fraction","cover.fraction","max.ht","scan.density","rumple","clumping.index","enl"
"1","forte_2019_B03E_NS.CSV",8.21907884980096,4.76452121481563,22.7006624064282,9.47029054388053,40,7.85,5.99493868511527,6.63923844875955,89.1,17.205025,6.01440658788903,2.89257650020614,0,0,0.922777777777778,2246.4553058156,21.5749290551031,42.2016319836434,15.7330715316454,"forte_2019_B03E_NS.CSV",5.28520184344957,4.24930156524313,11.5188096574958,88.4811903425042,89.1,1781.125,12.525,0.789462924626669,17.7419651056015
