"","plot","mean.height","height.2","mean.height.var","mean.height.rms","transect.length","mode.el","max.el","mode.2","max.can.ht","mean.max.ht","mean.vai","mean.peak.vai","deep.gaps","deep.gap.fraction","porosity","std.std","mean.std","rugosity","top.rugosity","plot","mean.return.ht","sd.return.ht","sky.fraction","cover.fraction","max.ht","scan.density","rumple","clumping.index","enl"
"1","2019_forte_C01W_NS.CSV",8.04486662190828,4.30093768454596,18.4980649663475,9.09700457878761,40,7.725,6.60148623404449,5.638637314922,21.067,13.107875,5.68005102265923,3.19355183595651,0,0,0.7125,259.769809852793,9.94178783447005,12.6858450450562,4.92472694121337,"2019_forte_C01W_NS.CSV",5.53922332870231,4.46362410503731,14.0201983076191,85.9798016923809,21.542,2992.95,4.325,0.87487941608781,14.9868883165535
