"","Site","Subplot","Tag","Species","DBH_cm","Health_status","Canopy_status","Date","Notes","SubplotID"
"1","UMBS",331,1148,"POGR",23,"L","OD","06/28/2018","","C03W"
"2","UMBS",331,1149,"FAGR",9.2,"L","UN","06/28/2018","","C03W"
"3","UMBS",331,1150,"ACRU",13.7,"L","OS","06/28/2018","A little above DBH, shared base with 1151","C03W"
"4","UMBS",331,1151,"ACRU",11.7,"L","OS","06/28/2018","Shared base with 1150","C03W"
"5","UMBS",331,1152,"PIST",13.5,"L","OS","06/28/2018","","C03W"
"6","UMBS",331,1153,"PIRE",38.8,"L","OD","06/28/2018","","C03W"
"7","UMBS",331,1154,"PIRE",28,"L","OD","06/28/2018","","C03W"
"8","UMBS",331,1155,"PIRE",15.7,"L","OS","06/28/2018","","C03W"
"9","UMBS",331,1156,"FAGR",9.7,"L","OS","06/28/2018","","C03W"
"10","UMBS",331,1157,"POGR",35.9,"L","OD","06/28/2018","","C03W"
"11","UMBS",331,1158,"PIST",24.9,"L","OS","06/28/2018","","C03W"
"12","UMBS",331,1159,"QURU",30,"L","OD","06/28/2018","","C03W"
"13","UMBS",331,1160,"PIRE",30.3,"L","OD","06/28/2018","","C03W"
"14","UMBS",331,1161,"BEPA",8.2,"L","UN","06/28/2018","","C03W"
"15","UMBS",330,1162,"PIRE",36.8,"L","OD","06/28/2018","In a new plot","C03W"
"16","UMBS",331,1163,"QURU",23.3,"L","OS","06/28/2018","","C03W"
"17","UMBS",331,1164,"POGR",39.4,"L","OD","06/28/2018","","C03W"
"18","UMBS",331,1165,"POGR",19,"D","UN","06/28/2018","","C03W"
"19","UMBS",331,1166,"PIST",7.7,"L","UN","06/28/2018","In NW  veg plot","C03W"
"20","UMBS",331,1167,"ACRU",11,"L","OS","06/28/2018","In NW veg plot, paired with 1187","C03W"
"21","UMBS",331,1168,"QURU",32.7,"L","OD","06/28/2018","","C03W"
"22","UMBS",331,1169,"QURU",37.3,"L","OD","06/28/2018","Above DBH","C03W"
"23","UMBS",331,1170,"POGR",38.9,"L","OD","06/28/2018","","C03W"
"24","UMBS",331,1171,"POGR",39.4,"L","OD","06/28/2018","","C03W"
"25","UMBS",331,1172,"PIST",24.6,"L","OS","06/28/2018","","C03W"
"26","UMBS",331,1173,"PIST",31.2,"L","OD","06/28/2018","","C03W"
"27","UMBS",331,1174,"PIST",8.8,"D","UN","06/28/2018","Was closer to beginning of plot tags","C03W"
"28","UMBS",330,1175,"POGR",26.2,"L","OD","06/28/2018","""In a new plot","C03W"
"29","UMBS",330,1176,"PIST",9.4,"D","UN","06/28/2018","Shared base with smaller tree, in a new plot","C03W"
"30","UMBS",330,1177,"PIRE",36.8,"L","OD","06/28/2018","In a new plot","C03W"
"31","UMBS",331,1178,"PIST",18.8,"L","OS","06/28/2018","","C03W"
"32","UMBS",330,1179,"PIRE",38.4,"L","OD","06/28/2018","In a new plot","C03W"
"33","UMBS",330,1180,"PIST",17.4,"D","OS","06/28/2018","In a new plot","C03W"
"34","UMBS",330,1181,"TSCA",10,"M","UN","06/28/2018","In a new plot","C03W"
"35","UMBS",330,1182,"TSCA",7.8,"D","UN","06/28/2018","In a new plot","C03W"
"36","UMBS",331,1183,"PIST ",33.4,"L","OD","06/28/2018","","C03W"
"37","UMBS",331,1184,"ACRU",13.1,"L","OS","06/28/2018","In a cluster with 1185 & 1186","C03W"
"38","UMBS",331,1185,"ACRU",9.8,"L","OS","06/28/2018","In a cluster with 1184 & 1186","C03W"
"39","UMBS",331,1186,"ACRU",10.2,"D","OS","06/28/2018","In a cluster with 1184 & 1185","C03W"
"40","UMBS",331,1187,"ACRU",5.4,"D","UN","06/28/2018","Shared base with 1167, in NW veg plot","C03W"
"41","UMBS",331,1188,"POGR",29.6,"L","OD","06/28/2018","","C03W"
"42","UMBS",331,1189,"QURU",37.5,"L","OD","06/28/2018","Shared base with 1190","C03W"
"43","UMBS",331,1190,"QURU",28.1,"L","OD","06/28/2018","Shared base with 1189","C03W"
"44","UMBS",331,1191,"FAGR",11.1,"L","UN","06/28/2018","Taken above DBH","C03W"
"45","UMBS",331,1192,"QURU",10.6,"L","OS","06/28/2018","","C03W"
"46","UMBS",331,1193,"ACPE",11.7,"L","OS","06/28/2018","","C03W"
"47","UMBS",331,1194,"ACRU",14.5,"L","OS","06/28/2018","Shared base with 1195","C03W"
"48","UMBS",331,1195,"ACRU",10,"L","OS","06/28/2018","Shared base with 1194","C03W"
"49","UMBS",331,1196,"ACRU",10.9,"L","OS","06/28/2018","","C03W"
"50","UMBS",331,1197,"POGR",37.7,"L","OD","06/28/2018","","C03W"
"51","UMBS",331,1198,"FAGR",7.5,"L","UN","06/28/2018","Redact","C03W"
"52","UMBS",331,1199,"ACRU",8,"L","UN","06/28/2018","Shared base with 1200","C03W"
"53","UMBS",331,1200,"ACRU",14.6,"L","OS","06/28/2018","Shared base with 1199","C03W"
"54","UMBS",331,1201,"ACRU",9.9,"L","OS","06/28/2018","Shared base with smaller tree","C03W"
"55","UMBS",331,1202,"POGR",25.5,"L","OD","06/28/2018","","C03W"
"56","UMBS",331,1203,"POGR",28.7,"L","OD","06/28/2018","","C03W"
"57","UMBS",331,1204,"BEPA",22.7,"L","OD","06/28/2018","","C03W"
"58","UMBS",331,1205,"POGR",33.9,"L","OD","06/28/2018","","C03W"
"59","UMBS",331,1206,"QURU",14.8,"L","OS","06/28/2018","","C03W"
"60","UMBS",331,1207,"QURU",29.3,"L","OD","06/28/2018","","C03W"
"61","UMBS",331,1208,"QURU",26.1,"L","OD","06/28/2018","","C03W"
"62","UMBS",331,1209,"BEPA",20.7,"D","OS","06/28/2018","","C03W"
"63","UMBS",331,1210,"QURU",28.4,"L","OD","06/28/2018","","C03W"
"64","UMBS",331,1211,"PIST",45.3,"L","OD","06/28/2018","","C03W"
"65","UMBS",331,1212,"POGR",22.1,"D","OS","06/28/2018","","C03W"
"66","UMBS",331,1213,"ACPE",10,"L","OS","06/28/2018","Shared base with smaller trees","C03W"
"67","UMBS",331,1214,"PIST",17.3,"L","OS","06/28/2018","","C03W"
"68","UMBS",331,1215,"ACRU",12.4,"L","OS","06/28/2018","Shared base with smaller tree","C03W"
"69","UMBS",331,1216,"ACRU",8.4,"M","OS","06/28/2018","Shared base with 1215","C03W"
"70","UMBS",331,1217,"ACRU",13.6,"L","OS","06/28/2018","","C03W"
"71","UMBS",331,1218,"PIST",22.9,"L","OS","06/28/2018","","C03W"
"72","UMBS",331,1219,"POGR",41.8,"L","OD","06/28/2018","","C03W"
"73","UMBS",331,1220,"POGR",24.3,"L","OD","06/28/2018","","C03W"
"74","UMBS",331,1221,"PIST",25.2,"L","OS","06/28/2018","","C03W"
"75","UMBS",331,1222,"ACRU",15.4,"L","OS","06/28/2018","A little below DBH, in a cluster with 1239","C03W"
"76","UMBS",331,1223,"ACRU",21.1,"L","OD","06/28/2018","","C03W"
"77","UMBS",331,1224,"FAGR",11.2,"L","UN","06/28/2018","","C03W"
"78","UMBS",331,1225,"ACRU",8.2,"L","OS","06/28/2018","In a cluster with smaller trees","C03W"
"79","UMBS",331,1226,"?",10.3,"D","UN","06/28/2018","","C03W"
"80","UMBS",331,1227,"PIST",25.6,"L","OS","06/28/2018","","C03W"
"81","UMBS",331,1228,"POGR",21.3,"L","OD","06/28/2018","","C03W"
"82","UMBS",331,1229,"FAGR",10,"L","OS","06/28/2018","Shared base with smaller tree","C03W"
"83","UMBS",331,1230,"QURU",32.5,"L","OD","06/28/2018","","C03W"
"84","UMBS",331,1231,"PIST",20.4,"D","OS","06/28/2018","","C03W"
"85","UMBS",331,1232,"POGR",21.7,"L","OD","06/28/2018","","C03W"
"86","UMBS",331,1233,"POGR",22.8,"L","OD","06/28/2018","","C03W"
"87","UMBS",331,1234,"POGR",21.8,"L","OD","06/28/2018","","C03W"
"88","UMBS",331,1235,"ACRU",11.6,"L","OS","06/28/2018","","C03W"
"89","UMBS",331,1236,"QURU",16.5,"L","OD","06/28/2018","","C03W"
"90","UMBS",331,1237,"ACRU",10.3,"L","OS","06/28/2018","Shared base with 1238","C03W"
"91","UMBS",331,1238,"ACRU",8.7,"L","OS","06/28/2018","Shared base with 1237","C03W"
"92","UMBS",331,1239,"ACRU",9.8,"L","OS","06/28/2018","Shared base with 1222","C03W"
"93","UMBS",331,1240,"POGR",29.2,"L","OD","06/28/2018","","C03W"
"94","UMBS",331,1241,"POGR",29.6,"L","OD","06/28/2018","","C03W"
"95","UMBS",331,1242,"POGR",17.1,"D","UN","06/28/2018","","C03W"
"96","UMBS",331,1243,"POGR",23.3,"L","OD","06/28/2018","","C03W"
"97","UMBS",331,1244,"QURU",45.9,"L","OD","06/28/2018","","C03W"
"98","UMBS",331,1245,"ACRU",9.7,"L","OS","06/28/2018","","C03W"
"99","UMBS",331,1246,"ACRU",8.3,"L","OS","06/28/2018","Shared base with 1247 & 1248","C03W"
"100","UMBS",331,1247,"ACRU",13.9,"L","OS","06/28/2018","Shared base with 1246 & 1248","C03W"
"101","UMBS",331,1248,"ACRU",9.1,"L","OS","06/28/2018","Shared base with 1246 & 1247","C03W"
"102","UMBS",331,1249,"POGR",24.2,"M","OD","06/28/2018","","C03W"
"103","UMBS",331,1250,"ACRU",14.5,"L","OS","06/28/2018","","C03W"
"104","UMBS",331,1251,"POGR",24.4,"L","OD","06/28/2018","","C03W"
"105","UMBS",331,1252,"PIST",39.6,"L","OD","06/28/2018","","C03W"
"106","UMBS",331,1253,"POGR",25.4,"L","OD","06/28/2018","","C03W"
"107","UMBS",331,1254,"PIST",9.3,"D","UN","06/28/2018","","C03W"
"108","UMBS",331,1255,"PIST",15.2,"L","OS","06/28/2018","","C03W"
"109","UMBS",331,1256,"PIST",14.1,"L","OS","06/28/2018","","C03W"
"110","UMBS",331,1257,"PIST",14.9,"L","OS","06/28/2018","","C03W"
"111","UMBS",331,1258,"PIST",9.3,"D","OS","06/28/2018","3 inches above DBH","C03W"
"112","UMBS",331,1259,"PIST",8.9,"D","UN","06/28/2018","","C03W"
"113","UMBS",331,1260,"PIST",25.8,"L","OD","06/28/2018","","C03W"
"114","UMBS",331,1261,"PIST",29.2,"L","OD","06/28/2018","","C03W"
"115","UMBS",331,1262,"PIST",14.1,"D","UN","06/28/2018","","C03W"
"116","UMBS",-99999,-99999,"",-99999,"","","","",NA
"117","UMBS",-99999,-99999,"",-99999,"","","","",NA
"118","UMBS",-99999,-99999,"",-99999,"","","","",NA
"119","UMBS",-99999,-99999,"",-99999,"","","","",NA
"120","UMBS",-99999,-99999,"",-99999,"","","","",NA
"121","UMBS",-99999,-99999,"",-99999,"","","","",NA
"122","UMBS",-99999,-99999,"",-99999,"","","","",NA
"123","UMBS",-99999,-99999,"",-99999,"","","","",NA
"124","UMBS",-99999,-99999,"",-99999,"","","","",NA
"125","UMBS",-99999,-99999,"",-99999,"","","","",NA
"126","UMBS",-99999,-99999,"",-99999,"","","","",NA
"127","UMBS",-99999,-99999,"",-99999,"","","","",NA
"128","UMBS",-99999,-99999,"",-99999,"","","","",NA
"129","UMBS",-99999,-99999,"",-99999,"","","","",NA
"130","UMBS",-99999,-99999,"",-99999,"","","","",NA
"131","UMBS",-99999,-99999,"",-99999,"","","","",NA
