"","xbin","mean.ht","sd.ht","max.ht","max.vai","sum.vai","sd.vai","vai.z.sum","max.vai.z","height.bin"
"1",1,4.91181481481481,3.60720727999665,27.835,2.63386981408783,7.66920916454986,0.613778640258868,41.4059828126455,1,5.3989898989899
"2",2,4.80722602739726,3.95243881607093,27.983,3.24565347551342,6.53607458517186,0.647940697482718,35.3440471574876,2,5.40753424657534
"3",3,2.5379928057554,2.66622873644373,25.235,4.61086049632809,4.94910894972667,0.814064499869094,15.0431549011476,2,3.03956834532374
"4",4,2.15547651006711,0.652683149820156,5.117,4.29634810605376,8,0.9866143541772,31.1109556818387,2,3.88886946022984
"5",5,5.03907633587786,5.65891506953987,27.221,2.18576976991021,3.97688666469774,0.416450910166632,22.0246662231925,5,5.5381679389313
"6",6,3.87161616161616,0.546763988323215,4.913,4.82209001852494,8,0.958941767899187,40.2830256575515,5,5.03537820719394
"7",7,2.28201346801347,0.777864683627054,4.235,6.11987397979231,7.66920916454986,1.09260104588119,20.877291614608,2,2.72222222222222
"8",8,23.362311827957,11.4748735558105,30.905,2.19902959751127,5.02892834184955,0.470414258060023,120.162547637778,30,23.8942652329749
"9",9,5.08807722007722,9.43720525664402,29.703,3.06702825608395,3.83748946051083,0.542184017502154,20.7505945538433,1,5.40733590733591
"10",10,3.295,7.04125563100156,29.856,5.63250688727731,6.21295607031733,0.994453110608013,22.1753086039181,1,3.56920415224913
"11",11,9.14206451612903,10.8676915413814,30.107,2.39682739052809,6.57089413865865,0.466826603288999,62.8311180231293,2,9.56203473945409
"12",12,2.12082195121951,0.3873705036479,4.083,3.14029189150238,8,0.782057308393263,26.6541572124587,2,3.33176965155734
"13",13,2.68202195121951,1.00544171076537,6.708,1.84268225043805,8,0.564298914832988,41.6395651953394,6,5.20494564941743
"14",14,3.46771111111111,2.36056016318135,8.194,1.33117526513444,3.96052144998676,0.306681389352543,15.0279786130053,1,3.79444444444444
"15",15,5.89657711442786,3.4340170453282,29.357,2.80659727544879,6.44715488417378,0.59635782007831,42.1470722278823,8,6.53731343283582
"16",16,1.80579512195122,1.55723733713957,7.666,4.38087340153318,8,0.87202107062039,44.7003330369865,8,5.58754162962331
"17",17,2.66793658536585,1.15258709566074,8.296,1.98272895158949,8,0.548034423585509,44.4545760917434,5,5.55682201146792
"18",18,3.63695843520782,1.48280403777593,9.98,2.61635788429146,7.75427807735656,0.678434123499728,31.4247332841528,4,4.05256723716381
"19",19,3.92826341463415,1.70415426654511,12.091,2.58653154277773,8,0.570894106842978,58.9707461518076,8,7.37134326897594
"20",20,12.2078021680217,8.9585156607503,30.892,1.37506820515351,4.3000014212004,0.32695773500087,55.1716984516891,2,12.8306233062331
"21",21,3.88794946808511,1.95076794727266,10.642,2.62418033991265,8,0.654906997255746,63.6350070595328,11,7.9543758824416
"22",22,2.12008211143695,1.46310535355142,13.294,1.84062307734503,4.42008781249756,0.449258137320023,10.9854088595064,2,2.48533724340176
"23",23,1.81525602409639,0.80360224720683,3.979,1.73663300465475,4.03190319961801,0.40248206781902,9.46039937500732,1,2.34638554216867
"24",24,5.82919943019943,8.37775143546284,31.028,1.77453315960531,5.023073701786,0.42866781299731,32.0489275075492,2,6.38034188034188
"25",25,8.23429213483146,10.7877230332067,31.35,2.54739672471148,5.30335224559817,0.480247980603128,46.6426850588985,2,8.79494382022472
"26",26,2.90286436170213,0.760616125839128,4.689,4.67375948672229,8,0.91561379664137,37.4453805754337,5,4.68067257192921
"27",27,2.59818133333333,0.776027512173779,13.61,4.59873681839767,8,0.875051777273291,41.749625372709,3,5.21870317158862
"28",28,8.06873138297872,4.94014021929734,16,3.35105049945784,8,0.641199031604352,111.024500001276,16,13.8780625001595
"29",29,5.25451861702128,4.09173332720814,15.663,2.80425569203338,8,0.62405323556227,97.6857325765471,16,12.2107165720684
"30",30,3.987536,2.29183209718087,9.526,3.023089303614,8,0.607049452050425,61.158948308231,8,7.64486853852888
"31",31,7.17254353562005,9.69751917029736,30.107,3.32713799614063,7.73610613826564,0.657714387243359,59.4292164157267,1,7.6820580474934
"32",32,5.68749725274725,5.13036971613497,26.736,2.31141410629566,5.72350159654164,0.498431082843969,34.0108075640647,1,5.94230769230769
"33",33,1.24861061946903,0.0699243166888889,1.505,4.17147783520273,4.20872317301704,0.737237046264523,6.35033009733988,1,1.50884955752212
"34",34,3.20453421052632,4.96201505756928,26.552,1.50028371139571,8,0.460298239259187,118.355859756885,1,14.7944824696106
"35",35,7.64592349726776,8.38979436289505,28.363,1.97115914036603,5.9134774210981,0.462229109361662,47.7925306328092,2,8.08196721311475
"36",36,12.39527176781,7.19212694677586,25.418,3.06199597202461,8,0.645928907123999,160.734884806055,20,20.0918606007569
"37",37,5.16624736842105,6.5956829226163,20.082,3.34509916008736,8,0.742293304655116,121.590329673594,20,15.1987912091993
"38",38,4.84796533333333,5.94860076625883,18.619,2.93605543987355,7.10335993517794,0.646356370867458,37.0037696889869,2,5.20933333333333
"39",39,14.6193746701847,7.55213593298321,24.789,2.62067885421874,8,0.548757164774451,172.682640662347,24,21.5853300827934
"40",40,2.03229589041096,1.65026002949705,23.29,4.23868061643947,5.81623468045265,0.778817643881197,13.5207537708605,1,2.32465753424658
