"","xbin","mean.ht","sd.ht","max.ht","max.vai","sum.vai","sd.vai","vai.z.sum","max.vai.z","height.bin"
"1",1,11.2603268229167,4.66031281998006,23.103,2.64321869639656,6.67760512773867,0.556471031825858,78.9023967003288,9,11.8159722222222
"2",2,7.34259019189765,2.07059780789776,17.88,3.8281944143052,8,0.801635319300047,110.638691054968,18,13.829836381871
"3",3,7.97576976744186,2.5205712461101,21.907,2.45521473095083,4.6062056470718,0.556350164907845,38.8078181818877,8,8.42511627906977
"4",4,3.9799752559727,2.95241789989834,12.834,4.07210323471697,8,0.937658872728012,74.4942592907296,8,9.3117824113412
"5",5,10.0456037735849,6.01196413038043,23.305,1.77682426182892,4.00949317598294,0.400932620081462,42.2374016257574,8,10.5343492985002
"6",6,3.64529075268817,1.10080374826338,8.289,5.09320717563799,7.24706651368319,1.08245775824774,29.1768456349813,3,4.02602150537634
"7",7,3.50948293515358,1.37332524901135,10.5,2.64426382586494,8,0.73463890883551,61.8741117049984,10,7.7342639631248
"8",8,5.18406950959488,2.79584691431581,11.404,5.85549564234697,8,1.19053840014598,80.0615979183499,11,10.0076997397937
"9",9,4.99439126712329,1.70287902557768,12.512,2.89234527742918,7.62586745832343,0.780872270507673,42.6767830833314,4,5.59631849315068
"10",10,7.07032731277533,2.89297848500105,18.471,4.19764388931731,6.01936299984226,0.85920329196954,45.7630690093734,6,7.60264317180617
