0,0,
0,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
17.816,63,
17.767,63,
17.767,53,
17.767,57,
17.767,55,
17.767,59,
17.816,55,
17.767,55,
17.816,56,
17.792,57,
17.816,58,
17.816,54,
17.767,57,
17.792,55,
17.767,59,
17.766,62,
17.767,55,
17.767,60,
17.792,55,
17.767,56,
17.767,57,
17.792,59,
17.767,58,
17.767,57,
17.766,61,
17.766,62,
17.791,62,
17.766,62,
17.766,61,
17.767,57,
17.768,64,
17.766,61,
17.767,58,
17.791,62,
17.793,64,
17.791,61,
17.767,59,
17.794,66,
17.819,67,
17.77,68,
17.815,62,
17.766,61,
17.817,64,
17.815,62,
17.793,64,
17.842,65,
17.817,64,
17.817,64,
17.817,64,
17.815,61,
17.816,58,
17.817,64,
17.817,64,
17.84,62,
17.841,63,
17.819,67,
17.816,60,
17.818,66,
17.815,61,
17.819,67,
17.865,61,
17.845,69,
17.842,65,
17.842,64,
17.817,65,
17.816,63,
17.867,64,
17.818,66,
17.816,60,
17.842,64,
17.842,65,
17.816,63,
17.842,64,
17.815,61,
17.817,65,
17.817,65,
17.817,65,
17.844,68,
17.816,63,
17.817,64,
17.841,63,
17.818,66,
17.819,67,
17.842,64,
17.816,63,
17.843,66,
17.791,61,
17.817,64,
17.815,62,
17.817,65,
17.816,63,
17.816,63,
17.817,65,
17.817,65,
17.816,63,
17.815,62,
17.793,64,
17.815,62,
17.793,64,
17.77,67,
17.792,63,
17.815,62,
17.795,67,
17.792,60,
17.816,60,
17.794,66,
17.817,65,
17.795,67,
17.767,63,
17.793,65,
17.767,60,
17.792,60,
17.793,64,
17.815,62,
17.766,62,
17.793,65,
17.816,63,
17.767,63,
17.766,62,
17.816,58,
17.793,64,
17.816,60,
17.793,65,
17.791,62,
17.791,62,
17.815,62,
17.819,68,
17.767,63,
17.818,66,
17.766,61,
17.817,64,
17.792,63,
17.793,65,
17.792,58,
17.816,63,
17.793,64,
17.817,65,
17.817,64,
17.816,63,
17.766,62,
17.816,59,
17.817,64,
17.768,64,
17.82,69,
17.819,67,
17.817,65,
17.819,67,
17.816,63,
17.816,60,
17.815,62,
17.84,62,
17.816,63,
17.815,62,
17.792,63,
17.792,63,
17.817,65,
17.816,60,
17.768,64,
17.816,63,
17.817,65,
17.842,65,
17.819,67,
17.817,65,
17.819,67,
17.815,62,
17.817,65,
17.841,63,
17.817,64,
17.84,62,
17.817,64,
17.817,64,
17.867,64,
17.793,64,
17.84,62,
17.844,67,
17.865,62,
17.815,62,
17.817,65,
17.84,62,
17.843,66,
17.819,67,
17.842,64,
17.818,66,
17.844,68,
17.815,62,
17.818,66,
17.817,64,
17.819,68,
17.815,62,
17.819,67,
17.768,65,
17.819,68,
17.817,64,
17.793,64,
17.815,61,
17.794,66,
17.767,63,
17.815,61,
17.768,65,
17.794,66,
17.768,64,
15.086,70,
15.16,69,
15.037,71,
15.137,71,
15.162,71,
15.235,69,
15.238,73,
15.137,72,
15.212,71,
15.311,72,
15.211,70,
15.234,68,
15.236,70,
15.286,71,
15.237,72,
15.284,69,
15.284,69,
15.259,68,
15.283,67,
15.286,72,
15.262,71,
15.285,70,
15.358,67,
15.283,67,
15.285,70,
15.285,70,
15.336,71,
15.333,67,
15.284,69,
15.286,71,
15.286,72,
15.338,75,
15.336,72,
15.337,73,
15.286,71,
15.337,73,
15.311,72,
15.335,70,
15.336,71,
15.363,74,
15.387,73,
15.287,73,
15.363,74,
15.288,74,
15.386,72,
15.336,71,
15.312,73,
15.386,71,
15.336,72,
15.361,71,
15.361,72,
15.311,71,
15.36,70,
15.361,71,
15.313,74,
15.361,71,
15.337,73,
15.338,74,
15.286,72,
15.361,72,
15.336,72,
15.286,72,
15.311,72,
15.388,74,
15.286,72,
15.363,74,
15.387,73,
15.387,73,
15.337,73,
15.386,72,
15.337,73,
15.361,72,
15.262,71,
15.388,74,
15.361,71,
15.384,69,
15.309,69,
15.284,69,
15.336,72,
15.335,70,
15.336,71,
15.282,66,
15.411,71,
15.381,65,
15.334,69,
15.459,69,
15.308,67,
15.385,70,
15.359,69,
15.333,68,
15.356,64,
15.332,66,
15.383,67,
15.332,66,
15.334,69,
15.28,63,
15.331,64,
15.231,63,
15.306,64,
15.255,62,
15.408,67,
15.433,67,
15.405,63,
15.23,62,
15.354,62,
15.331,64,
15.279,62,
15.458,67,
15.381,65,
15.354,61,
15.356,65,
15.306,65,
15.255,62,
15.28,63,
15.33,63,
15.329,61,
15.355,63,
15.355,60,
15.329,61,
15.379,61,
15.306,65,
15.38,59,
15.304,62,
15.33,63,
17.94,62,
17.965,61,
17.94,61,
17.916,59,
17.965,62,
17.966,63,
17.966,57,
17.966,60,
17.991,60,
17.991,58,
17.965,61,
18.015,56,
18.015,58,
18.015,56,
18.065,57,
18.04,59,
18.065,59,
18.04,57,
18.065,58,
18.066,64,
18.064,61,
18.089,59,
18.113,61,
18.113,62,
18.115,65,
18.116,66,
18.117,67,
18.142,67,
15.828,64,
15.905,67,
15.878,64,
15.804,65,
15.904,66,
15.855,68,
15.832,70,
15.829,66,
15.833,71,
15.835,74,
15.831,69,
15.884,73,
15.884,73,
15.835,74,
15.884,73,
15.885,75,
15.835,75,
15.835,74,
15.836,76,
15.884,73,
15.885,74,
15.885,74,
15.888,78,
15.933,72,
15.935,75,
15.885,75,
15.887,79,
15.89,81,
15.912,77,
15.886,80,
15.94,81,
15.888,78,
15.92,82,
15.936,80,
15.965,81,
16.009,85,
15.988,78,
15.986,80,
15.936,80,
15.962,77,
15.988,78,
15.987,79,
15.962,77,
15.987,77,
16.01,75,
16.032,72,
16.009,73,
15.985,75,
16.036,79,
16.035,76,
16.037,78,
16.013,78,
16.061,77,
16.036,77,
16.023,83,
15.988,78,
16.039,81,
16.035,80,
16.037,78,
16.037,78,
16.083,73,
15.983,72,
16.032,71,
16.13,69,
16.549,63,
18.065,59,
18.04,57,
17.991,55,
17.966,53,
17.866,50,
17.642,48,
17.243,43,
17.067,39,
17.119,34,
17.12,32,
17.143,41,
14.635,44,
14.784,47,
14.759,48,
14.784,50,
14.833,53,
14.883,49,
14.858,48,
14.832,44,
14.831,40,
14.856,40,
14.88,38,
14.88,36,
14.885,28,
14.858,32,
14.933,31,
14.788,24,
14.914,21,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
16.552,14,
16.577,26,
16.649,31,
16.672,33,
14.017,47,
14.017,50,
14.017,57,
13.917,58,
13.842,62,
13.794,64,
13.768,62,
13.797,69,
13.745,64,
13.772,68,
13.798,70,
13.793,63,
13.817,62,
13.792,61,
13.693,62,
13.544,62,
13.421,62,
13.1,56,
13.1,60,
13.001,60,
12.925,61,
12.926,60,
12.951,57,
12.926,56,
12.902,57,
12.902,60,
12.951,60,
12.902,60,
12.925,62,
12.905,67,
12.955,69,
12.908,71,
12.908,71,
12.885,75,
12.91,74,
12.91,75,
12.912,77,
12.91,75,
12.913,78,
12.913,78,
12.935,80,
12.887,77,
12.937,78,
12.962,78,
12.936,79,
12.86,75,
12.962,78,
12.961,77,
12.912,77,
12.96,76,
12.934,75,
12.911,76,
12.886,76,
12.96,76,
12.86,74,
12.958,73,
12.804,66,
12.956,70,
17.423,70,
17.423,70,
17.404,77,
17.426,74,
17.426,74,
12.858,72,
12.983,73,
12.76,73,
12.907,70,
13.009,75,
12.91,74,
12.888,78,
12.886,76,
12.961,79,
12.961,77,
12.961,77,
12.936,79,
12.96,80,
12.912,77,
12.96,80,
12.987,78,
12.96,76,
12.939,81,
12.913,78,
12.961,79,
12.911,80,
12.919,82,
12.911,80,
12.962,78,
12.937,78,
12.913,78,
12.915,81,
12.962,78,
12.934,75,
12.969,82,
12.912,79,
12.962,78,
12.961,77,
12.961,79,
12.912,77,
12.962,78,
12.911,76,
12.962,78,
12.91,74,
12.958,73,
12.932,71,
12.906,69,
12.908,71,
12.957,71,
12.905,68,
12.954,67,
12.902,63,
12.901,62,
12.877,60,
12.902,56,
12.877,56,
12.902,56,
12.902,53,
12.902,56,
12.902,54,
12.902,53,
12.902,55,
12.902,49,
12.902,48,
12.902,48,
12.951,49,
12.976,51,
13.001,49,
13.05,51,
13.15,53,
13.199,50,
13.298,55,
13.348,52,
13.398,50,
13.447,49,
13.497,51,
13.57,51,
13.595,51,
13.62,49,
13.645,48,
13.669,49,
13.694,52,
13.645,46,
13.669,49,
13.694,52,
13.645,49,
13.645,52,
13.645,53,
13.645,52,
13.694,56,
13.645,53,
13.694,56,
13.669,58,
13.645,58,
13.645,60,
13.669,56,
13.644,61,
13.694,55,
13.645,58,
13.694,54,
13.669,56,
13.645,54,
13.669,57,
13.645,52,
13.645,57,
13.62,50,
13.744,48,
13.842,44,
16.672,43,
16.647,33,
16.621,35,
16.601,28,
16.578,25,
16.626,26,
16.603,25,
16.521,17,
16.58,21,
16.552,12,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
17.222,14,
17.176,20,
17.375,19,
17.298,24,
17.371,29,
17.295,30,
17.372,27,
17.371,29,
17.369,32,
17.467,34,
17.542,34,
17.614,37,
17.715,41,
17.815,45,
17.865,45,
17.916,47,
17.916,55,
17.966,55,
17.991,54,
18.015,50,
17.966,58,
17.991,55,
18.015,55,
17.966,56,
17.966,56,
17.991,60,
18.015,57,
17.991,60,
17.99,61,
18.015,63,
18.015,63,
17.993,66,
17.991,59,
18.014,62,
17.992,64,
17.966,63,
17.993,66,
17.99,62,
17.992,65,
17.995,69,
17.992,65,
18.016,65,
17.969,67,
18.015,63,
17.992,64,
17.993,66,
17.967,64,
17.994,68,
17.97,69,
17.969,68,
17.942,64,
17.941,63,
17.946,70,
17.969,67,
17.968,66,
17.94,62,
17.916,63,
17.916,63,
17.916,63,
17.917,65,
17.917,64,
17.892,65,
17.866,59,
17.842,65,
17.866,63,
17.866,63,
17.866,63,
17.87,69,
14.595,76,
14.644,74,
14.696,78,
14.718,80,
14.702,82,
14.745,78,
14.745,78,
14.745,78,
14.752,82,
14.747,81,
14.752,82,
14.766,85,
14.781,83,
14.756,83,
14.752,82,
14.752,82,
14.706,83,
14.702,82,
14.768,80,
14.752,82,
14.743,80,
14.8,87,
14.819,86,
14.815,85,
14.851,82,
14.851,82,
14.874,87,
14.91,84,
14.91,84,
14.908,89,
14.948,87,
14.903,88,
14.918,86,
14.982,89,
14.927,88,
14.916,91,
14.973,87,
14.939,85,
14.973,87,
14.998,87,
14.993,86,
14.927,88,
14.984,84,
14.915,85,
14.916,80,
14.916,80,
16.509,79,
16.503,69,
16.504,70,
16.502,67,
16.45,64,
16.475,64,
16.475,64,
16.448,61,
16.475,64,
16.451,66,
16.498,62,
16.428,69,
16.475,64,
16.425,64,
16.451,66,
16.452,68,
16.424,63,
16.423,61,
16.45,64,
16.401,64,
16.402,66,
16.425,65,
16.428,69,
16.45,64,
16.427,68,
16.401,65,
16.423,62,
16.426,66,
16.426,66,
16.427,67,
16.376,65,
16.426,66,
16.427,67,
16.428,69,
16.43,71,
16.432,75,
16.457,74,
16.435,78,
16.435,78,
16.434,77,
16.487,81,
16.471,83,
16.483,80,
16.446,83,
16.435,78,
16.385,79,
16.411,78,
16.434,77,
16.435,78,
16.409,80,
16.435,78,
16.46,78,
16.408,75,
16.411,78,
16.385,77,
16.433,76,
16.435,78,
16.433,80,
16.409,80,
16.435,78,
16.432,75,
16.459,79,
16.433,76,
16.408,75,
16.406,72,
16.435,78,
16.433,76,
16.432,75,
16.435,78,
16.457,75,
16.433,76,
16.432,74,
16.43,71,
16.433,76,
16.408,74,
16.383,74,
16.433,76,
16.429,70,
16.377,66,
16.403,68,
16.376,65,
16.376,64,
16.374,62,
16.374,62,
16.375,63,
16.423,62,
16.4,63,
16.351,65,
16.4,63,
16.378,67,
16.425,64,
16.374,61,
16.426,66,
16.378,67,
16.374,61,
16.375,63,
16.425,64,
16.401,64,
16.423,62,
16.45,64,
16.427,67,
16.427,67,
16.478,69,
16.429,70,
16.477,68,
16.452,68,
16.428,69,
16.477,67,
16.425,64,
16.427,67,
16.45,64,
16.451,66,
16.425,65,
16.452,67,
16.427,68,
16.426,66,
16.401,64,
16.427,68,
16.427,68,
16.45,64,
16.45,64,
16.43,71,
14.793,80,
14.934,84,
14.977,88,
14.959,84,
14.892,80,
14.905,83,
14.894,78,
14.899,87,
14.855,83,
14.824,87,
14.761,84,
14.77,86,
14.734,89,
14.775,87,
14.766,85,
14.752,82,
14.791,85,
14.779,88,
14.793,91,
14.808,89,
14.804,88,
14.729,88,
14.779,88,
14.663,84,
17.984,82,
16.032,72,
15.633,69,
15.511,72,
15.461,72,
15.436,72,
15.462,73,
15.486,71,
15.535,71,
15.386,72,
15.533,69,
15.406,65,
18.065,63,
18.064,62,
18.064,62,
18.065,63,
18.014,62,
18.064,62,
18.043,67,
18.04,60,
18.066,65,
18.016,65,
18.018,67,
18.043,67,
18.071,71,
18.068,67,
18.022,73,
18.021,71,
17.994,68,
17.972,71,
17.971,70,
17.972,71,
18.02,70,
18.022,73,
17.974,75,
17.975,76,
17.975,76,
17.948,73,
17.949,75,
17.925,76,
17.95,76,
17.988,83,
17.975,80,
16.584,79,
16.187,78,
16.036,77,
15.936,80,
15.962,79,
15.935,75,
15.999,83,
15.987,77,
15.974,83,
15.961,80,
15.936,80,
15.91,75,
15.909,73,
15.908,72,
15.88,68,
15.926,61,
15.953,64,
15.926,62,
15.926,62,
15.928,65,
15.951,62,
15.902,63,
15.902,58,
15.902,60,
15.877,60,
15.876,61,
15.876,62,
15.851,61,
15.804,64,
15.777,62,
15.777,62,
15.777,62,
15.703,62,
15.73,65,
15.708,69,
15.689,77,
15.761,73,
15.81,73,
15.935,75,
16.132,71,
16.209,75,
16.332,73,
16.385,77,
16.431,73,
16.459,77,
16.455,72,
16.456,73,
16.431,73,
16.432,74,
16.482,75,
16.48,71,
16.483,76,
16.481,73,
16.457,75,
16.48,72,
16.505,71,
16.48,72,
16.504,70,
16.48,72,
16.502,68,
16.477,68,
16.477,68,
16.526,66,
16.477,68,
16.476,66,
16.528,69,
16.475,65,
16.477,67,
16.501,66,
16.476,66,
16.5,64,
16.5,65,
16.475,64,
16.425,64,
16.423,62,
16.425,64,
16.375,63,
16.425,65,
16.425,65,
16.448,61,
16.426,66,
16.475,65,
16.452,68,
16.451,66,
16.478,69,
16.474,63,
16.476,66,
16.477,67,
16.452,67,
16.449,63,
16.428,69,
16.477,67,
16.45,64,
16.476,66,
16.476,66,
16.452,67,
16.5,64,
16.473,62,
16.5,65,
16.501,66,
16.479,70,
16.477,67,
16.48,72,
16.48,71,
16.451,66,
16.477,68,
16.477,68,
16.531,73,
16.552,68,
16.503,69,
16.58,71,
16.53,71,
16.604,70,
16.579,70,
16.578,69,
16.629,72,
16.628,70,
16.626,67,
16.629,72,
16.626,67,
16.65,66,
16.626,67,
16.626,68,
16.628,70,
16.602,67,
16.575,65,
16.626,67,
16.625,66,
16.573,61,
16.602,67,
16.601,66,
16.625,66,
16.627,69,
16.603,69,
16.577,67,
16.602,68,
16.627,69,
16.577,68,
16.576,66,
16.602,68,
16.624,65,
16.626,67,
16.623,63,
16.601,66,
16.626,67,
16.624,65,
16.624,64,
16.623,63,
16.624,64,
16.623,63,
16.672,62,
16.675,66,
16.622,62,
16.622,61,
16.623,60,
16.574,58,
16.599,58,
16.574,55,
16.549,57,
16.524,55,
16.549,55,
16.524,57,
16.524,58,
16.524,59,
16.474,55,
16.524,55,
16.524,55,
16.524,55,
16.524,54,
16.499,59,
16.524,60,
16.524,60,
16.549,63,
16.574,63,
16.524,59,
16.573,61,
16.573,62,
16.574,63,
16.55,64,
16.599,63,
16.573,61,
16.574,60,
16.574,63,
16.574,63,
16.575,64,
16.573,61,
16.575,64,
16.575,64,
16.577,67,
16.575,65,
16.578,69,
16.577,68,
16.574,63,
16.575,64,
16.576,66,
16.55,65,
16.574,63,
16.55,64,
16.548,62,
16.574,63,
16.548,61,
16.573,61,
16.575,64,
16.575,64,
16.573,62,
16.574,63,
16.576,66,
16.578,69,
16.528,69,
16.555,71,
16.53,72,
16.501,66,
16.527,67,
16.525,64,
17.967,64,
17.966,58,
17.94,61,
17.916,55,
17.916,55,
17.916,56,
17.916,58,
17.916,56,
17.916,57,
17.891,60,
17.891,57,
17.866,57,
17.891,58,
17.89,61,
17.891,58,
17.866,57,
17.89,62,
17.915,62,
17.915,62,
17.915,62,
17.917,64,
17.966,63,
17.966,63,
17.99,62,
17.967,64,
17.966,63,
17.969,68,
17.967,64,
17.965,61,
17.992,64,
17.969,67,
17.916,63,
17.918,66,
17.918,66,
17.917,64,
17.918,66,
17.916,63,
17.917,65,
17.915,62,
17.865,61,
17.867,65,
17.865,62,
17.89,61,
17.816,60,
17.842,65,
17.841,59,
17.767,58,
17.792,59,
17.767,58,
17.791,61,
17.767,63,
17.767,60,
17.766,61,
17.766,61,
17.741,61,
17.768,64,
17.767,60,
17.766,61,
17.717,60,
17.792,58,
17.743,64,
17.767,59,
17.742,57,
17.767,60,
17.767,57,
17.742,58,
17.717,59,
17.767,58,
17.717,59,
17.766,62,
17.717,58,
17.767,60,
17.767,59,
17.717,53,
17.816,56,
17.792,59,
17.767,58,
17.792,59,
17.841,58,
17.866,58,
17.816,58,
17.866,60,
17.868,66,
17.893,66,
17.891,63,
17.919,67,
17.919,68,
17.944,67,
17.968,66,
17.942,65,
17.994,67,
17.992,65,
18.017,66,
18.015,63,
18.015,63,
18.015,63,
17.965,62,
17.942,65,
17.965,62,
17.942,64,
17.966,63,
17.967,65,
17.968,66,
17.966,63,
17.965,61,
17.967,64,
17.944,68,
15.16,69,
15.084,67,
15.084,67,
15.183,66,
15.184,68,
15.132,65,
15.185,69,
15.135,69,
15.137,71,
15.184,67,
15.182,64,
15.209,67,
15.184,68,
15.18,62,
15.181,60,
15.183,66,
15.232,65,
15.211,70,
15.184,68,
15.182,65,
15.184,67,
15.182,65,
15.182,64,
15.234,67,
15.189,74,
15.191,77,
15.191,79,
15.191,79,
15.14,80,
15.165,76,
15.191,77,
15.14,80,
15.141,77,
15.116,77,
15.142,78,
16.704,71,
16.624,65,
16.649,65,
16.647,61,
16.649,64,
16.648,63,
2.557,9,
16.749,65,
17.842,64,
2.447,13,
2.474,9,
2.34,19,
2.419,10,
2.423,20,
2.505,19,
2.419,14,
2.395,19,
2.368,20,
2.45,21,
2.449,22,
2.436,16,
2.381,16,
2.445,18,
2.417,18,
2.39,18,
2.338,25,
2.395,21,
2.336,28,
2.337,26,
2.364,26,
2.419,26,
2.417,30,
2.335,30,
2.445,31,
2.418,29,
2.445,30,
2.474,27,
2.445,30,
2.444,32,
2.442,33,
2.47,33,
2.525,34,
2.529,27,
2.526,32,
2.5,31,
2.497,33,
2.5,30,
2.555,31,
2.444,32,
2.441,35,
2.497,34,
2.525,34,
2.5,31,
2.47,34,
2.469,35,
2.527,31,
2.497,33,
2.495,36,
2.58,34,
2.441,35,
2.442,34,
2.445,30,
2.499,32,
2.525,33,
2.523,38,
2.5,31,
2.442,34,
2.445,30,
2.5,31,
2.528,29,
2.501,28,
2.442,33,
2.499,32,
2.444,32,
2.472,30,
2.499,32,
2.445,31,
2.5,31,
2.468,37,
2.496,35,
2.497,34,
2.497,33,
2.523,39,
2.47,33,
2.495,37,
2.523,36,
2.495,36,
2.495,36,
2.495,38,
2.501,29,
2.471,32,
2.554,32,
2.499,32,
2.499,32,
2.525,33,
2.551,35,
2.499,32,
2.553,34,
2.523,37,
2.497,33,
2.553,33,
2.501,29,
2.499,32,
2.525,33,
2.497,33,
2.502,27,
2.557,27,
2.557,27,
2.527,30,
2.555,30,
2.529,26,
2.448,24,
2.5,30,
2.557,26,
2.447,26,
2.448,24,
2.395,20,
2.449,23,
2.5,31,
2.505,20,
2.478,21,
2.368,21,
2.381,16,
2.445,18,
2.53,24,
2.5,18,
2.478,15,
2.586,25,
2.478,15,
2.364,12,
2.615,21,
2.478,15,
2.695,14,
14.936,69,
14.965,75,
2.474,12,
14.787,68,
14.935,68,
14.916,75,
14.988,72,
14.941,76,
14.991,76,
14.945,81,
15.016,80,
15.092,78,
15.142,78,
15.199,82,
15.241,79,
15.291,78,
15.341,78,
15.29,79,
15.34,79,
15.39,77,
15.39,77,
17.819,68,
17.793,64,
17.668,64,
17.542,62,
17.469,65,
17.372,68,
17.37,64,
17.345,64,
17.32,65,
17.319,63,
17.344,63,
17.395,65,
17.519,64,
17.67,67,
17.893,66,
18.041,65,
18.113,61,
18.163,61,
18.163,62,
18.213,58,
18.188,61,
18.188,62,
18.215,66,
18.166,66,
18.117,67,
18.089,63,
18.016,65,
17.915,62,
17.892,64,
17.866,63,
17.815,62,
17.815,61,
17.869,67,
17.897,71,
17.894,67,
17.919,68,
17.994,68,
17.969,68,
18.021,72,
15.536,73,
15.54,78,
15.588,76,
15.638,80,
15.647,82,
15.689,79,
15.688,80,
15.64,78,
15.687,74,
15.737,74,
15.737,75,
15.71,72,
15.736,73,
15.739,77,
15.742,81,
15.747,82,
15.739,77,
15.739,77,
15.764,77,
15.742,81,
15.737,74,
15.713,76,
15.736,73,
15.684,70,
17.996,70,
18.021,71,
17.968,66,
17.991,63,
17.965,62,
17.966,60,
17.967,65,
17.966,63,
17.965,61,
17.918,66,
17.866,63,
17.916,63,
-99999999,,
17.868,66,
17.792,63,
17.794,66,
17.77,67,
17.719,66,
17.692,63,
17.67,67,
17.67,67,
17.62,67,
17.571,67,
17.571,67,
17.57,66,
17.521,67,
17.518,63,
17.522,69,
17.47,66,
17.472,69,
17.468,63,
17.494,65,
17.471,67,
17.47,66,
17.469,64,
17.471,67,
17.518,63,
17.469,65,
17.519,65,
17.517,62,
17.519,65,
17.57,66,
17.543,63,
17.543,63,
17.567,62,
17.594,65,
17.594,65,
17.618,65,
17.618,65,
17.67,68,
17.697,70,
17.671,69,
15.955,68,
17.72,68,
16.005,67,
16.008,71,
15.98,68,
15.982,70,
15.982,70,
16.01,74,
16.032,72,
16.031,70,
15.981,69,
16.03,69,
16.031,70,
16.054,67,
16.103,66,
16.031,70,
16.054,67,
16.054,68,
16.078,66,
16.133,73,
16.106,70,
16.059,74,
16.132,72,
16.082,71,
16.105,69,
16.079,68,
16.08,69,
16.057,71,
16.055,69,
16.032,71,
16.005,67,
16.027,65,
16.028,66,
16.077,65,
16.027,64,
16.028,66,
16.054,67,
16.025,61,
16.078,66,
16.077,64,
16.05,62,
16.079,67,
16.104,68,
16.157,71,
16.132,71,
16.107,72,
16.134,74,
16.158,73,
16.233,75,
16.208,73,
17.412,82,
17.529,78,
13.836,82,
13.881,81,
13.978,86,
13.928,86,
13.972,90,
14.024,85,
14.068,84,
14.005,81,
14.001,80,
14.051,77,
14.027,79,
14.051,77,
14.002,79,
14.028,78,
14.002,79,
14.052,78,
14.05,76,
14.026,76,
14.027,79,
14.052,78,
14.002,77,
14.002,77,
14.047,72,
14.001,76,
14.047,72,
14.025,75,
14.025,74,
14.049,75,
14.023,72,
14.023,72,
14.049,74,
13.974,73,
14.022,70,
13.944,66,
13.899,71,
13.899,71,
13.105,70,
12.98,69,
13.004,67,
12.927,64,
13.002,65,
12.93,69,
12.901,62,
12.952,65,
12.953,66,
13,62,
12.95,62,
12.975,62,
12.954,67,
12.976,58,
13,62,
13.001,60,
13.001,63,
13.026,59,
13.025,61,
13.001,58,
12.951,59,
13.001,59,
12.976,58,
13.026,59,
13.001,55,
13.001,54,
13.001,55,
13.026,53,
13.001,53,
13.026,55,
13.026,50,
13.026,52,
13.05,50,
13.001,53,
13.05,51,
13.001,49,
13.05,54,
13.026,54,
13.026,54,
13.001,55,
13.001,56,
13.026,56,
13.026,53,
13.001,57,
13.05,58,
13.001,59,
13.026,59,
13.05,55,
13.001,55,
13.05,57,
13.026,55,
13.026,56,
13.026,59,
13.001,58,
13.05,60,
13.051,64,
13.051,64,
13.05,60,
13.026,59,
13.05,60,
13.026,59,
13.05,63,
13.05,56,
13.026,60,
13.027,65,
13.05,60,
13.05,63,
13.05,63,
13.001,56,
13.05,63,
13.026,60,
13.049,62,
13.05,63,
13.001,60,
13.026,63,
13.002,64,
13.05,60,
13,61,
13.026,57,
13.001,60,
13.003,66,
13.025,62,
13.049,62,
13.026,59,
13.026,60,
13.05,60,
13.05,60,
13.05,59,
13.025,62,
13.001,59,
13.049,62,
13.026,60,
13.049,62,
13.025,61,
13.026,59,
13.026,54,
13.05,56,
13.001,57,
13.001,58,
13.05,60,
13.05,56,
13.05,59,
13.001,55,
13.001,52,
13.001,59,
13.001,56,
13.001,59,
13.001,59,
13.001,55,
13.001,56,
13.026,58,
13.025,61,
13.001,56,
13.026,57,
13.025,61,
13,62,
13.025,62,
13.05,59,
13.026,59,
13.049,62,
13.049,62,
13.049,62,
13.074,62,
13.051,64,
13.051,64,
13.101,65,
13.103,68,
13.103,67,
13.078,67,
13.151,65,
13.127,66,
13.156,72,
13.153,67,
13.131,72,
13.156,71,
13.157,73,
13.208,76,
13.156,72,
13.181,73,
13.158,74,
13.208,76,
13.232,74,
13.255,72,
13.254,70,
13.281,73,
13.279,70,
13.253,69,
13.255,71,
13.255,72,
13.301,68,
13.253,69,
13.279,70,
13.278,69,
13.255,71,
