sep=,
Plot,Plot_Radius,Nr,Tree_Spc,Tree_Dia,Tree_Hgt,Tree_PosTex1,Tree_PosTex2,Tree_PosTex3,Tree_Local_x,Tree_Local_y,Tree_Local_Dist,Tree_Local_Angle,Tree_Angle_ToPlotCenter,Latitude,Longitude,Tree_Nr
212, 18.00,Plot,0,,0,0,0,0,0,0,0,0,0,45.5566821,-84.7265786
212, 18.00,01654,   1,  87,   0, 428, 421, 357,1.73,3.52,3.92,26.11,-7,45.5567134,-84.7265552,1654
212, 18.00,01655,   1, 211,   0,1442,1421,1368,5.03,13.10,14.03,20.99,2,45.5567987,-84.7265095,1655
212, 18.00,01656,   1,  89,   0,1409,1384,1333,5.72,12.51,13.75,24.56,4,45.5567932,-84.7265008,1656
212, 18.00,01657,   1,  96,   0,1659,1640,1584,4.99,15.49,16.27,17.85,2,45.5568202,-84.7265091,1657
212, 18.00,01658,   1, 188,   0,1786,1772,1712,3.92,17.08,17.52,12.92,2,45.5568347,-84.7265222,1658
212, 18.00,01659,   1, 100,   0,1770,1729,1692,10.30,13.90,17.30,36.55,7,45.5568045,-84.7264416,1659
212, 18.00,01660,   1, 132,   0,1763,1719,1681,10.28,13.78,17.19,36.73,5,45.5568034,-84.7264419,1660
212, 18.00,01661,   1, 137,   0,1700,1659,1622,9.83,13.36,16.59,36.35,-5,45.5567997,-84.7264478,1661
212, 18.00,01662,   1, 223,   0,1664,1625,1587,9.32,13.24,16.19,35.16,5,45.5567988,-84.7264544,1662
212, 18.00,01663,   1,   8,   0,1140,1077,1067,8.96,6.34,10.98,54.70,3,45.5567368,-84.7264616,1663
212, 18.00,01664,   1, 404,   0, 904, 811, 821,7.37,3.81,8.30,62.66,-4,45.5567145,-84.7264828,1664
212, 18.00,01665,   1, 274,   0, 735, 647, 686,6.56,1.75,6.79,75.07,-6,45.5566962,-84.7264939,1665
212, 18.00,01666,   1, 202,   0, 670, 605, 603,5.23,3.28,6.17,57.93,5,45.5567102,-84.7265104,1666
212, 18.00,01667,   1, 182,   0, 711, 644, 649,5.78,3.20,6.61,61.03,1,45.5567094,-84.7265034,1667
