sep=,
Plot,Plot_Radius,Nr,Tree_Spc,Tree_Dia,Tree_Hgt,Tree_PosTex1,Tree_PosTex2,Tree_PosTex3,Tree_Local_x,Tree_Local_y,Tree_Local_Dist,Tree_Local_Angle,Tree_Angle_ToPlotCenter,Latitude,Longitude,Tree_Nr
222, 18.00,Plot,0,,0,0,0,0,0,0,0,0,0,45.5558533,-84.7265848
222, 18.00,01862,   1, 108,   0, 286, 283, 217,1.61,1.73,2.37,42.95,-5,45.5558685,-84.7265635,1862
222, 18.00,01863,   1, 150,   0, 429, 433, 363,-1.55,3.66,3.98,337.03,-6,45.5558866,-84.7266033,1863
222, 18.00,01864,   1, 389,   0,1244,1245,1186,-0.50,12.08,12.09,357.63,-3,45.5559621,-84.7265868,1864
222, 18.00,01865,   1, 556,   0,1741,1713,1652,6.18,15.63,16.80,21.58,8,45.5559922,-84.7265000,1865
222, 18.00,01866,   1, 115,   0,1264,1230,1189,6.72,10.25,12.26,33.25,-4,45.5559438,-84.7264950,1866
222, 18.00,01867,   1, 160,   0,1245,1212,1170,6.54,10.11,12.04,32.87,-2,45.5559426,-84.7264974,1867
222, 18.00,01868,   1, 212,   0,1242,1207,1165,6.62,9.98,11.97,33.57,3,45.5559413,-84.7264964,1868
222, 18.00,01869,   1, 231,   0,1180,1147,1105,6.11,9.57,11.36,32.57,9,45.5559378,-84.7265030,1869
222, 18.00,01870,   1, 114,   0, 960, 910, 884,6.62,6.33,9.16,46.28,1,45.5559085,-84.7264978,1870
222, 18.00,01871,   1, 206,   0,1256,1199,1185,9.46,7.48,12.06,51.70,2,45.5559181,-84.7264609,1871
222, 18.00,01872,   1, 258,   0,1780,1705,1745,17.33,1.04,17.36,86.57,-2,45.5558582,-84.7263626,1872
222, 18.00,01873,   1,  98,   0,1372,1298,1329,13.05,2.65,13.32,78.52,0,45.5558738,-84.7264168,1873
222, 18.00,01874,   1, 139,   0,1378,1304,1330,12.89,3.49,13.35,74.85,-1,45.5558814,-84.7264185,1874
222, 18.00,01875,   1, 126,   0,1381,1304,1341,13.29,1.85,13.42,82.08,1,45.5558665,-84.7264140,1875
222, 18.00,01876,   1, 154,   0,1213,1140,1156,10.80,4.36,11.65,68.03,-4,45.5558897,-84.7264449,1876
222, 18.00,01877,   1,  98,   0,1178,1103,1126,10.80,3.49,11.35,72.07,-7,45.5558819,-84.7264453,1877
222, 18.00,01878,   1,  97,   0,1177,1102,1153,11.39,-0.77,11.42,93.86,-3,45.5558435,-84.7264392,1878
222, 18.00,01879,   1,  92,   0, 557, 482, 525,5.03,1.09,5.15,77.74,6,45.5558618,-84.7265200,1879
222, 18.00,01880,   1, 259,   0, 573, 498, 537,5.06,1.35,5.24,75.06,-1,45.5558641,-84.7265195,1880
222, 18.00,01881,   1, 421,   0,1066,1002,1070,8.56,-5.70,10.28,123.66,1,45.5557998,-84.7264773,1881
222, 18.00,01882,   1, 422,   0,1086,1062,1110,4.11,-9.84,10.67,157.32,19,45.5557637,-84.7265357,1882
222, 18.00,01883,   1, 330,   0,1169,1079,1138,11.17,-0.45,11.18,92.30,13,45.5558464,-84.7264420,1883
222, 18.00,01884,   1,  26,   0, 994, 929,1014,6.34,-7.48,9.80,139.72,-1,45.5557844,-84.7265063,1884
222, 18.00,01885,   1,  89,   0,1695,1625,1678,16.33,-3.28,16.65,101.36,-9,45.5558196,-84.7263770,1885
222, 18.00,01886,   1,  80,   0,1542,1486,1566,9.48,-12.01,15.31,141.71,2,45.5557428,-84.7264677,1886
222, 18.00,01887,   1,   0,   0,1647,1618,1711,4.08,-16.06,16.57,165.75,-12,45.5557078,-84.7265384,1887
222, 18.00,01889,   1, 166,   0,1733,1675,1766,9.96,-14.04,17.21,144.67,-7,45.5557244,-84.7264624,1889
222, 18.00,01890,   1, 150,   0,1763,1697,1804,9.84,-14.50,17.53,145.86,-4,45.5557203,-84.7264641,1890
222, 18.00,01891,   1,  87,   0,1677,1662,1749,2.28,-16.81,16.96,172.27,-5,45.5557015,-84.7265617,1891
222, 18.00,01894,   1, 305,   0,1105,1096,1165,1.12,-11.04,11.09,174.23,-5,45.5557537,-84.7265745,1894
222, 18.00,01895,   1, 306,   0,1082,1061,1137,2.22,-10.58,10.81,168.16,6,45.5557575,-84.7265602,1895
222, 18.00,01896,   1, 343,   0, 503, 473, 546,1.24,-4.73,4.89,165.26,-9,45.5558104,-84.7265706,1896
222, 18.00,01897,   1, 144,   0, 478, 452, 526,0.90,-4.67,4.76,169.09,-1,45.5558110,-84.7265750,1897
