Plot,Plot_Radius,Nr,Tree_Spc,Tree_Dia,Tree_Hgt,Tree_PosTex1,Tree_PosTex2,Tree_PosTex3,Tree_Local_x,Tree_Local_y,Tree_Local_Dist,Tree_Local_Angle,Tree_Angle_ToPlotCenter,Latitude,Longitude,Tree_Nr
112,18,2820,1,382,0,883,856,936,2.17,-8.48,8.76,165.66,-6,45.5635891,-84.7282955,2820
112,18,2821,1,109,0,626,592,663,1.83,-5.94,6.21,162.88,-1,45.5636121,-84.728299,2821
112,18,2822,1,198,0,862,875,936,-0.8,-8.8,8.84,185.22,-7,45.563587,-84.7283337,2822
112,18,2823,1,349,0,1207,1239,1287,-3.63,-11.75,12.3,197.18,-8,45.5635612,-84.728371,2823
112,18,2824,1,334,0,1344,1367,1418,-2.94,-13.31,13.63,192.47,-4,45.563547,-84.7283627,2824
112,18,2825,1,364,0,1421,1453,1492,-4.88,-13.56,14.41,199.81,-7,45.5635453,-84.7283877,2825
112,18,2826,1,291,0,1224,1257,1299,-4.05,-11.82,12.49,198.91,-1,45.5635607,-84.7283764,2826
112,18,2827,1,257,0,797,823,870,-1.76,-8,8.19,192.38,-4,45.5635945,-84.7283456,2827
112,18,2828,1,146,0,203,250,281,-0.27,-2.19,2.21,186.97,-7,45.5636463,-84.7283245,2828
112,18,2829,1,325,0,955,987,1029,-2.9,-9.34,9.77,197.23,-10,45.5635827,-84.7283607,2829
112,18,2830,1,96,0,1036,1091,1114,-6.24,-8.78,10.77,215.43,-4,45.5635886,-84.7284034,2830
112,18,2831,1,252,0,1419,1462,1497,-6.53,-12.95,14.5,206.78,-4,45.5635512,-84.7284086,2831
112,18,2832,1,84,0,1298,1344,1375,-6.52,-11.68,13.38,209.16,-9,45.5635625,-84.7284079,2832
112,18,2833,1,191,0,1333,1377,1411,-6.28,-12.14,13.67,207.37,-7,45.5635584,-84.7284051,2833
112,18,2834,1,102,0,1357,1400,1420,-8,-11.36,13.89,215.15,-6,45.5635659,-84.7284267,2834
112,18,2835,1,16,0,886,945,962,-5.94,-7.18,9.32,219.61,-3,45.5636029,-84.7283989,2835
112,18,2836,1,14,0,1018,1071,1106,-5.14,-9.34,10.66,208.8,-2,45.5635832,-84.7283894,2836
112,18,2837,1,26,0,873,926,941,-5.82,-7.03,9.13,219.62,-10,45.5636042,-84.7283973,2837
112,18,2838,1,32,0,950,1002,1019,-6.09,-7.8,9.9,218,-7,45.5635974,-84.7284011,2838
112,18,2839,1,11,0,927,980,1008,-5.11,-8.29,9.74,211.66,-15,45.5635927,-84.7283887,2839
112,18,2840,1,351,0,1262,1304,1326,-6.83,-10.85,12.82,212.19,-7,45.5635701,-84.7284116,2840
112,18,2841,1,109,0,1310,1356,1394,-6.04,-12.08,13.51,206.57,0,45.5635589,-84.7284019,2841
112,18,2843,1,184,0,1709,1890,1778,-17.68,2.69,17.88,278.66,4,45.5636947,-84.7285456,2843
112,18,2844,1,119,0,1598,1664,1663,-14.31,-8.01,16.4,240.77,-3,45.5635976,-84.7285064,2844
112,18,2845,1,339,0,1294,1361,1364,-10.98,-7.42,13.26,235.96,-3,45.563602,-84.7284636,2845
112,18,2846,1,365,0,843,911,910,-7.56,-4.35,8.72,240.08,1,45.5636288,-84.7284186,2846
112,18,2847,1,112,0,585,661,645,-6.21,-0.69,6.24,263.68,-5,45.5636614,-84.7283999,2847
112,18,2848,1,250,0,845,916,901,-8.61,-1.7,8.77,258.84,-7,45.5636529,-84.728431,2848
112,18,2849,1,250,0,858,934,936,-7.52,-4.94,9,236.72,-4,45.5636235,-84.7284183,2849
112,18,2851,1,109,0,1253,1381,1316,-13.13,1.01,13.17,274.4,-1,45.5636784,-84.728488,2851
112,18,2852,1,118,0,1184,1288,1208,-11.54,4.15,12.26,289.77,-6,45.5637062,-84.7284664,2852
112,18,2853,1,330,0,716,794,765,-7.44,0.22,7.44,271.68,-8,45.5636698,-84.7284154,2853
112,18,2854,1,104,0,507,579,536,-5.11,1.53,5.34,286.65,-7,45.563681,-84.7283851,2854
112,18,2855,1,208,0,538,603,556,-5.16,1.97,5.52,290.9,1,45.563685,-84.7283856,2855
112,18,2856,1,312,0,1032,1107,1055,-10.08,3.04,10.52,286.77,-3,45.5636958,-84.7284481,2856
112,18,2857,1,303,0,1293,1387,1306,-12.08,5.27,13.18,293.57,-7,45.5637165,-84.728473,2857
112,18,2858,1,101,0,1431,1509,1455,-14.06,4.08,14.64,286.19,-4,45.5637063,-84.7284987,2858
112,18,2859,1,148,0,1366,1426,1335,-9.72,9.7,13.73,314.94,3,45.5637557,-84.7284411,2859
112,18,2860,1,102,0,1353,1409,1344,-11.18,7.84,13.66,305.03,3,45.5637393,-84.7284606,2860
112,18,2861,1,156,0,1412,1396,1338,3.81,13.25,13.78,16.04,1,45.5637842,-84.7282666,2861
112,18,2862,1,252,0,973,1025,960,-7.87,5.77,9.76,306.25,-1,45.5637199,-84.7284189,2862
112,18,2863,1,561,0,859,909,844,-6.84,4.95,8.44,305.89,1,45.5637122,-84.728406,2863
112,18,2864,1,105,0,732,793,726,-6.32,3.97,7.46,302.14,2,45.5637033,-84.7283997,2864
112,18,2865,1,312,0,88,147,103,-0.34,-0.09,0.35,255.17,-4,45.5636653,-84.7283246,2865
112,18,2866,1,142,0,194,236,163,-1.42,0.88,1.67,301.79,-1,45.5636743,-84.7283381,2866
112,18,2867,1,321,0,312,366,287,-2.51,1.64,3,303.11,-7,45.5636813,-84.7283518,2867
112,18,2868,1,84,0,451,480,441,-3.49,2.96,4.58,310.33,-69,45.5636935,-84.7283638,2868
112,18,2869,1,198,0,1507,1559,1497,-12.25,8.91,15.15,306.02,-3,45.5637492,-84.7284739,2869
112,18,2870,1,313,0,1338,1371,1289,-6.76,11.35,13.21,329.24,2,45.5637698,-84.7284026,2870
112,18,2871,1,185,0,1158,1216,1109,-7.25,9,11.56,321.13,-4,45.5637488,-84.7284098,2871
112,18,2872,1,505,0,1391,1297,1249,8.68,9.6,12.94,42.13,-4,45.5637501,-84.7282056,2872
112,18,2875,1,96,0,1643,1694,1690,-15.22,-6.96,16.74,245.43,0,45.5636073,-84.7285176,2875
