sep=,
Plot,Plot_Radius,Nr,Tree_Spc,Tree_Dia,Tree_Hgt,Tree_PosTex1,Tree_PosTex2,Tree_PosTex3,Tree_Local_x,Tree_Local_y,Tree_Local_Dist,Tree_Local_Angle,Tree_Angle_ToPlotCenter,Latitude,Longitude,Tree_Nr
243, 18.00,Plot,0,,0,0,0,0,0,0,0,0,0,45.5563272,-84.7240708
243, 18.00,02254,   1, 121,   0, 802, 839, 766,-5.26,6.00,7.98,318.76,-1,45.5563825,-84.7241360,2254
243, 18.00,02265,   1, 279,   0, 668, 606, 625,5.74,2.32,6.19,68.03,-8,45.5563466,-84.7239965,2265
243, 18.00,02266,   1, 101,   0, 602, 535, 553,5.13,2.20,5.58,66.77,5,45.5563457,-84.7240044,2266
243, 18.00,02267,   1,  83,   0, 577, 511, 527,4.87,2.19,5.34,65.79,-2,45.5563457,-84.7240077,2267
243, 18.00,02268,   1,  89,   0, 504, 440, 451,4.08,2.07,4.58,63.10,5,45.5563448,-84.7240178,2268
243, 18.00,02269,   1, 111,   0, 518, 452, 467,4.26,2.02,4.71,64.63,6,45.5563443,-84.7240156,2269
243, 18.00,02275,   1, 220,   0, 650, 590, 656,4.65,-4.11,6.21,131.49,5,45.5562890,-84.7240128,2275
243, 18.00,02276,   1, 260,   0, 997, 931, 996,8.54,-4.48,9.64,117.65,6,45.5562848,-84.7239631,2276
243, 18.00,02277,   1, 102,   0, 868, 805, 875,6.53,-5.38,8.46,129.48,1,45.5562772,-84.7239892,2277
243, 18.00,02283,   1, 454,   0,1321,1286,1361,5.13,-11.99,13.05,156.84,-5,45.5562180,-84.7240095,2283
243, 18.00,02344,   1, 314,   0,1304,1368,1295,-10.86,7.32,13.09,303.98,1,45.5563958,-84.7242072,2344
