sep=,
Plot,Plot_Radius,Nr,Tree_Spc,Tree_Dia,Tree_Hgt,Tree_PosTex1,Tree_PosTex2,Tree_PosTex3,Tree_Local_x,Tree_Local_y,Tree_Local_Dist,Tree_Local_Angle,Tree_Angle_ToPlotCenter,Latitude,Longitude,Tree_Nr
142, 18.00,Plot,0,,0,0,0,0,0,0,0,0,0,45.5637271,-84.7260873
142, 18.00,02674,   1, 334,   0, 600, 610, 544,-2.12,5.28,5.69,338.09,20,45.5637751,-84.7261126,2674
142, 18.00,02675,   1, 426,   0, 723, 724, 647,-0.41,6.78,6.80,356.55,4,45.5637882,-84.7260901,2675
142, 18.00,02676,   1, 201,   0, 615, 630, 564,-2.64,5.34,5.96,333.67,-26,45.5637758,-84.7261192,2676
142, 18.00,02677,   1, 114,   0,1420,1423,1353,-0.81,13.95,13.98,356.70,14,45.5638528,-84.7260926,2677
142, 18.00,02678,   1,  83,   0,1464,1471,1400,-1.85,14.33,14.45,352.64,-10,45.5638564,-84.7261058,2678
142, 18.00,02679,   1,  90,   0,1264,1251,1190,2.85,12.01,12.35,13.36,-8,45.5638344,-84.7260465,2679
142, 18.00,02680,   1, 496,   0, 489, 480, 421,1.52,4.11,4.39,20.26,16,45.5637637,-84.7260664,2680
142, 18.00,02681,   1, 104,   0,1620,1592,1550,7.54,13.96,15.86,28.37,16,45.5638507,-84.7259858,2681
142, 18.00,02682,   1, 185,   0,1648,1607,1570,9.60,12.85,16.04,36.74,8,45.5638402,-84.7259598,2682
142, 18.00,02683,   1, 146,   0,1409,1364,1335,9.06,10.22,13.66,41.55,10,45.5638167,-84.7259676,2683
142, 18.00,02684,   1,  18,   0, 958, 917, 882,6.04,6.94,9.20,41.06,7,45.5637879,-84.7260074,2684
142, 18.00,02685,   1, 443,   0,1643,1584,1563,11.57,10.76,15.80,47.07,5,45.5638209,-84.7259353,2685
142, 18.00,02686,   1, 244,   0,1156,1098,1085,8.75,6.74,11.05,52.39,-8,45.5637855,-84.7259728,2686
142, 18.00,02687,   1, 262,   0,1123,1064,1051,8.47,6.53,10.70,52.40,-2,45.5637836,-84.7259765,2687
142, 18.00,02688,   1, 128,   0, 749, 702, 679,5.26,4.67,7.04,48.39,3,45.5637678,-84.7260183,2688
142, 18.00,02689,   1, 169,   0, 734, 672, 664,5.63,3.87,6.83,55.52,5,45.5637604,-84.7260139,2689
142, 18.00,02690,   1, 106,   0,1007, 932, 951,8.98,3.46,9.62,68.95,3,45.5637559,-84.7259711,2690
142, 18.00,02691,   1,  96,   0,1736,1664,1678,15.70,6.34,16.93,68.01,-1,45.5637801,-84.7258840,2691
142, 18.00,02692,   1,  91,   0,1765,1692,1708,16.11,6.10,17.23,69.27,6,45.5637778,-84.7258788,2692
142, 18.00,02693,   1, 147,   0,1720,1644,1664,15.90,5.26,16.75,71.69,11,45.5637703,-84.7258818,2693
142, 18.00,02694,   1, 282,   0,1823,1748,1767,16.72,5.85,17.71,70.73,2,45.5637754,-84.7258711,2694
142, 18.00,02695,   1, 414,   0,1817,1697,1719,16.01,6.57,17.30,67.70,-2,45.5637820,-84.7258800,2695
142, 18.00,02696,   1, 226,   0,1760,1657,1700,16.77,2.88,17.01,80.27,3,45.5637487,-84.7258716,2696
142, 18.00,02697,   1, 394,   0,1439,1357,1399,13.76,1.46,13.83,83.95,7,45.5637367,-84.7259107,2697
142, 18.00,02698,   1, 232,   0,1239,1168,1191,11.36,3.59,11.92,72.46,-4,45.5637565,-84.7259405,2698
142, 18.00,02699,   1, 210,   0, 327, 256, 323,2.74,0.56,2.79,78.45,-2,45.5637314,-84.7260521,2699
142, 18.00,02700,   1, 225,   0, 334, 259, 314,2.68,0.85,2.81,72.40,-1,45.5637340,-84.7260527,2700
142, 18.00,02701,   1, 377,   0, 965, 886, 929,9.03,1.22,9.11,82.31,0,45.5637357,-84.7259713,2701
142, 18.00,02702,   1, 353,   0,1270,1171,1225,12.06,0.86,12.09,85.93,-3,45.5637317,-84.7259326,2702
142, 18.00,02703,   1, 364,   0,1342,1234,1286,12.65,1.63,12.76,82.66,2,45.5637385,-84.7259247,2703
142, 18.00,02704,   1, 101,   0,1793,1722,1759,17.54,1.08,17.57,86.48,-8,45.5637323,-84.7258624,2704
142, 18.00,02705,   1, 321,   0,1202,1129,1191,11.18,-3.18,11.62,105.86,7,45.5636957,-84.7259454,2705
142, 18.00,02706,   1, 135,   0, 543, 469, 530,5.05,-0.28,5.06,93.14,-8,45.5637233,-84.7260228,2706
142, 18.00,02707,   1, 421,   0,1047, 981,1051,8.41,-5.57,10.09,123.52,-1,45.5636748,-84.7259817,2707
142, 18.00,02708,   1, 132,   0,1150,1084,1153,9.43,-6.14,11.25,123.04,2,45.5636695,-84.7259688,2708
142, 18.00,02709,   1,  81,   0,1216,1152,1222,9.61,-7.11,11.95,126.50,0,45.5636607,-84.7259669,2709
142, 18.00,02710,   1, 350,   0,1602,1550,1601,13.88,-7.36,15.70,117.93,13,45.5636574,-84.7259123,2710
142, 18.00,02711,   1, 411,   0,1781,1713,1773,16.25,-6.24,17.40,111.00,-5,45.5636668,-84.7258816,2711
142, 18.00,02713,   1, 165,   0,1796,1732,1804,14.13,-10.73,17.74,127.23,4,45.5636269,-84.7259104,2713
142, 18.00,02714,   1, 481,   0,1642,1572,1639,14.38,-7.01,15.99,116.01,-5,45.5636603,-84.7259058,2714
142, 18.00,02715,   1, 110,   0, 900, 828, 895,8.03,-3.35,8.70,112.68,-7,45.5636949,-84.7259857,2715
142, 18.00,02716,   1, 165,   0, 885, 820, 887,7.27,-4.56,8.59,122.10,5,45.5636842,-84.7259959,2716
142, 18.00,02717,   1, 125,   0, 747, 687, 757,5.10,-5.16,7.25,135.33,4,45.5636794,-84.7260239,2717
142, 18.00,02718,   1,  89,   0, 922, 863, 933,6.50,-6.28,9.04,134.03,10,45.5636689,-84.7260064,2718
142, 18.00,02719,   1, 398,   0,1072,1009,1080,8.12,-6.44,10.36,128.43,3,45.5636671,-84.7259857,2719
142, 18.00,02720,   1, 301,   0,1216,1161,1231,8.14,-8.70,11.91,136.92,13,45.5636467,-84.7259863,2720
142, 18.00,02721,   1, 362,   0,1559,1503,1574,10.87,-10.79,15.32,134.79,6,45.5636273,-84.7259521,2721
142, 18.00,02722,   1, 395,   0,1688,1635,1726,8.73,-14.22,16.68,148.46,5,45.5635970,-84.7259808,2722
142, 18.00,02723,   1, 120,   0,1557,1574,1629,-2.68,-15.62,15.85,189.74,-1,45.5635873,-84.7261273,2723
142, 18.00,02724,   1, 110,   0, 330, 290, 368,0.71,-3.09,3.17,167.06,-2,45.5636991,-84.7260794,2724
142, 18.00,02725,   1, 503,   0, 198, 232, 272,0.05,-1.96,1.96,178.56,-10,45.5637094,-84.7260874,2725
142, 18.00,02726,   1, 225,   0, 897, 879, 955,1.50,-8.90,9.02,170.44,-3,45.5636467,-84.7260714,2726
142, 18.00,02727,   1, 281,   0, 913, 893, 966,1.78,-8.94,9.12,168.75,-2,45.5636462,-84.7260678,2727
142, 18.00,02728,   1, 132,   0,1245,1219,1300,3.07,-12.13,12.51,165.82,-3,45.5636172,-84.7260525,2728
142, 18.00,02729,   1, 346,   0,1692,1684,1755,1.58,-16.90,16.97,174.66,2,45.5635747,-84.7260733,2729
142, 18.00,02730,   1, 124,   0,1586,1579,1673,0.97,-16.09,16.12,176.55,3,45.5635821,-84.7260808,2730
142, 18.00,02731,   1, 447,   0, 412, 445, 492,-0.59,-4.21,4.26,187.96,-3,45.5636893,-84.7260964,2731
142, 18.00,02732,   1, 502,   0, 700, 737, 776,-1.97,-6.86,7.14,196.04,-11,45.5636659,-84.7261151,2732
