Plot,Plot_Radius,Nr,Tree_Spc,Tree_Dia,Tree_Hgt,Tree_PosTex1,Tree_PosTex2,Tree_PosTex3,Tree_Local_x,Tree_Local_y,Tree_Local_Dist,Tree_Local_Angle,Tree_Angle_ToPlotCenter,Latitude,Longitude,Tree_Nr
114,18,2842,1,140,0,616,550,617,5.02,-3.05,5.87,121.28,-8,45.5635876,-84.7284606,2842
114,18,2850,1,120,0,833,870,791,-5.11,6.51,8.28,321.9,4,45.5636762,-84.7285868,2850
