sep=,
Plot,Plot_Radius,Nr,Tree_Spc,Tree_Dia,Tree_Hgt,Tree_PosTex1,Tree_PosTex2,Tree_PosTex3,Tree_Local_x,Tree_Local_y,Tree_Local_Dist,Tree_Local_Angle,Tree_Angle_ToPlotCenter,Latitude,Longitude,Tree_Nr
122, 18.00,03134,   1, 133,   0, 745, 814, 813,-6.86,-3.84,7.86,240.80,-5,45.5641427,-84.7277195,3134
122, 18.00,03135,   1, 276,   0, 512, 558, 557,-4.70,-2.54,5.35,241.64,-49,45.5641538,-84.7276914,3135
122, 18.00,03136,   1, 205,   0, 806, 875, 875,-7.24,-4.33,8.44,239.09,3,45.5641383,-84.7277245,3136
122, 18.00,03137,   1, 172,   0, 813, 882, 905,-5.22,-6.85,8.61,217.32,-3,45.5641151,-84.7276996,3137
122, 18.00,03138,   1,  97,   0,1242,1305,1326,-8.38,-9.81,12.90,220.51,-4,45.5640894,-84.7277411,3138
122, 18.00,03139,   1, 431,   0,1386,1453,1461,-11.03,-8.87,14.15,231.20,-5,45.5640985,-84.7277746,3139
122, 18.00,03140,   1,  81,   0,1278,1344,1337,-12.23,-4.95,13.19,247.96,-1,45.5641340,-84.7277886,3140
122, 18.00,03141,   1,  87,   0, 889, 960, 953,-8.68,-3.38,9.31,248.72,0,45.5641472,-84.7277426,3141
122, 18.00,03142,   1,  89,   0, 873, 947, 936,-8.78,-2.63,9.16,253.34,3,45.5641540,-84.7277436,3142
122, 18.00,03143,   1, 165,   0, 480, 557, 531,-5.11,0.45,5.13,275.05,-11,45.5641808,-84.7276955,3143
122, 18.00,03144,   1, 283,   0, 471, 545, 498,-4.66,1.48,4.89,287.66,5,45.5641900,-84.7276894,3144
122, 18.00,03145,   1, 193,   0, 500, 576, 534,-5.09,1.31,5.26,284.38,5,45.5641885,-84.7276949,3145
122, 18.00,03146,   1, 259,   0, 329, 375, 342,-3.21,1.15,3.41,289.72,-53,45.5641866,-84.7276709,3146
122, 18.00,03147,   1, 176,   0,1574,1648,1633,-15.51,-4.46,16.14,253.97,11,45.5641393,-84.7278304,3147
122, 18.00,03148,   1, 168,   0,1630,1705,1688,-16.20,-4.07,16.70,255.90,-1,45.5641430,-84.7278391,3148
122, 18.00,03149,   1, 119,   0,1617,1700,1654,-16.40,2.30,16.56,277.97,3,45.5642003,-84.7278393,3149
122, 18.00,03150,   1, 255,   0,1404,1485,1449,-14.37,0.41,14.37,271.63,1,45.5641828,-84.7278140,3150
122, 18.00,03151,   1, 155,   0,1454,1513,1435,-11.22,9.41,14.64,309.99,-1,45.5642629,-84.7277705,3151
122, 18.00,03152,   1, 504,   0, 898, 958, 881,-7.18,5.26,8.90,306.22,-8,45.5642245,-84.7277202,3152
122, 18.00,03153,   1, 132,   0,1055,1112,1035,-8.19,6.78,10.64,309.61,-6,45.5642385,-84.7277327,3153
122, 18.00,03154,   1,  91,   0,1080,1138,1058,-8.23,7.16,10.91,311.02,-13,45.5642419,-84.7277330,3154
122, 18.00,03155,   1, 196,   0,1045,1118,1020,-8.07,6.81,10.56,310.20,10,45.5642388,-84.7277310,3155
122, 18.00,03156,   1,  84,   0,1057,1095,1005,-5.72,8.84,10.53,327.09,-1,45.5642564,-84.7277002,3156
122, 18.00,03157,   1,  93,   0, 424, 456, 379,-2.87,2.95,4.12,315.87,-10,45.5642027,-84.7276658,3157
122, 18.00,03158,   1,  98,   0, 699, 719, 666,-3.53,5.98,6.94,329.48,-48,45.5642301,-84.7276732,3158
122, 18.00,03159,   1, 224,   0,1074,1098,1020,-4.63,9.50,10.56,334.02,-4,45.5642620,-84.7276860,3159
122, 18.00,03160,   1, 189,   0,1115,1140,1061,-4.83,9.87,10.99,333.90,-3,45.5642654,-84.7276885,3160
122, 18.00,03161,   1,  76,   0,1044,1102,1038,-8.84,5.84,10.60,303.46,-16,45.5642302,-84.7277413,3161
122, 18.00,03162,   1, 195,   0,1482,1527,1445,-9.22,11.57,14.80,321.47,3,45.5642819,-84.7277440,3162
122, 18.00,03163,   1, 485,   0,1646,1679,1615,-9.79,12.99,16.27,322.99,2,45.5642948,-84.7277509,3163
122, 18.00,03164,   1, 109,   0,1708,1724,1648,-4.46,16.32,16.92,344.72,0,45.5643233,-84.7276814,3164
122, 18.00,03165,   1,  15,   0, 816, 877, 890,-5.98,-6.19,8.61,224.00,-23,45.5641212,-84.7277091,3165
