sep=,
Plot,Plot_Radius,Nr,Tree_Spc,Tree_Dia,Tree_Hgt,Tree_PosTex1,Tree_PosTex2,Tree_PosTex3,Tree_Local_x,Tree_Local_y,Tree_Local_Dist,Tree_Local_Angle,Tree_Angle_ToPlotCenter,Latitude,Longitude,Tree_Nr
412, 18.00,Plot,0,,0,0,0,0,0,0,0,0,0,45.5609086,-84.7067182
412, 18.00,00641,   1, 343,   0,  94, 148,  96,-0.33,-0.05,0.33,261.38,-4,45.5609083,-84.7067225,641
412, 18.00,00642,   1,  90,   0, 180, 235, 175,-1.47,0.80,1.68,298.39,5,45.5609162,-84.7067368,642
412, 18.00,00643,   1, 148,   0, 618, 609, 548,1.74,5.57,5.84,17.38,-5,45.5609583,-84.7066939,643
412, 18.00,00644,   1, 107,   0, 866, 880, 807,-2.78,8.02,8.48,340.88,-2,45.5609814,-84.7067509,644
412, 18.00,00645,   1, 359,   0,1426,1412,1360,3.71,13.36,13.86,15.50,-5,45.5610278,-84.7066659,645
412, 18.00,00646,   1, 130,   0, 663, 621, 589,4.34,4.40,6.18,44.61,-4,45.5609471,-84.7066611,646
412, 18.00,00647,   1,  73,   0, 905, 878, 829,4.39,7.51,8.70,30.30,-4,45.5609750,-84.7066593,647
412, 18.00,00648,   1,  58,   0, 769, 740, 706,4.42,5.91,7.38,36.78,-33,45.5609607,-84.7066595,648
412, 18.00,00649,   1,  29,   0, 798, 764, 729,4.80,5.96,7.65,38.84,-23,45.5609609,-84.7066547,649
412, 18.00,00650,   1, 107,   0,1628,1578,1555,11.37,11.05,15.86,45.84,-7,45.5610050,-84.7065686,650
412, 18.00,00651,   1, 339,   0,1612,1553,1542,12.40,9.40,15.56,52.83,-2,45.5609900,-84.7065560,651
412, 18.00,00652,   1, 153,   0, 656, 583, 609,5.74,2.05,6.09,70.38,4,45.5609255,-84.7066440,652
412, 18.00,00653,   1, 264,   0,1020, 949, 963,8.85,3.91,9.68,66.19,-2,45.5609415,-84.7066034,653
412, 18.00,00654,   1, 295,   0,1142,1053,1170,7.63,-8.10,11.13,136.71,-3,45.5608338,-84.7066235,654
412, 18.00,00655,   1, 114,   0,1681,1596,1621,15.60,4.80,16.33,72.89,6,45.5609478,-84.7065167,655
412, 18.00,00656,   1, 175,   0,1611,1535,1568,15.44,2.68,15.67,80.14,-4,45.5609288,-84.7065195,656
412, 18.00,00657,   1, 224,   0,1470,1393,1437,14.26,0.50,14.27,87.99,-2,45.5609094,-84.7065355,657
412, 18.00,00658,   1, 214,   0,1558,1460,1493,14.49,3.86,14.99,75.08,-1,45.5609396,-84.7065313,658
412, 18.00,00659,   1,  82,   0,1519,1444,1495,14.77,-1.62,14.86,96.25,3,45.5608903,-84.7065297,659
412, 18.00,00660,   1, 106,   0,1050, 975,1030,10.08,-1.19,10.15,96.73,2,45.5608953,-84.7065896,660
412, 18.00,00661,   1, 363,   0,1030, 952,1003,9.82,-0.01,9.82,90.06,-6,45.5609060,-84.7065926,661
412, 18.00,00662,   1, 102,   0, 720, 647, 704,6.82,-0.63,6.85,95.26,4,45.5609012,-84.7066311,662
412, 18.00,00663,   1,  87,   0, 724, 651, 710,6.84,-0.95,6.91,97.88,4,45.5608983,-84.7066310,663
412, 18.00,00664,   1, 217,   0, 976, 910, 976,8.26,-4.60,9.45,119.13,-5,45.5608651,-84.7066142,664
412, 18.00,00665,   1, 292,   0,1589,1518,1579,14.65,-5.13,15.52,109.29,-9,45.5608587,-84.7065326,665
412, 18.00,00666,   1,  91,   0,1411,1346,1418,11.12,-8.35,13.91,126.89,-8,45.5608307,-84.7065789,666
412, 18.00,00667,   1,  71,   0, 808, 758, 833,4.01,-6.90,7.98,149.84,1,45.5608455,-84.7066694,667
412, 18.00,00668,   1,  90,   0, 761, 714, 790,3.33,-6.75,7.52,153.74,-10,45.5608471,-84.7066781,668
412, 18.00,00670,   1, 102,   0, 960, 926,1003,3.09,-9.08,9.59,161.23,-2,45.5608261,-84.7066820,670
412, 18.00,00671,   1, 111,   0, 972, 940,1029,2.59,-9.44,9.79,164.66,-1,45.5608231,-84.7066885,671
412, 18.00,00673,   1, 348,   0,1059,1029,1103,3.22,-9.99,10.49,162.15,-7,45.5608180,-84.7066807,673
412, 18.00,00674,   1,  85,   0,1379,1350,1426,4.14,-13.21,13.84,162.60,-1,45.5607888,-84.7066701,674
412, 18.00,00675,   1, 192,   0,1585,1559,1634,4.43,-15.23,15.86,163.78,0,45.5607705,-84.7066671,675
412, 18.00,00676,   1, 334,   0,1447,1442,1509,0.93,-14.49,14.52,176.34,-4,45.5607780,-84.7067117,676
412, 18.00,00677,   1, 303,   0,1221,1216,1288,0.74,-12.27,12.30,176.56,-5,45.5607980,-84.7067133,677
412, 18.00,00678,   1, 100,   0,1671,1674,1749,-0.37,-16.96,16.96,181.25,-1,45.5607562,-84.7067292,678
