sep=,
Plot,Plot_Radius,Nr,Tree_Spc,Tree_Dia,Tree_Hgt,Tree_PosTex1,Tree_PosTex2,Tree_PosTex3,Tree_Local_x,Tree_Local_y,Tree_Local_Dist,Tree_Local_Angle,Tree_Angle_ToPlotCenter,Latitude,Longitude,Tree_Nr
342, 18.00,Plot,0,,0,0,0,0,0,0,0,0,0,45.5637404,-84.7031394
342, 18.00,01465,   1,  91,   0,1435,1454,1380,-4.79,13.40,14.23,340.32,-5,45.5638621,-84.7031958,1465
342, 18.00,01466,   1, 188,   0,1689,1651,1613,9.29,13.59,16.47,34.37,2,45.5638602,-84.7030154,1466
342, 18.00,01467,   1, 141,   0,1682,1637,1591,9.03,13.63,16.35,33.53,13,45.5638607,-84.7030187,1467
342, 18.00,01468,   1, 152,   0,1753,1715,1675,9.41,14.29,17.11,33.37,9,45.5638665,-84.7030136,1468
342, 18.00,01469,   1, 161,   0,1805,1771,1727,8.92,15.22,17.64,30.36,4,45.5638750,-84.7030196,1469
342, 18.00,01470,   1, 210,   0,1822,1780,1739,10.08,14.62,17.76,34.56,-4,45.5638693,-84.7030050,1470
342, 18.00,01471,   1, 163,   0,1224,1188,1148,6.79,9.68,11.82,35.05,-1,45.5638257,-84.7030489,1471
342, 18.00,01472,   1,  84,   0,1089,1058,1015,5.76,8.81,10.53,33.16,-6,45.5638182,-84.7030624,1472
342, 18.00,01473,   1, 412,   0, 965, 920, 889,6.09,6.72,9.07,42.19,-3,45.5637993,-84.7030589,1473
342, 18.00,01474,   1, 303,   0, 330, 255, 293,2.45,1.10,2.68,65.82,-2,45.5637497,-84.7031076,1474
342, 18.00,01475,   1, 119,   0, 805, 733, 754,7.11,2.68,7.60,69.33,-4,45.5637627,-84.7030473,1475
342, 18.00,01476,   1, 335,   0,1043, 970, 989,9.19,3.59,9.87,68.69,5,45.5637703,-84.7030203,1476
342, 18.00,01477,   1, 208,   0,1504,1428,1461,14.34,2.67,14.59,79.45,-7,45.5637607,-84.7029547,1477
342, 18.00,01478,   1, 143,   0,1490,1410,1441,14.10,3.14,14.45,77.45,-15,45.5637650,-84.7029576,1478
342, 18.00,01479,   1, 139,   0,1786,1711,1768,17.11,-3.82,17.53,102.59,4,45.5637016,-84.7029217,1479
342, 18.00,01480,   1, 105,   0,1676,1601,1648,16.39,-0.88,16.41,93.07,-2,45.5637283,-84.7029298,1480
342, 18.00,01481,   1, 126,   0,1666,1588,1635,16.28,-0.30,16.28,91.06,-1,45.5637335,-84.7029311,1481
342, 18.00,01482,   1, 393,   0,1454,1379,1436,13.86,-2.50,14.09,100.21,-6,45.5637144,-84.7029628,1482
342, 18.00,01483,   1, 101,   0,1634,1575,1639,13.18,-9.31,16.14,125.24,-2,45.5636532,-84.7029740,1483
342, 18.00,01484,   1, 246,   0,1338,1276,1351,9.65,-8.90,13.13,132.68,1,45.5636579,-84.7030191,1484
342, 18.00,01485,   1, 191,   0, 998, 936,1007,7.39,-6.35,9.74,130.65,-6,45.5636814,-84.7030471,1485
342, 18.00,01486,   1, 126,   0, 909, 851, 923,5.99,-6.58,8.90,137.69,0,45.5636797,-84.7030651,1486
342, 18.00,01487,   1, 231,   0, 798, 731, 797,6.81,-3.50,7.65,117.20,2,45.5637072,-84.7030535,1487
342, 18.00,01488,   1, 316,   0, 799, 752, 832,3.44,-7.01,7.81,153.89,-9,45.5636764,-84.7030979,1488
342, 18.00,01489,   1, 194,   0, 798, 760, 835,2.84,-7.37,7.90,158.90,6,45.5636734,-84.7031056,1489
342, 18.00,01490,   1, 236,   0,1102,1066,1142,3.99,-10.19,10.94,158.61,-8,45.5636477,-84.7030920,1490
342, 18.00,01491,   1, 120,   0,1326,1286,1364,5.65,-11.96,13.23,154.73,-5,45.5636313,-84.7030714,1491
342, 18.00,01492,   1, 211,   0,1581,1519,1604,10.24,-11.78,15.61,139.00,-2,45.5636318,-84.7030125,1492
342, 18.00,01493,   1,  81,   0,1629,1548,1628,14.03,-7.75,16.03,118.91,-10,45.5636671,-84.7029625,1493
342, 18.00,01494,   1, 102,   0,1569,1527,1611,6.65,-14.20,15.68,154.89,-4,45.5636110,-84.7030594,1494
342, 18.00,01495,   1, 184,   0,1610,1553,1632,10.30,-12.16,15.93,139.73,-1,45.5636284,-84.7030120,1495
342, 18.00,01496,   1, 280,   0,1576,1547,1623,4.87,-14.95,15.72,161.94,-7,45.5636047,-84.7030824,1496
342, 18.00,01497,   1, 128,   0,1681,1652,1711,6.86,-15.33,16.79,155.89,1,45.5636008,-84.7030572,1497
342, 18.00,01498,   1, 186,   0, 562,1356,1426,-6.45,-3.77,7.46,239.71,5,45.5637082,-84.7032233,1498
342, 18.00,01499,   1,  85,   0,1085,1069,1134,1.91,-10.77,10.94,169.93,21,45.5636430,-84.7031188,1499
342, 18.00,01500,   1, 212,   0,1132,1104,1177,3.28,-10.82,11.30,163.15,5,45.5636423,-84.7031014,1500
342, 18.00,01501,   1, 169,   0,1172,1173,1241,0.02,-11.91,11.91,179.90,-1,45.5636333,-84.7031435,1501
342, 18.00,01502,   1, 148,   0, 936, 938,1004,-0.04,-9.55,9.55,180.24,9,45.5636545,-84.7031434,1502
342, 18.00,01503,   1, 146,   0, 948, 935,1006,1.18,-9.51,9.59,172.92,-10,45.5636545,-84.7031277,1503
342, 18.00,01504,   1, 141,   0, 868, 861, 957,0.51,-8.91,8.93,176.69,8,45.5636601,-84.7031360,1504
342, 18.00,01505,   1, 111,   0, 349, 339, 384,0.47,-3.50,3.53,172.32,-51,45.5637088,-84.7031346,1505
342, 18.00,01506,   1,  96,   0, 549, 574, 623,-0.94,-5.67,5.75,189.41,0,45.5636897,-84.7031535,1506
342, 18.00,01507,   1, 287,   0, 932, 967,1011,-2.87,-9.15,9.59,197.44,4,45.5636589,-84.7031795,1507
342, 18.00,01508,   1, 284,   0,1315,1331,1389,-1.87,-13.22,13.35,188.05,-6,45.5636220,-84.7031681,1508
342, 18.00,01509,   1, 323,   0,1457,1474,1530,-2.32,-14.57,14.75,189.04,6,45.5636100,-84.7031744,1509
342, 18.00,01510,   1, 187,   0,1422,1425,1493,-0.27,-14.42,14.42,181.07,1,45.5636108,-84.7031481,1510
342, 18.00,01511,   1, 313,   0,1651,1662,1728,-1.54,-16.63,16.70,185.29,2,45.5635912,-84.7031652,1511
342, 18.00,01512,   1,  93,   0,1569,1611,1647,-7.17,-14.39,16.08,206.49,-8,45.5636128,-84.7032364,1512
342, 18.00,01513,   1, 279,   0,1541,1587,1618,-7.92,-13.56,15.70,210.27,-2,45.5636205,-84.7032457,1513
342, 18.00,01514,   1, 108,   0,1193,1245,1291,-5.40,-11.18,12.42,205.77,-11,45.5636412,-84.7032126,1514
342, 18.00,01515,   1,  16,   0,1047,1090,1123,-4.84,-9.74,10.88,206.45,-7,45.5636541,-84.7032049,1515
342, 18.00,01516,   1, 287,   0, 921, 974,1001,-4.87,-8.20,9.53,210.71,-2,45.5636680,-84.7032047,1516
342, 18.00,01517,   1, 307,   0, 938,1000,1003,-7.90,-5.58,9.67,234.77,2,45.5636923,-84.7032425,1517
342, 18.00,01518,   1, 208,   0, 409, 466, 484,-1.82,-3.98,4.37,204.52,-4,45.5637051,-84.7031641,1518
342, 18.00,01519,   1,  82,   0, 200, 268, 270,-0.40,-2.14,2.17,190.54,6,45.5637213,-84.7031452,1519
342, 18.00,01520,   1, 298,   0, 258, 334, 307,-2.68,0.61,2.75,282.78,5,45.5637466,-84.7031734,1520
342, 18.00,01521,   1, 284,   0, 512, 581, 576,-5.11,-1.78,5.41,250.79,2,45.5637257,-84.7032054,1521
342, 18.00,01522,   1, 155,   0, 630, 699, 670,-6.52,0.85,6.57,277.43,2,45.5637497,-84.7032225,1522
342, 18.00,01523,   1, 178,   0, 901, 972, 962,-8.94,-2.85,9.38,252.32,5,45.5637171,-84.7032548,1523
342, 18.00,01524,   1, 135,   0,1198,1266,1244,-12.28,-1.11,12.33,264.85,-4,45.5637336,-84.7032970,1524
342, 18.00,01525,   1, 150,   0,1411,1466,1449,-14.29,-1.60,14.38,263.61,-1,45.5637297,-84.7033229,1525
342, 18.00,01526,   1, 189,   0,1419,1491,1480,-13.76,-4.81,14.58,250.72,3,45.5637007,-84.7033173,1526
342, 18.00,01530,   1, 301,   0,1363,1442,1403,-13.86,1.18,13.91,274.86,3,45.5637546,-84.7033164,1530
342, 18.00,01531,   1, 267,   0,1241,1320,1284,-12.70,0.68,12.72,273.06,3,45.5637498,-84.7033018,1531
342, 18.00,01532,   1,  95,   0,1210,1293,1248,-12.34,1.87,12.48,278.61,2,45.5637604,-84.7032967,1532
342, 18.00,01533,   1, 114,   0,1114,1194,1157,-11.49,0.85,11.52,274.22,13,45.5637510,-84.7032861,1533
342, 18.00,01534,   1, 144,   0, 993,1070,1022,-9.92,2.53,10.24,284.33,13,45.5637657,-84.7032654,1534
342, 18.00,01535,   1, 143,   0, 909, 987, 935,-9.00,2.66,9.38,286.45,-3,45.5637666,-84.7032536,1535
342, 18.00,01536,   1, 143,   0, 890, 972, 917,-8.83,2.62,9.21,286.53,-1,45.5637662,-84.7032514,1536
342, 18.00,01537,   1, 276,   0, 884, 962, 924,-9.06,1.12,9.13,277.05,-1,45.5637528,-84.7032549,1537
342, 18.00,01538,   1, 112,   0, 823, 901, 860,-8.45,1.43,8.57,279.62,11,45.5637555,-84.7032471,1538
342, 18.00,01539,   1, 166,   0, 421, 492, 445,-4.16,1.48,4.42,289.61,17,45.5637548,-84.7031921,1539
342, 18.00,01540,   1, 121,   0, 291, 361, 309,-2.81,1.23,3.07,293.58,15,45.5637522,-84.7031749,1540
342, 18.00,01541,   1, 160,   0, 485, 515, 440,-3.17,3.47,4.69,317.59,3,45.5637724,-84.7031786,1541
342, 18.00,01542,   1, 206,   0, 510, 538, 461,-3.14,3.76,4.90,320.11,6,45.5637750,-84.7031782,1542
342, 18.00,01543,   1, 213,   0, 549, 581, 507,-3.57,3.97,5.34,318.02,6,45.5637770,-84.7031836,1543
342, 18.00,01544,   1, 217,   0,1400,1455,1385,-11.06,8.67,14.06,308.10,14,45.5638213,-84.7032778,1544
342, 18.00,01545,   1, 258,   0,1456,1500,1427,-9.86,10.66,14.52,317.24,7,45.5638388,-84.7032616,1545
342, 18.00,01546,   1, 165,   0,1727,1722,1647,1.13,16.93,16.97,3.81,-4,45.5638924,-84.7031187,1546
342, 18.00,01547,   1, 171,   0,1804,1715,1640,9.75,14.13,17.17,34.62,8,45.5638650,-84.7030093,1547
342, 18.00,01548,   1, 115,   0,1700,1715,1644,-4.33,16.29,16.85,345.10,12,45.5638880,-84.7031889,1548
