Plot,Plot_Radius,Nr,Tree_Spc,Tree_Dia,Tree_Hgt,Tree_PosTex1,Tree_PosTex2,Tree_PosTex3,Tree_Local_x,Tree_Local_y,Tree_Local_Dist,Tree_Local_Angle,Tree_Angle_ToPlotCenter,Latitude,Longitude,Tree_Nr
113,18,2794,1,109,0,232,158,202,1.49,0.73,1.66,63.9,-1,45.5636604,-84.728119,2794
113,18,2795,1,245,0,231,155,212,1.41,0.74,1.59,62.31,-1,45.5636605,-84.72812,2795
113,18,2780,1,97,0,1044,1072,1008,-5.66,8.72,10.4,327.02,-35,45.5637342,-84.7282076,2780
113,18,2803,1,155,0,824,822,892,0.24,-8.4,8.4,178.37,-4,45.5635786,-84.7281383,2803
