sep=,
Plot,Plot_Radius,Nr,Tree_Spc,Tree_Dia,Tree_Hgt,Tree_PosTex1,Tree_PosTex2,Tree_PosTex3,Tree_Local_x,Tree_Local_y,Tree_Local_Dist,Tree_Local_Angle,Tree_Angle_ToPlotCenter,Latitude,Longitude,Tree_Nr
422, 18.00,Plot,0,,0,0,0,0,0,0,0,0,0,45.5620142,-84.7053610
422, 18.00,00206,   1, 183,   0, 509, 499, 323,0.13,4.36,4.36,1.70,-7,45.5620533,-84.7053578,206
422, 18.00,00207,   1, 344,   0, 692, 667, 499,0.60,6.02,6.05,5.66,6,45.5620681,-84.7053512,207
422, 18.00,00208,   1,  89,   0, 947, 968, 777,-1.03,8.90,8.96,353.41,-4,45.5620945,-84.7053709,208
422, 18.00,00209,   1, 248,   0,1709,1666,1521,3.61,15.86,16.26,12.82,1,45.5621559,-84.7053090,209
422, 18.00,00210,   1,  79,   0, 758, 686, 558,2.55,6.15,6.65,22.53,-5,45.5620688,-84.7053261,210
422, 18.00,00211,   1, 234,   0,1323,1231,1120,5.59,10.81,12.17,27.32,-8,45.5621100,-84.7052855,211
422, 18.00,00212,   1, 266,   0,1287,1192,1086,5.67,10.33,11.79,28.74,2,45.5621056,-84.7052847,212
422, 18.00,00213,   1,  81,   0,1703,1629,1501,6.03,14.94,16.11,21.96,-4,45.5621470,-84.7052784,213
422, 18.00,00214,   1, 216,   0,1407,1297,1204,7.10,10.84,12.96,33.20,-2,45.5621099,-84.7052662,214
422, 18.00,00215,   1, 256,   0,1366,1248,1169,7.56,9.99,12.53,37.12,-5,45.5621021,-84.7052605,215
422, 18.00,00216,   1, 175,   0,1512,1391,1317,8.75,10.98,14.04,38.55,-5,45.5621107,-84.7052450,216
422, 18.00,00217,   1, 129,   0,1776,1670,1577,9.04,14.07,16.73,32.72,-7,45.5621384,-84.7052401,217
422, 18.00,00218,   1, 305,   0, 797, 620, 646,6.14,2.82,6.76,65.33,-1,45.5620379,-84.7052814,218
422, 18.00,00219,   1, 308,   0,1224,1065,1050,9.03,6.34,11.03,54.93,-1,45.5620689,-84.7052431,219
422, 18.00,00220,   1, 153,   0, 875, 769, 764,6.74,4.33,8.01,57.30,-49,45.5620514,-84.7052731,220
422, 18.00,00221,   1, 102,   0,1471,1307,1301,11.53,7.20,13.59,58.00,-5,45.5620760,-84.7052108,221
