sep=,
Plot,Plot_Radius,Nr,Tree_Spc,Tree_Dia,Tree_Hgt,Tree_PosTex1,Tree_PosTex2,Tree_PosTex3,Tree_Local_x,Tree_Local_y,Tree_Local_Dist,Tree_Local_Angle,Tree_Angle_ToPlotCenter,Latitude,Longitude,Tree_Nr
432, 18.00,Plot,0,,0,0,0,0,0,0,0,0,0,45.5603601,-84.7047930
432, 18.00,00497,   1, 161,   0, 216, 230,  74,-0.77,1.34,1.54,330.12,3,45.5603724,-84.7048024,497
432, 18.00,00498,   1,  87,   0, 561, 608, 453,-2.33,4.89,5.41,334.52,2,45.5604047,-84.7048210,498
432, 18.00,00499,   1, 123,   0, 590, 627, 473,-1.98,5.26,5.62,339.37,0,45.5604080,-84.7048164,499
432, 18.00,00500,   1, 140,   0, 637, 689, 538,-2.89,5.48,6.19,332.19,1,45.5604102,-84.7048280,500
432, 18.00,00501,   1, 294,   0,1092,1192,1006,-6.28,8.85,10.85,324.66,8,45.5604414,-84.7048701,501
432, 18.00,00502,   1, 107,   0,1079,1167,1013,-6.77,8.50,10.86,321.48,10,45.5604383,-84.7048765,502
432, 18.00,00503,   1, 122,   0,1272,1353,1194,-7.13,10.54,12.73,325.95,-2,45.5604568,-84.7048804,503
432, 18.00,00504,   1,  86,   0,1304,1398,1231,-7.87,10.49,13.12,323.13,4,45.5604565,-84.7048899,504
432, 18.00,00505,   1, 188,   0, 324, 253, 165,1.33,1.91,2.33,34.85,-1,45.5603770,-84.7047753,505
432, 18.00,00506,   1, 231,   0, 639, 650, 504,-0.78,5.88,5.93,352.44,-2,45.5604132,-84.7048008,506
432, 18.00,00507,   1, 296,   0,1260,1279,1136,-1.98,12.01,12.17,350.66,-7,45.5604687,-84.7048139,507
432, 18.00,00508,   1, 266,   0,1278,1293,1147,-1.55,12.22,12.32,352.78,-3,45.5604705,-84.7048083,508
432, 18.00,00509,   1, 302,   0,1347,1360,1216,-1.44,12.90,12.98,353.64,-3,45.5604765,-84.7048067,509
432, 18.00,00510,   1, 127,   0,1258,1251,1115,0.52,12.06,12.07,2.49,8,45.5604685,-84.7047819,510
432, 18.00,00511,   1,  80,   0,1102,1081, 952,1.62,10.33,10.46,8.89,4,45.5604527,-84.7047685,511
432, 18.00,00512,   1, 287,   0,1789,1792,1647,-0.52,17.34,17.35,358.28,0,45.5605162,-84.7047933,512
432, 18.00,00513,   1, 136,   0,1659,1595,1499,6.82,14.29,15.83,25.49,9,45.5604869,-84.7047005,513
432, 18.00,00514,   1, 336,   0,1529,1480,1368,4.65,13.73,14.49,18.71,1,45.5604824,-84.7047285,514
432, 18.00,00515,   1, 124,   0, 777, 723, 616,2.86,6.43,7.04,24.00,6,45.5604173,-84.7047540,515
432, 18.00,00516,   1, 160,   0, 843, 726, 648,4.49,5.79,7.33,37.81,3,45.5604111,-84.7047334,516
432, 18.00,00517,   1,  10,   0,1091, 982, 934,7.11,7.12,10.07,44.96,-4,45.5604224,-84.7046993,517
432, 18.00,00518,   1, 141,   0,1268,1158,1112,8.30,8.36,11.78,44.80,8,45.5604332,-84.7046837,518
432, 18.00,00519,   1,  84,   0,1068, 964, 927,7.20,6.75,9.87,46.81,28,45.5604190,-84.7046984,519
432, 18.00,00520,   1, 345,   0,1860,1715,1702,14.39,9.92,17.48,55.43,3,45.5604456,-84.7046051,520
432, 18.00,00521,   1, 232,   0,1745,1596,1621,15.24,6.29,16.49,67.57,3,45.5604128,-84.7045956,521
432, 18.00,00522,   1, 144,   0,1145, 983,1057,10.53,1.24,10.61,83.29,-2,45.5603686,-84.7046577,522
432, 18.00,00523,   1, 167,   0, 650, 492, 614,5.71,-1.10,5.81,100.87,-5,45.5603488,-84.7047203,523
432, 18.00,00524,   1, 204,   0, 686, 534, 663,5.96,-1.79,6.22,106.72,-2,45.5603425,-84.7047174,524
432, 18.00,00525,   1,  59,   0, 926, 802, 950,6.78,-5.84,8.95,130.74,-8,45.5603058,-84.7047083,525
432, 18.00,00526,   1,  86,   0, 857, 749, 881,6.16,-5.57,8.30,132.12,-30,45.5603085,-84.7047162,526
432, 18.00,00527,   1, 104,   0,1047, 926,1077,7.44,-6.94,10.17,133.01,-1,45.5602958,-84.7047003,527
