sep=,
Plot,Plot_Radius,Nr,Tree_Spc,Tree_Dia,Tree_Hgt,Tree_PosTex1,Tree_PosTex2,Tree_PosTex3,Tree_Local_x,Tree_Local_y,Tree_Local_Dist,Tree_Local_Angle,Tree_Angle_ToPlotCenter,Latitude,Longitude,Tree_Nr
441, 18.00,Plot,0,,0,0,0,0,0,0,0,0,0,45.5618296,-84.7033374
441, 18.00,00144,   1, 101,   0, 399, 379, 206,0.31,3.20,3.21,5.52,-5,45.5618583,-84.7033323,144
441, 18.00,00145,   1, 109,   0, 456, 437, 264,0.34,3.78,3.80,5.13,-4,45.5618635,-84.7033317,145
441, 18.00,00146,   1, 147,   0, 396, 393, 210,-0.05,3.25,3.25,359.12,-6,45.5618589,-84.7033369,146
441, 18.00,00147,   1, 158,   0, 412, 427, 233,-0.40,3.46,3.48,353.41,-1,45.5618609,-84.7033413,147
441, 18.00,00148,   1, 137,   0, 597, 449, 426,3.86,2.92,4.84,52.87,-5,45.5618549,-84.7032870,148
441, 18.00,00149,   1, 164,   0, 622, 465, 456,4.21,2.80,5.06,56.40,-5,45.5618537,-84.7032825,149
441, 18.00,00150,   1, 118,   0, 655, 497, 490,4.55,2.93,5.41,57.25,-5,45.5618548,-84.7032781,150
441, 18.00,00151,   1, 111,   0, 843, 695, 665,5.71,4.57,7.32,51.29,-6,45.5618693,-84.7032627,151
441, 18.00,00152,   1,  80,   0, 838, 707, 650,5.08,5.25,7.30,44.06,-4,45.5618755,-84.7032705,152
441, 18.00,00153,   1,  99,   0,1786,1719,1589,5.85,15.94,16.98,20.15,-5,45.5619715,-84.7032567,153
441, 18.00,00154,   1,  93,   0,1204,1079,1012,7.14,8.34,10.98,40.57,-13,45.5619028,-84.7032429,154
441, 18.00,00155,   1, 123,   0,1454,1328,1264,8.90,10.12,13.48,41.33,-10,45.5619184,-84.7032197,155
441, 18.00,00156,   1, 105,   0,1540,1383,1319,9.71,10.26,14.13,43.40,-6,45.5619194,-84.7032094,156
441, 18.00,00157,   1, 171,   0,1545,1413,1349,9.56,10.67,14.32,41.86,-8,45.5619231,-84.7032112,157
441, 18.00,00158,   1,  86,   0,1546,1418,1353,9.53,10.79,14.39,41.44,-6,45.5619242,-84.7032115,158
441, 18.00,00159,   1,  90,   0,1528,1395,1337,9.77,10.31,14.20,43.46,-3,45.5619198,-84.7032086,159
441, 18.00,00160,   1,  17,   0, 982, 817, 816,7.51,4.43,8.72,59.46,0,45.5618675,-84.7032397,160
441, 18.00,00161,   1,  53,   0,1009, 845, 834,7.49,4.92,8.96,56.68,-6,45.5618720,-84.7032397,161
441, 18.00,00162,   1,  99,   0,1063, 865, 952,9.53,1.02,9.58,83.90,-4,45.5618363,-84.7032151,162
441, 18.00,00163,   1, 246,   0,1895,1722,1760,16.87,5.88,17.86,70.78,-1,45.5618782,-84.7031193,163
441, 18.00,00164,   1,  81,   0,1377,1187,1240,12.23,3.36,12.68,74.63,-4,45.5618567,-84.7031796,164
441, 18.00,00165,   1, 478,   0,1696,1512,1547,14.61,5.67,15.67,68.78,-3,45.5618769,-84.7031483,165
441, 18.00,00166,   1, 506,   0,1473,1275,1354,13.31,2.10,13.47,81.03,-1,45.5618451,-84.7031663,166
441, 18.00,00167,   1, 139,   0, 983, 783, 920,8.77,-1.53,8.91,99.89,-2,45.5618136,-84.7032256,167
441, 18.00,00168,   1,  90,   0,1226,1022,1135,11.26,-0.37,11.27,91.88,-4,45.5618234,-84.7031934,168
