sep=,
Plot,Plot_Radius,Nr,Tree_Spc,Tree_Dia,Tree_Hgt,Tree_PosTex1,Tree_PosTex2,Tree_PosTex3,Tree_Local_x,Tree_Local_y,Tree_Local_Dist,Tree_Local_Angle,Tree_Angle_ToPlotCenter,Latitude,Longitude,Tree_Nr
241, 18.00,Plot,0,,0,0,0,0,0,0,0,0,0,45.5562079,-84.7246955
241, 18.00,02146,   1, 254,   0,1195,1188,1131,1.68,11.50,11.62,8.29,-4,45.5563110,-84.7246699,2146
241, 18.00,02147,   1, 103,   0,1275,1266,1209,2.29,12.28,12.49,10.56,-1,45.5563178,-84.7246618,2147
241, 18.00,02148,   1, 173,   0,1442,1434,1377,2.18,13.97,14.14,8.88,-5,45.5563330,-84.7246625,2148
241, 18.00,02149,   1, 100,   0,1622,1648,1559,-5.92,14.97,16.09,338.43,6,45.5563441,-84.7247659,2149
241, 18.00,02150,   1, 163,   0,1371,1342,1295,6.31,11.72,13.31,28.28,2,45.5563118,-84.7246106,2150
241, 18.00,02151,   1, 103,   0,1236,1216,1165,4.48,11.18,12.04,21.83,7,45.5563073,-84.7246342,2151
241, 18.00,02152,   1, 267,   0,1023, 997, 952,4.82,8.52,9.79,29.50,0,45.5562833,-84.7246307,2152
241, 18.00,02153,   1,  84,   0, 380, 346, 309,2.45,2.25,3.32,47.44,2,45.5562275,-84.7246634,2153
241, 18.00,02154,   1,  16,   0, 916, 861, 850,7.10,5.14,8.77,54.08,3,45.5562524,-84.7246028,2154
241, 18.00,02155,   1,  33,   0, 948, 901, 880,6.80,6.05,9.10,48.34,1,45.5562606,-84.7246063,2155
241, 18.00,02156,   1, 148,   0,1173,1131,1104,7.66,8.34,11.33,42.59,-8,45.5562810,-84.7245944,2156
241, 18.00,02157,   1, 105,   0,1160,1108,1094,8.76,6.96,11.19,51.53,6,45.5562683,-84.7245808,2157
241, 18.00,02158,   1, 101,   0,1559,1509,1491,11.36,10.08,15.19,48.40,-6,45.5562957,-84.7245465,2158
241, 18.00,02159,   1,  79,   0,1722,1676,1653,11.84,11.98,16.85,44.66,-2,45.5563127,-84.7245396,2159
241, 18.00,02160,   1, 322,   0,1232,1166,1191,11.47,3.00,11.85,75.32,-11,45.5562320,-84.7245477,2160
