sep=,
Plot,Plot_Radius,Nr,Tree_Spc,Tree_Dia,Tree_Hgt,Tree_PosTex1,Tree_PosTex2,Tree_PosTex3,Tree_Local_x,Tree_Local_y,Tree_Local_Dist,Tree_Local_Angle,Tree_Angle_ToPlotCenter,Latitude,Longitude,Tree_Nr
231, 18.00,01978,   1, 251,   0,1308,1255,1232,9.12,8.63,12.56,46.58,2,45.5563388,-84.7258010,1978
231, 18.00,01979,   1, 508,   0,1069,1007, 998,8.11,5.92,10.04,53.86,3,45.5563147,-84.7258150,1979
231, 18.00,01980,   1,  84,   0,1075,1023,1001,7.68,6.89,10.32,48.12,7,45.5563235,-84.7258201,1980
231, 18.00,01981,   1, 100,   0,1451,1375,1384,12.64,6.08,14.03,64.33,10,45.5563149,-84.7257569,1981
231, 18.00,01982,   1, 397,   0,1530,1456,1456,12.58,7.53,14.66,59.10,6,45.5563280,-84.7257572,1982
231, 18.00,01983,   1, 348,   0,1653,1586,1587,13.81,8.02,15.97,59.85,4,45.5563321,-84.7257413,1983
231, 18.00,01984,   1, 388,   0,1876,1800,1795,15.14,9.93,18.10,56.75,-7,45.5563489,-84.7257236,1984
231, 18.00,01985,   1, 439,   0,1869,1790,1824,17.87,3.06,18.13,80.28,1,45.5562864,-84.7256911,1985
231, 18.00,01986,   1, 470,   0,1558,1484,1506,14.24,4.63,14.98,71.97,6,45.5563015,-84.7257370,1986
231, 18.00,01987,   1, 400,   0, 908, 825, 864,8.31,1.79,8.50,77.82,-5,45.5562775,-84.7258139,1987
231, 18.00,01988,   1, 181,   0, 664, 588, 630,6.08,1.19,6.19,78.93,-2,45.5562726,-84.7258427,1988
231, 18.00,01989,   1, 348,   0,1069, 992,1047,10.20,-0.76,10.23,94.24,-5,45.5562541,-84.7257906,1989
231, 18.00,01990,   1, 437,   0,1570,1495,1544,15.16,-0.94,15.19,93.53,-5,45.5562512,-84.7257272,1990
231, 18.00,01992,   1, 336,   0,1549,1476,1541,14.06,-5.53,15.11,111.45,-8,45.5562102,-84.7257429,1992
231, 18.00,01993,   1,  88,   0,1744,1662,1729,16.36,-5.04,17.12,107.12,8,45.5562140,-84.7257134,1993
231, 18.00,01994,   1,  79,   0,1374,1304,1367,12.49,-5.06,13.48,112.04,-2,45.5562148,-84.7257629,1994
231, 18.00,01995,   1, 177,   0,1347,1279,1342,12.06,-5.32,13.18,113.79,4,45.5562126,-84.7257685,1995
231, 18.00,01996,   1, 177,   0,1099,1036,1098,9.46,-5.02,10.71,117.93,-2,45.5562160,-84.7258016,1996
231, 18.00,01997,   1, 152,   0, 923, 858, 925,7.60,-4.76,8.97,122.05,4,45.5562188,-84.7258254,1997
231, 18.00,01998,   1, 257,   0, 728, 669, 741,4.62,-5.27,7.01,138.76,-1,45.5562149,-84.7258637,1998
231, 18.00,01999,   1,  88,   0, 553, 498, 572,2.61,-4.68,5.36,150.88,-9,45.5562207,-84.7258893,1999
231, 18.00,02000,   1, 113,   0, 244, 204, 277,0.40,-2.15,2.19,169.56,7,45.5562440,-84.7259167,2000
231, 18.00,02001,   1,  92,   0, 225, 183, 259,0.34,-1.94,1.97,170.06,2,45.5562460,-84.7259173,2001
231, 18.00,02002,   1, 116,   0, 239, 208, 282,0.34,-2.19,2.22,171.18,-1,45.5562437,-84.7259174,2002
231, 18.00,02003,   1,  24,   0, 980, 925,1000,5.85,-7.73,9.69,142.88,1,45.5561925,-84.7258489,2003
231, 18.00,02004,   1, 215,   0,1354,1309,1380,7.34,-11.22,13.41,146.81,-8,45.5561607,-84.7258311,2004
231, 18.00,02005,   1,   0,   0, 590, 569, 602,3.13,-4.95,5.86,147.69,-64,45.5562182,-84.7258827,2005
231, 18.00,02007,   1, 203,   0,1421,1380,1458,6.24,-12.68,14.13,153.80,1,45.5561479,-84.7258457,2007
231, 18.00,02046,   1,  81,   0,1384,1334,1413,7.48,-11.57,13.77,147.11,6,45.5561576,-84.7258294,2046
231, 18.00,02008,   1, 184,   0,1729,1682,1768,8.28,-15.10,17.22,151.26,-1,45.5561256,-84.7258205,2008
231, 18.00,02009,   1, 184,   0,1740,1714,1787,5.08,-16.66,17.42,163.03,-3,45.5561124,-84.7258619,2009
231, 18.00,02010,   1, 102,   0,1810,1721,1801,16.36,-6.94,17.77,112.99,-3,45.5561969,-84.7257141,2010
231, 18.00,02011,   1, 113,   0,1253,1209,1285,6.04,-10.91,12.47,151.06,-4,45.5561638,-84.7258477,2011
231, 18.00,02012,   1, 136,   0,1237,1192,1269,5.94,-10.76,12.29,151.08,-3,45.5561652,-84.7258488,2012
231, 18.00,02013,   1, 114,   0,1153,1115,1191,4.52,-10.57,11.50,156.86,4,45.5561672,-84.7258669,2013
231, 18.00,02014,   1, 357,   0,1115,1111,1203,0.53,-11.30,11.31,177.30,-10,45.5561618,-84.7259183,2014
231, 18.00,02015,   1, 275,   0, 959, 927,1004,2.94,-9.05,9.52,162.00,0,45.5561813,-84.7258866,2015
231, 18.00,02016,   1, 253,   0, 882, 849, 923,2.86,-8.27,8.74,160.93,-11,45.5561884,-84.7258874,2016
231, 18.00,02017,   1, 286,   0, 780, 754, 827,1.89,-7.51,7.74,165.87,2,45.5561955,-84.7258995,2017
231, 18.00,02018,   1, 418,   0,1556,1537,1620,2.92,-15.27,15.55,169.17,-8,45.5561254,-84.7258891,2018
231, 18.00,02019,   1, 396,   0,1568,1532,1608,6.40,-14.16,15.54,155.69,-12,45.5561345,-84.7258442,2019
231, 18.00,02020,   1, 447,   0,1740,1750,1827,-1.24,-17.50,17.55,184.04,-5,45.5561064,-84.7259431,2020
231, 18.00,02021,   1, 360,   0,1517,1567,1607,-7.21,-13.71,15.49,207.74,0,45.5561420,-84.7260182,2021
231, 18.00,02022,   1, 425,   0,1410,1465,1494,-8.06,-11.93,14.40,214.04,-7,45.5561582,-84.7260285,2022
231, 18.00,02023,   1, 306,   0, 728, 776, 807,-3.12,-6.89,7.56,204.36,-1,45.5562023,-84.7259634,2023
231, 18.00,02024,   1, 201,   0, 264, 316, 341,-0.58,-2.80,2.86,191.66,4,45.5562384,-84.7259294,2024
231, 18.00,02025,   1, 141,   0, 272, 328, 348,-0.77,-2.88,2.98,195.00,-8,45.5562378,-84.7259319,2025
231, 18.00,02026,   1, 154,   0, 905, 974, 975,-8.03,-5.00,9.46,238.10,-4,45.5562206,-84.7260256,2026
231, 18.00,02027,   1, 290,   0, 957,1024,1028,-8.03,-5.81,9.91,234.12,-5,45.5562133,-84.7260259,2027
231, 18.00,02028,   1, 104,   0,1092,1163,1165,-9.59,-6.12,11.37,237.44,-3,45.5562109,-84.7260459,2028
231, 18.00,02029,   1, 170,   0,1101,1168,1166,-10.04,-5.40,11.39,241.73,-10,45.5562175,-84.7260514,2029
231, 18.00,02030,   1, 100,   0,1187,1262,1243,-12.07,-2.26,12.28,259.39,-9,45.5562462,-84.7260763,2030
231, 18.00,02031,   1, 136,   0,1570,1666,1632,-16.15,-1.40,16.21,265.05,-2,45.5562550,-84.7261282,2031
231, 18.00,02032,   1, 307,   0,1677,1760,1731,-17.04,-1.72,17.12,264.24,-14,45.5562524,-84.7261397,2032
231, 18.00,02033,   1, 357,   0,1673,1789,1733,-17.19,0.56,17.19,271.86,-6,45.5562729,-84.7261408,2033
231, 18.00,02034,   1, 116,   0,1653,1733,1705,-16.88,-1.56,16.95,264.72,-1,45.5562538,-84.7261376,2034
231, 18.00,02035,   1, 231,   0,1599,1679,1647,-16.34,-0.53,16.35,268.14,1,45.5562629,-84.7261303,2035
231, 18.00,02036,   1, 204,   0,1650,1730,1679,-16.41,3.67,16.81,282.61,1,45.5563007,-84.7261297,2036
231, 18.00,02037,   1, 265,   0,1500,1572,1554,-14.99,-3.20,15.33,257.95,0,45.5562385,-84.7261140,2037
231, 18.00,02038,   1, 150,   0,1177,1255,1216,-12.03,1.42,12.11,276.72,-4,45.5562793,-84.7260745,2038
231, 18.00,02039,   1, 148,   0,1155,1240,1197,-11.84,1.35,11.92,276.49,-3,45.5562786,-84.7260721,2039
231, 18.00,02040,   1, 105,   0,1111,1186,1140,-11.13,2.61,11.43,283.20,-1,45.5562898,-84.7260625,2040
231, 18.00,02041,   1, 300,   0, 821, 898, 856,-8.31,1.54,8.45,280.53,-8,45.5562795,-84.7260268,2041
231, 18.00,02042,   1,  79,   0, 786, 864, 831,-8.21,0.71,8.24,274.92,-5,45.5562719,-84.7260258,2042
231, 18.00,02043,   1, 295,   0, 630, 709, 680,-6.58,0.31,6.59,272.69,-5,45.5562679,-84.7260051,2043
231, 18.00,02044,   1, 435,   0, 365, 434, 377,-3.39,1.40,3.67,292.43,-10,45.5562769,-84.7259638,2044
231, 18.00,02045,   1,  78,   0, 529, 596, 530,-4.78,2.64,5.46,298.86,-3,45.5562884,-84.7259812,2045
231, 18.00,02047,   1, 174,   0, 656, 714, 645,-5.51,3.69,6.63,303.83,4,45.5562981,-84.7259901,2047
231, 18.00,02048,   1, 479,   0, 671, 742, 672,-5.98,3.08,6.73,297.25,0,45.5562927,-84.7259964,2048
231, 18.00,02049,   1, 205,   0,1672,1716,1654,-12.38,11.26,16.73,312.29,0,45.5563679,-84.7260754,2049
231, 18.00,02050,   1,  96,   0,1706,1736,1674,-9.72,14.00,17.05,325.22,2,45.5563919,-84.7260404,2050
231, 18.00,02051,   1, 132,   0,1469,1524,1449,-11.13,9.71,14.77,311.12,5,45.5563537,-84.7260599,2051
231, 18.00,02052,   1, 109,   0,1835,1874,1805,-11.59,14.25,18.37,320.87,-2,45.5563946,-84.7260642,2052
231, 18.00,02053,   1, 226,   0,1808,1839,1777,-10.50,14.63,18.01,324.33,-1,45.5563977,-84.7260501,2053
231, 18.00,02055,   1, 367,   0,1512,1514,1434,-0.65,14.73,14.74,357.47,1,45.5563961,-84.7259239,2055
231, 18.00,02056,   1, 407,   0,1226,1282,1188,-8.25,8.94,12.16,317.30,-3,45.5563460,-84.7260233,2056
231, 18.00,02057,   1,  82,   0,1231,1279,1203,-8.66,8.84,12.37,315.59,3,45.5563452,-84.7260286,2057
231, 18.00,02058,   1, 100,   0,1206,1246,1168,-7.43,9.49,12.05,321.94,6,45.5563507,-84.7260126,2058
231, 18.00,02059,   1, 172,   0,1209,1259,1180,-8.51,8.61,12.11,315.33,-2,45.5563431,-84.7260268,2059
231, 18.00,02060,   1,  22,   0, 976,1026, 950,-7.11,6.82,9.85,313.78,-9,45.5563266,-84.7260095,2060
231, 18.00,02061,   1,  21,   0, 855, 904, 830,-6.39,5.81,8.63,312.29,-5,45.5563173,-84.7260006,2061
231, 18.00,02062,   1,  22,   0,1021,1062, 984,-6.53,7.87,10.23,320.32,-7,45.5563359,-84.7260017,2062
231, 18.00,02063,   1,  85,   0, 817, 863, 787,-5.85,5.75,8.20,314.51,-6,45.5563167,-84.7259937,2063
231, 18.00,02064,   1, 108,   0, 500, 532, 454,-3.24,3.63,4.86,318.31,7,45.5562970,-84.7259611,2064
231, 18.00,02065,   1,  86,   0, 524, 553, 475,-3.23,3.97,5.11,320.87,-2,45.5563000,-84.7259608,2065
231, 18.00,02066,   1, 220,   0, 568, 597, 520,-3.43,4.30,5.50,321.47,-5,45.5563031,-84.7259633,2066
231, 18.00,02067,   1,  92,   0, 748, 765, 693,-3.04,6.66,7.33,335.45,-6,45.5563242,-84.7259575,2067
231, 18.00,02068,   1, 129,   0,1082,1097,1026,-3.39,10.11,10.66,341.48,-3,45.5563552,-84.7259606,2068
231, 18.00,02069,   1, 145,   0,1299,1323,1243,-5.24,11.75,12.86,335.96,-5,45.5563705,-84.7259838,2069
231, 18.00,02070,   1,  80,   0,1299,1333,1247,-6.50,11.19,12.94,329.86,-8,45.5563658,-84.7260001,2070
