sep=,
Plot,Plot_Radius,Nr,Tree_Spc,Tree_Dia,Tree_Hgt,Tree_PosTex1,Tree_PosTex2,Tree_PosTex3,Tree_Local_x,Tree_Local_y,Tree_Local_Dist,Tree_Local_Angle,Tree_Angle_ToPlotCenter,Latitude,Longitude,Tree_Nr
332, 18.00,Plot,0,,0,0,0,0,0,0,0,0,0,45.5630993,-84.7051580
332, 18.00,01263,   1,  89,   0, 914, 896, 839,3.25,8.20,8.82,21.62,-2,45.5631722,-84.7051134,1263
332, 18.00,01264,   1, 214,   0,1086,1074,1012,2.38,10.24,10.51,13.08,-1,45.5631908,-84.7051238,1264
332, 18.00,01265,   1,   0,   0,1006, 996, 935,2.15,9.51,9.75,12.74,0,45.5631843,-84.7051270,1265
332, 18.00,01266,   1, 211,   0,1117,1103,1039,2.60,10.48,10.80,13.92,9,45.5631929,-84.7051209,1266
332, 18.00,01267,   1, 161,   0,1639,1624,1561,3.73,15.60,16.04,13.45,0,45.5632387,-84.7051045,1267
332, 18.00,01268,   1, 426,   0,1800,1773,1723,7.15,15.97,17.50,24.12,0,45.5632411,-84.7050606,1268
332, 18.00,01269,   1, 188,   0,1821,1792,1745,8.00,15.92,17.81,26.68,3,45.5632404,-84.7050497,1269
332, 18.00,01270,   1, 189,   0,1182,1140,1101,6.92,8.99,11.34,37.59,0,45.5631784,-84.7050661,1270
332, 18.00,01271,   1, 100,   0,1121,1086,1045,6.20,8.86,10.81,34.98,0,45.5631774,-84.7050754,1271
332, 18.00,01272,   1,  24,   0, 949, 899, 885,7.14,5.69,9.13,51.43,-30,45.5631486,-84.7050645,1272
332, 18.00,01273,   1,  28,   0, 992, 939, 921,7.31,6.10,9.52,50.17,21,45.5631523,-84.7050622,1273
332, 18.00,01274,   1,  18,   0, 706, 663, 650,5.25,4.24,6.75,51.04,48,45.5631361,-84.7050893,1274
332, 18.00,01275,   1, 343,   0,1308,1256,1231,8.91,8.81,12.53,45.32,-1,45.5631762,-84.7050407,1275
332, 18.00,01276,   1,  96,   0,1226,1177,1160,8.89,7.87,11.87,48.50,28,45.5631678,-84.7050413,1276
332, 18.00,01277,   1,   0,   0,1477,1419,1395,10.50,9.68,14.28,47.34,7,45.5631836,-84.7050200,1277
332, 18.00,01278,   1, 174,   0,1755,1693,1689,14.36,9.26,17.09,57.19,3,45.5631789,-84.7049707,1278
332, 18.00,01279,   1, 512,   0,1320,1262,1246,9.60,8.07,12.54,49.98,-2,45.5631694,-84.7050321,1279
332, 18.00,01280,   1,  92,   0,1159,1093,1088,9.34,6.05,11.13,57.05,3,45.5631513,-84.7050362,1280
