sep=,
Plot,Plot_Radius,Nr,Tree_Spc,Tree_Dia,Tree_Hgt,Tree_PosTex1,Tree_PosTex2,Tree_PosTex3,Tree_Local_x,Tree_Local_y,Tree_Local_Dist,Tree_Local_Angle,Tree_Angle_ToPlotCenter,Latitude,Longitude,Tree_Nr
341, 18.00,01379,   1, 226,   0,1608,1531,1560,15.19,3.61,15.61,76.62,-7,45.5637234,-84.7034976,1379
341, 18.00,01380,   1, 114,   0,1004, 928, 971,9.61,0.89,9.65,84.74,-6,45.5637003,-84.7035701,1380
341, 18.00,01381,   1,   0,   0, 270, 251, 260,2.56,0.43,2.60,80.54,-75,45.5636980,-84.7036604,1381
341, 18.00,01382,   1, 100,   0,1000, 924, 967,9.56,0.88,9.60,84.74,0,45.5637003,-84.7035707,1382
341, 18.00,01383,   1,  97,   0, 880, 806, 847,8.35,1.02,8.41,83.05,-4,45.5637018,-84.7035861,1383
341, 18.00,01384,   1, 112,   0, 896, 819, 854,8.34,1.83,8.54,77.61,-8,45.5637091,-84.7035860,1384
341, 18.00,01385,   1, 186,   0, 603, 538, 603,5.01,-2.74,5.71,118.71,-6,45.5636688,-84.7036302,1385
341, 18.00,01386,   1, 274,   0, 657, 593, 663,4.78,-4.02,6.24,130.08,-4,45.5636574,-84.7036337,1386
341, 18.00,01387,   1,  80,   0, 868, 793, 849,8.31,-0.81,8.35,95.57,-1,45.5636854,-84.7035873,1387
341, 18.00,01388,   1,  87,   0, 905, 831, 886,8.67,-0.89,8.72,95.88,-7,45.5636845,-84.7035826,1388
341, 18.00,01389,   1, 461,   0,1161,1085,1145,10.89,-2.25,11.12,101.66,-8,45.5636718,-84.7035547,1389
341, 18.00,01390,   1, 308,   0,1222,1149,1208,11.49,-2.76,11.82,103.50,2,45.5636670,-84.7035472,1390
341, 18.00,01391,   1, 170,   0,1212,1138,1199,11.38,-3.04,11.78,104.94,-14,45.5636646,-84.7035488,1391
341, 18.00,01392,   1,  92,   0,1456,1383,1449,13.19,-5.50,14.29,112.63,-7,45.5636419,-84.7035265,1392
341, 18.00,01393,   1, 217,   0,1645,1529,1581,15.66,2.18,15.81,82.08,-2,45.5637104,-84.7034921,1393
341, 18.00,01394,   1, 105,   0,1663,1590,1656,15.04,-6.42,16.35,113.10,-8,45.5636332,-84.7035031,1394
341, 18.00,01395,   1, 353,   0,1598,1494,1448,10.35,10.90,15.02,43.52,-3,45.5637901,-84.7035569,1395
341, 18.00,01396,   1, 114,   0,1381,1313,1378,12.15,-6.01,13.56,116.30,-6,45.5636376,-84.7035400,1396
341, 18.00,01397,   1,  98,   0, 835, 778, 852,5.08,-6.42,8.19,141.63,-3,45.5636357,-84.7036307,1397
341, 18.00,01398,   1, 193,   0, 465, 422, 498,1.42,-4.27,4.50,161.57,-9,45.5636561,-84.7036767,1398
341, 18.00,01399,   1, 107,   0, 227, 187, 262,0.36,-1.99,2.02,169.85,-9,45.5636769,-84.7036896,1399
341, 18.00,01400,   1,  91,   0, 614, 586, 659,1.40,-5.98,6.14,166.78,-5,45.5636407,-84.7036776,1400
341, 18.00,01401,   1, 297,   0, 934, 875, 952,5.92,-6.89,9.08,139.34,-11,45.5636313,-84.7036201,1401
341, 18.00,01402,   1, 246,   0,1260,1213,1291,6.34,-10.73,12.46,149.44,-5,45.5635967,-84.7036162,1402
341, 18.00,01403,   1, 258,   0,1311,1258,1337,7.43,-10.58,12.93,144.91,-7,45.5635977,-84.7036021,1403
341, 18.00,01404,   1, 144,   0,1746,1686,1879,5.26,-16.89,17.69,162.71,-2,45.5635415,-84.7036323,1404
341, 18.00,01405,   1, 122,   0,1348,1316,1408,3.77,-13.02,13.55,163.87,-5,45.5635767,-84.7036499,1405
341, 18.00,01406,   1, 132,   0,1294,1263,1341,4.03,-12.31,12.95,161.89,-2,45.5635830,-84.7036463,1406
341, 18.00,01407,   1, 123,   0, 836, 811, 884,1.93,-8.17,8.39,166.71,-6,45.5636209,-84.7036717,1407
341, 18.00,01408,   1,  85,   0, 316, 327, 384,-0.10,-3.30,3.30,181.74,-2,45.5636652,-84.7036959,1408
341, 18.00,01409,   1, 169,   0, 413, 418, 476,-0.00,-4.24,4.24,180.00,-13,45.5636567,-84.7036949,1409
341, 18.00,01410,   1, 342,   0, 862, 858, 923,0.50,-8.65,8.66,176.70,-5,45.5636169,-84.7036902,1410
341, 18.00,01411,   1, 146,   0,1468,1477,1537,-1.24,-14.84,14.90,184.76,-4,45.5635616,-84.7037147,1411
341, 18.00,01412,   1,   0,   0,1407,1406,1471,0.14,-14.24,14.24,179.44,-8,45.5635667,-84.7036968,1412
341, 18.00,01413,   1,  80,   0,1500,1509,1566,-1.37,-15.18,15.24,185.15,3,45.5635586,-84.7037165,1413
341, 18.00,01414,   1, 122,   0,1566,1569,1641,-0.34,-15.89,15.89,181.22,-3,45.5635520,-84.7037036,1414
341, 18.00,01415,   1,   0,   0,1832,1824,1895,1.69,-18.40,18.48,174.74,-5,45.5635289,-84.7036784,1415
341, 18.00,01416,   1, 116,   0,1724,1719,1787,0.99,-17.39,17.42,176.74,2,45.5635381,-84.7036871,1416
341, 18.00,01417,   1, 314,   0,1649,1657,1713,-1.27,-16.57,16.62,184.38,-3,45.5635461,-84.7037157,1417
341, 18.00,01418,   1,  99,   0,1668,1724,1739,-11.99,-12.17,17.08,224.57,0,45.5635884,-84.7038514,1418
341, 18.00,01419,   1, 351,   0,1643,1615,1665,7.73,-14.31,16.26,151.62,1,45.5635641,-84.7035997,1419
341, 18.00,01420,   1, 314,   0,1233,1259,1306,-3.07,-12.16,12.54,194.18,-9,45.5635862,-84.7037372,1420
341, 18.00,01421,   1, 109,   0,1155,1175,1226,-2.23,-11.61,11.82,190.87,0,45.5635910,-84.7037262,1421
341, 18.00,01422,   1, 188,   0, 701, 722, 774,-1.07,-7.16,7.24,188.53,-6,45.5636307,-84.7037098,1422
341, 18.00,01423,   1, 115,   0, 660, 691, 734,-1.66,-6.69,6.89,193.94,2,45.5636351,-84.7037171,1423
341, 18.00,01424,   1,  92,   0, 402, 433, 479,-0.72,-4.23,4.29,189.66,-1,45.5636569,-84.7037042,1424
341, 18.00,01425,   1,  85,   0, 223, 256, 297,-0.22,-2.39,2.40,185.26,-1,45.5636734,-84.7036971,1425
341, 18.00,01426,   1, 385,   0, 196, 272, 252,-1.97,0.45,2.02,282.87,0,45.5636994,-84.7037184,1426
341, 18.00,01427,   1, 182,   0, 777, 836, 849,-5.37,-6.10,8.12,221.36,-4,45.5636414,-84.7037643,1427
341, 18.00,01428,   1, 212,   0,1513,1560,1592,-7.79,-13.38,15.48,210.21,-7,45.5635765,-84.7037980,1428
341, 18.00,01429,   1,  82,   0,1530,1580,1608,-8.70,-13.09,15.72,213.61,1,45.5635793,-84.7038096,1429
341, 18.00,01430,   1, 104,   0,1557,1605,1635,-8.43,-13.56,15.97,211.88,2,45.5635750,-84.7038064,1430
341, 18.00,01431,   1, 102,   0,1575,1625,1655,-8.74,-13.61,16.17,212.71,-1,45.5635747,-84.7038103,1431
341, 18.00,01432,   1,  78,   0,1565,1625,1643,-11.00,-11.77,16.11,223.06,-1,45.5635918,-84.7038385,1432
341, 18.00,01433,   1,  77,   0,1393,1451,1468,-9.74,-10.56,14.37,222.70,5,45.5636023,-84.7038220,1433
341, 18.00,01434,   1, 322,   0,1416,1480,1484,-11.86,-8.29,14.48,235.04,-6,45.5636233,-84.7038483,1434
341, 18.00,01435,   1, 146,   0,1447,1515,1520,-12.16,-8.60,14.90,234.72,-2,45.5636205,-84.7038523,1435
341, 18.00,01436,   1, 125,   0,1382,1449,1456,-11.34,-8.64,14.26,232.70,0,45.5636200,-84.7038417,1436
341, 18.00,01437,   1, 409,   0,1281,1350,1349,-11.34,-6.53,13.09,240.07,-3,45.5636390,-84.7038410,1437
341, 18.00,01438,   1,  88,   0,1228,1305,1270,-12.64,0.68,12.66,273.06,-6,45.5637041,-84.7038550,1438
341, 18.00,01439,   1, 303,   0,1290,1369,1328,-13.09,1.53,13.18,276.66,-3,45.5637119,-84.7038605,1439
341, 18.00,01440,   1,  96,   0, 975,1050,1011,-9.96,1.62,10.09,279.26,-5,45.5637120,-84.7038203,1440
341, 18.00,01441,   1, 145,   0, 946,1024, 991,-9.80,0.54,9.82,273.15,2,45.5637022,-84.7038187,1441
341, 18.00,01442,   1, 117,   0, 809, 886, 858,-8.47,0.13,8.47,270.88,-5,45.5636981,-84.7038018,1442
341, 18.00,01443,   1, 125,   0, 724, 798, 752,-7.26,1.98,7.52,285.25,-6,45.5637145,-84.7037856,1443
341, 18.00,01444,   1, 102,   0, 677, 752, 703,-6.74,2.12,7.06,287.46,-1,45.5637156,-84.7037789,1444
341, 18.00,01445,   1, 164,   0, 612, 686, 641,-6.14,1.75,6.38,285.91,-1,45.5637121,-84.7037713,1445
341, 18.00,01446,   1, 348,   0, 509, 581, 523,-4.81,1.99,5.20,292.48,-1,45.5637139,-84.7037542,1446
341, 18.00,01447,   1, 304,   0, 245, 307, 241,-2.13,1.07,2.38,296.67,3,45.5637050,-84.7037202,1447
341, 18.00,01448,   1, 326,   0, 358, 406, 334,-2.85,1.94,3.45,304.24,1,45.5637130,-84.7037292,1448
341, 18.00,01449,   1, 159,   0, 700, 773, 700,-6.27,3.50,7.18,299.17,-1,45.5637279,-84.7037724,1449
341, 18.00,01450,   1, 180,   0, 826, 873, 798,-6.02,5.65,8.26,313.19,3,45.5637472,-84.7037684,1450
341, 18.00,01451,   1,  28,   0, 892, 953, 884,-7.58,5.04,9.10,303.64,-6,45.5637421,-84.7037886,1451
341, 18.00,01452,   1,  86,   0, 913, 971, 903,-7.62,5.26,9.26,304.63,3,45.5637441,-84.7037890,1452
341, 18.00,01453,   1, 156,   0, 962,1021, 951,-7.96,5.57,9.71,304.96,4,45.5637469,-84.7037933,1453
341, 18.00,01454,   1, 144,   0,1141,1202,1135,-9.71,6.25,11.55,302.77,0,45.5637535,-84.7038154,1454
341, 18.00,01455,   1,  84,   0,1202,1290,1206,-10.88,5.78,12.32,297.97,-6,45.5637496,-84.7038306,1455
341, 18.00,01456,   1, 154,   0,1181,1254,1163,-9.47,7.29,11.95,307.59,0,45.5637628,-84.7038120,1456
341, 18.00,01457,   1, 160,   0,1424,1468,1391,-9.26,10.82,14.24,319.42,-5,45.5637945,-84.7038080,1457
341, 18.00,01458,   1, 138,   0,1524,1561,1485,-8.76,12.43,15.21,324.83,-4,45.5638088,-84.7038010,1458
341, 18.00,01459,   1, 310,   0,1733,1750,1678,-5.15,16.30,17.09,342.47,-1,45.5638427,-84.7037533,1459
341, 18.00,01460,   1,  81,   0,1257,1303,1226,-8.52,9.30,12.61,317.50,-3,45.5637806,-84.7037990,1460
341, 18.00,01461,   1, 124,   0,1258,1302,1224,-8.14,9.60,12.58,319.69,-4,45.5637832,-84.7037941,1461
341, 18.00,01462,   1, 102,   0,1192,1239,1162,-8.22,8.68,11.96,316.55,6,45.5637750,-84.7037955,1462
341, 18.00,01463,   1, 157,   0,1174,1211,1135,-7.02,9.35,11.69,323.09,-3,45.5637807,-84.7037798,1463
341, 18.00,01464,   1, 111,   0,1113,1149,1074,-6.58,8.93,11.10,323.60,-6,45.5637768,-84.7037744,1464
