sep=,
Plot,Plot_Radius,Nr,Tree_Spc,Tree_Dia,Tree_Hgt,Tree_PosTex1,Tree_PosTex2,Tree_PosTex3,Tree_Local_x,Tree_Local_y,Tree_Local_Dist,Tree_Local_Angle,Tree_Angle_ToPlotCenter,Latitude,Longitude,Tree_Nr
411, 18.00,00601,   1, 167,   0,1176,1247,1240,-11.22,-4.69,12.16,247.31,1,45.5608423,-84.7074390,601
411, 18.00,00602,   1, 166,   0,1242,1315,1308,-11.79,-5.04,12.82,246.87,-2,45.5608394,-84.7074464,602
411, 18.00,00603,   1, 119,   0,1211,1282,1277,-11.37,-5.29,12.54,245.05,-1,45.5608370,-84.7074411,603
411, 18.00,00604,   1, 296,   0,1582,1638,1658,-10.29,-12.44,16.15,219.60,2,45.5607724,-84.7074300,604
411, 18.00,00605,   1, 178,   0,1360,1409,1438,-7.37,-11.85,13.96,211.87,-6,45.5607769,-84.7073923,605
411, 18.00,00606,   1, 113,   0,1566,1602,1650,-5.49,-15.07,16.04,200.00,2,45.5607475,-84.7073694,606
411, 18.00,00607,   1, 147,   0,1419,1450,1496,-4.49,-13.79,14.50,198.05,5,45.5607588,-84.7073562,607
411, 18.00,00608,   1,  93,   0,1468,1497,1545,-4.36,-14.36,15.01,196.88,-4,45.5607536,-84.7073547,608
411, 18.00,00609,   1, 407,   0,1434,1439,1510,-0.41,-14.45,14.45,181.61,-8,45.5607518,-84.7073041,609
411, 18.00,00610,   1, 154,   0,1178,1188,1249,-1.00,-11.95,11.99,184.78,-2,45.5607744,-84.7073108,610
411, 18.00,00611,   1, 102,   0, 738, 728, 806,0.63,-7.51,7.53,175.20,-2,45.5608140,-84.7072883,611
411, 18.00,00612,   1, 207,   0, 585, 577, 649,0.45,-5.93,5.94,175.62,9,45.5608282,-84.7072900,612
411, 18.00,00613,   1, 124,   0,1299,1282,1356,2.22,-12.90,13.09,170.25,-3,45.5607650,-84.7072699,613
411, 18.00,00614,   1, 289,   0,1784,1764,1834,4.14,-17.36,17.85,166.59,2,45.5607244,-84.7072470,614
411, 18.00,00615,   1, 355,   0,1607,1575,1652,5.51,-15.00,15.98,159.85,4,45.5607453,-84.7072286,615
411, 18.00,00616,   1,   0,   0,1478,1442,1517,5.82,-13.56,14.76,156.77,-14,45.5607581,-84.7072240,616
411, 18.00,00617,   1, 321,   0,1490,1459,1533,5.24,-13.88,14.83,159.31,-17,45.5607555,-84.7072316,617
411, 18.00,00618,   1,  89,   0,1397,1355,1433,6.25,-12.46,13.94,153.34,4,45.5607680,-84.7072181,618
411, 18.00,00619,   1,  82,   0,1336,1291,1369,6.42,-11.66,13.31,151.15,4,45.5607751,-84.7072156,619
411, 18.00,00620,   1, 148,   0, 974, 919, 993,5.91,-7.53,9.57,141.85,-8,45.5608124,-84.7072207,620
411, 18.00,00621,   1, 286,   0, 595, 537, 645,2.30,-5.33,5.81,156.70,-3,45.5608331,-84.7072662,621
411, 18.00,00622,   1, 353,   0, 550, 492, 568,2.79,-4.37,5.18,147.44,-1,45.5608416,-84.7072595,622
411, 18.00,00623,   1, 264,   0, 631, 561, 624,5.76,-1.41,5.93,103.76,0,45.5608675,-84.7072204,623
411, 18.00,00624,   1, 299,   0, 678, 610, 676,5.83,-2.65,6.40,114.46,-7,45.5608563,-84.7072200,624
411, 18.00,00625,   1,  20,   0,1082,1024,1094,7.66,-7.44,10.68,134.17,7,45.5608127,-84.7071982,625
411, 18.00,00626,   1, 141,   0,1030, 960,1028,8.93,-4.54,10.02,116.95,-4,45.5608385,-84.7071810,626
411, 18.00,00627,   1,   0,   0,1379,1327,1402,8.16,-10.95,13.66,143.32,3,45.5607810,-84.7071932,627
411, 18.00,00628,   1, 222,   0, 483, 412, 433,3.91,1.79,4.30,65.40,2,45.5608967,-84.7072429,628
411, 18.00,00629,   1,  81,   0, 847, 772, 804,7.80,2.00,8.05,75.64,-12,45.5608976,-84.7071931,629
411, 18.00,00630,   1, 262,   0,1557,1482,1537,14.95,-2.53,15.17,99.62,-4,45.5608550,-84.7071031,630
411, 18.00,00631,   1, 340,   0,1730,1655,1715,16.31,-4.38,16.89,105.05,3,45.5608380,-84.7070864,631
411, 18.00,00632,   1,  80,   0,1721,1624,1679,16.75,0.11,16.75,89.62,0,45.5608783,-84.7070791,632
411, 18.00,00633,   1, 351,   0,1795,1711,1755,17.39,1.17,17.43,86.16,-3,45.5608877,-84.7070706,633
411, 18.00,00634,   1, 157,   0,1315,1240,1268,12.33,3.14,12.72,75.71,1,45.5609067,-84.7071346,634
411, 18.00,00635,   1, 319,   0,1441,1368,1369,11.94,6.97,13.82,59.73,7,45.5609412,-84.7071382,635
411, 18.00,00636,   1, 236,   0,1500,1435,1426,11.79,8.38,14.46,54.61,7,45.5609539,-84.7071396,636
411, 18.00,00637,   1, 221,   0,1642,1574,1566,13.05,9.06,15.88,55.23,-1,45.5609598,-84.7071232,637
411, 18.00,00638,   1,  34,   0,1531,1484,1456,10.17,10.93,14.93,42.91,-4,45.5609774,-84.7071595,638
411, 18.00,00639,   1, 326,   0,1422,1379,1344,8.50,10.75,13.70,38.34,-3,45.5609761,-84.7071809,639
411, 18.00,00640,   1,  80,   0,1072,1129,1103,-11.00,0.49,11.01,272.55,-43,45.5608889,-84.7074343,640
