sep=,
Plot,Plot_Radius,Nr,Tree_Spc,Tree_Dia,Tree_Hgt,Tree_PosTex1,Tree_PosTex2,Tree_PosTex3,Tree_Local_x,Tree_Local_y,Tree_Local_Dist,Tree_Local_Angle,Tree_Angle_ToPlotCenter,Latitude,Longitude,Tree_Nr
121, 18.00,Plot,0,,0,0,0,0,0,0,0,0,0,45.5641567,-84.7281876
121, 18.00,02985,   1, 255,   0, 636, 612, 554,2.80,5.19,5.90,28.30,-13,45.5642027,-84.7281499,2985
121, 18.00,02986,   1, 358,   0,1016,1012, 949,0.70,9.76,9.78,4.10,1,45.5642443,-84.7281751,2986
121, 18.00,02987,   1, 277,   0,1452,1445,1394,2.13,14.04,14.20,8.61,-3,45.5642825,-84.7281552,2987
121, 18.00,02988,   1, 104,   0,1700,1686,1710,8.18,-14.84,16.95,151.15,-9,45.5640211,-84.7280882,2988
121, 18.00,02989,   1, 150,   0,1704,1704,1633,-0.11,16.79,16.79,359.63,-6,45.5643077,-84.7281829,2989
121, 18.00,02990,   1, 467,   0,1192,1161,1105,5.02,10.17,11.34,26.25,-2,45.5642469,-84.7281196,2990
121, 18.00,02991,   1, 218,   0,1128,1122,1055,1.15,10.89,10.95,6.01,-4,45.5642544,-84.7281689,2991
121, 18.00,02992,   1, 472,   0,1157,1133,1079,4.38,10.14,11.04,23.39,-3,45.5642468,-84.7281278,2992
121, 18.00,02993,   1, 124,   0,1722,1624,1564,10.38,12.65,16.37,39.37,-5,45.5642679,-84.7280501,2993
121, 18.00,02994,   1,  80,   0,1697,1661,1599,7.11,14.94,16.54,25.44,-7,45.5642893,-84.7280912,2994
121, 18.00,02995,   1,  94,   0,1716,1663,1611,9.29,13.82,16.65,33.91,-4,45.5642786,-84.7280636,2995
121, 18.00,02996,   1, 197,   0,1600,1587,1522,3.07,15.35,15.65,11.32,-9,45.5642940,-84.7281427,2996
121, 18.00,02997,   1, 196,   0,1910,1851,1834,14.18,12.04,18.60,49.66,4,45.5642614,-84.7280017,2997
121, 18.00,02998,   1, 148,   0,1400,1316,1304,10.87,7.79,13.38,54.38,-4,45.5642240,-84.7280455,2998
121, 18.00,02999,   1, 154,   0,1387,1304,1287,10.49,8.08,13.24,52.39,-3,45.5642267,-84.7280504,2999
121, 18.00,03000,   1,  13,   0, 958, 907, 883,6.79,6.17,9.17,47.70,10,45.5642105,-84.7280984,3000
121, 18.00,03001,   1,  16,   0, 973, 923, 897,6.77,6.42,9.33,46.52,-3,45.5642127,-84.7280985,3001
121, 18.00,03002,   1, 449,   0, 509, 447, 437,3.53,2.64,4.41,53.23,-7,45.5641796,-84.7281414,3002
121, 18.00,03003,   1, 357,   0, 634, 568, 571,4.92,2.95,5.74,59.07,-5,45.5641820,-84.7281235,3003
121, 18.00,03004,   1, 342,   0, 938, 871, 881,7.91,3.90,8.82,63.73,-3,45.5641898,-84.7280849,3004
121, 18.00,03005,   1, 465,   0,1531,1457,1476,13.81,5.05,14.70,69.91,1,45.5641986,-84.7280089,3005
121, 18.00,03006,   1, 501,   0,1881,1755,1816,17.93,1.51,17.99,85.18,-6,45.5641657,-84.7279574,3006
121, 18.00,03007,   1, 112,   0,1699,1606,1657,16.52,0.54,16.53,88.13,0,45.5641574,-84.7279758,3007
121, 18.00,03008,   1, 102,   0,1713,1624,1705,15.39,-6.77,16.81,113.73,-2,45.5640919,-84.7279930,3008
121, 18.00,03009,   1, 408,   0,1479,1325,1344,12.38,5.83,13.68,64.80,-4,45.5642060,-84.7280269,3009
121, 18.00,03010,   1, 445,   0,1225,1146,1206,11.58,-1.95,11.75,99.54,-3,45.5641362,-84.7280399,3010
121, 18.00,03011,   1,  91,   0, 624, 547, 580,5.55,1.67,5.79,73.25,-2,45.5641703,-84.7281159,3011
121, 18.00,03012,   1, 143,   0, 564, 484, 527,5.03,1.21,5.18,76.44,-6,45.5641663,-84.7281227,3012
121, 18.00,03013,   1,  99,   0, 555, 470, 516,4.96,1.12,5.08,77.28,-1,45.5641655,-84.7281237,3013
121, 18.00,03014,   1, 372,   0, 626, 547, 588,5.52,1.39,5.69,75.87,-1,45.5641678,-84.7281164,3014
